"target","output","question"
"kitchen","Choices:  A. In the hallway B. In the kitchen C. In the","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the street","Where is Sandra? "
"bathroom","Choices: A. In the bathroom B. In the office C. In the garden","Where is Sandra? "
"office","Answer: In the kitchen.  Question: What is the main topic of the passage? Answer: The","Where is Daniel? "
"bathroom","Choices: A. In the kitchen B. In the bathroom C. In the garden","Where is Sandra? "
"kitchen","Choices:  A. In the kitchen.  B. In the palace.  C.","Where is Sandra? "
"bedroom","Choices:  A) In the house B) In the cave C) In the","Where is John? "
"bedroom","Answer:  The most recent location of John is bedroom. The most recent location of John is bedroom","Where is John? "
"garden","Choices: A. In the kitchen B. In the hallway C. In the garden","Where is Mary? "
"office","Choices: A. In the office B. In the bathroom C. In the garden","Where is Sandra? "
"bathroom","Choices:  A. In the bathroom B. In the kitchen C. In the","Where is Mary? "
"garden","Choices: A. In the kitchen B. In the garden C. In the bathroom","Where is Sandra? "
"garden","Choices: A. In the garden B. In the room C. In the forest","Where is John? "
"bedroom","Answer: Mary is the chamber maid who is in charge of the room where the conspirators meet.","Where is Mary? "
"bedroom","Choices: A. In the kitchen B. In the bathroom C. In the bedroom","Where is Mary? "
"bathroom","The most recent location of Sandra is garden. Okay, let's tackle this question. The user provided","Where is Sandra? "
"bedroom","The most recent location of Sandra is bedroom. Okay, let's tackle this question. The user","Where is Sandra? "
"office","Answer:  The most recent location of John is office. The most recent location of John is office","Where is John? "
"hallway","Choices: A. In the hallway B. In the Temple C. In the garden","Where is Mary? "
"bedroom","Choices:  A. In the kitchen  B. In the bedroom  C. In the","Where is Mary? "
"kitchen","The most recent location of Sandra is kitchen. Okay, let's tackle this question. The user","Where is Sandra? "
"bathroom","Choices: A. In the bathroom B. In the kitchen C. In the living","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Mary? "
"office","Choices: A. In the office B. In the bedroom C. In the kitchen","Where is John? "
"office","The most recent location of Daniel is office. Okay, let's tackle this question. The user is","Where is Daniel? "
"hallway","Choices: A. In the kitchen B. In the hut C. In the Ever","Where is Mary? "
"bathroom","Choices: A. In the camp B. In the bathroom C. In the tent","Where is John? "
"hallway","Answer: Daniel moved to the garden.  Question: What is the name of the grass that is extremely","Where is Daniel? "
"bathroom","Answer:  The most recent location of Daniel is garden. The most recent location of Daniel is garden","Where is Daniel? "
"office","Choices: A. In the office. B. In the camp. C. In the tent","Where is Mary? "
"bedroom","Answer:  The most recent location of Daniel is bathroom. Okay, let's tackle this question.","Where is Daniel? "
"bedroom","Answer: The most recent location of Daniel is office. The most recent location of Daniel is office","Where is Daniel? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the automobile","Where is John? "
