"target","output","question"
"Jeff","(I know it's not a lot, but I'm not sure who it is.)  I went","Who did Fred give the football to? "
"Bill","Answer: Fred. Question: Who did Fred give the milk to? Answer: Mary. Question:","Who did Mary give the milk to? "
"Jeff","Page number error. There is a mistake but our contributor was too lazy to fix it.     Fred","Who did Fred give the milk to? "
"milk","Answer: Milk Question: What did Fred give to Mary? Answer: Milk Question: What","What did Mary give to Fred? "
"Fred","Answer: Fred Answer: Who received the milk? Answer: Fred Answer: Who received the milk?","Who received the milk? "
"apple","Answer: What did Mary give to Jeff? Question: What did Mary give to Jeff? Answer:","What did Mary give to Jeff? "
"apple","Answer: Milk. Question: What did Mary give to Fred? Answer: Milk. Question: What","What did Mary give to Jeff? "
"apple","Answer: What did Fred give to Bill? Question: What did Fred give to Bill? Answer:","What did Fred give to Bill? "
"Jeff","(I know that it is not a milk question, but if it is, I know that","Who gave the milk to Fred? "
"Fred","Answer: The milkmaid. Tags: #first, #first, #first, #first,","Who gave the apple to Mary? "
"Jeff","Answer: Mary. Question: Who received the football? Answer: Mary. Question: Who received the","Who received the football? "
"Jeff","Answer: Mary gave the football to Fred. Tags: #firstname, #lastname, #","Who did Mary give the football to? "
"milk","(5) Answer: Milk and cookies (5) Context: Mary gave the milk to Bill.","What did Mary give to Bill? "
"Bill","The milk was poured for the next day, and the milk was poured for the next day,","Who did Mary give the milk to? "
"milk","Answer: Bill gave Mary a kiss. Mary gave Bill a kiss. Bill gave Mary a kiss.","What did Mary give to Bill? "
"apple","Answer: Milk. Fred gave the milk to Mary. Mary went back to the kitchen. Mary travelled","What did Fred give to Mary? "
"Mary","Where? Context: Fred was a master at the game of football, and he was the first to","Who received the football? "
"apple","(2) Tags: # # # # # # # # # # # # # # #","What did Fred give to Bill? "
"Jeff","Answer: Mary Answer: Who received the apple? Answer: Mary Answer: Who received the apple?","Who received the apple? "
"Bill","Answer: Who did Mary give the football to? Question: Who did Mary give the football to?","Who did Mary give the football to? "
"Fred","Answer: Fred gave the milk to Jeff. Answer: Fred gave the milk to Jeff. Answer:","Who gave the milk to Jeff? "
"Mary","If you don't know the answer then try to guess and learn. The answer is coming in","Who received the milk? "
"Mary","Answer: Fred gave the milk to Mary. Mary gave the milk to Fred. Fred passed the milk","Who gave the milk? "
"milk","Answer: What did Bill give to Mary? Answer: What did Bill give to Mary? Answer:","What did Bill give to Mary? "
"milk","Answer: Milk. Tags: milk, milk, milk, milk, milk, milk, milk,","What did Jeff give to Bill? "
"football","Answer: Milk. Tags: milk. Unanswered: milk. Difficulty: 0.0%.","What did Jeff give to Fred? "
"Mary","Answer: Mary. I'm not sure if I'm not sure if I'm not sure if I","Who gave the football? "
"Mary","Answer: Mary gave the apple to Bill. It is true, there was a period in the Christian","Who gave the apple to Bill? "
"Fred","Answer: Mary. Fred left the apple there. Mary journeyed to the hallway. Fred left the","Who received the apple? "
"Mary","Answer: Mary. Question: Who was the first to enter the party? Answer: Bill. Question","Who gave the milk to Bill? "
"milk","Answer: Milk. Question: What did the cow give to the milkman? Answer: Milk.","What did Mary give to Jeff? "
"Mary","Answer: The milk was brought by Mary. Mary passed the milk to Jeff. McDonnel Jeff dropped","Who gave the milk? "
"Fred","Answer: Fred","Who gave the apple to Mary? "
"football","Answer: What did Mary give to Bill? Answer: What did Mary give to Mary? Answer:","What did Bill give to Mary? "
"apple","Answer: Mary went back to the garden. Bill went back to the garden. Mary picked up the","What did Fred give to Mary? "
"apple","Answer: Fred gave the apple to Bill. Question: What did Fred give to Bill? Answer:","What did Fred give to Bill? "
"Jeff","Answer: Mary. Tags: milk, milk, milk, milk, milk, milk, milk,","Who gave the milk? "
"Bill","(5 points) Question: Who did Mary give the apple to? (5 points) Question:","Who did Mary give the apple to? "
"Fred","Answer: Fred. Question: Who left the milk? Answer: Fred. Question: Who left the","Who gave the football to Mary? "
"milk","Answer: Milk. Tags: milk, milk, milk, milk, milk, milk, milk,","What did Mary give to Fred? "
"milk","(3, 1, 0, 0, 0, 0, 0","What did Fred give to Mary? "
"Mary","Answer: Fred   Question: Who was the first to arrive?   Answer: Fred   Question","Who gave the football? "
"Fred","Answer: Fred. Was this incorrect? No. Was this incorrect? No. Was this incorrect?","Who received the apple? "
"Mary","Answer: Mary. Tags: None. I'm not sure if this is a good example, but","Who gave the apple? "
"Fred","(3, single, number) Question: Who gave the apple to Bill? (3, single","Who gave the apple to Bill? "
"apple","Answer: Milk. Question: What did Fred give to Bill? Answer: Milk. Question: What","What did Fred give to Bill? "
"Fred","Answer: Fred. Tags: #topical, #topical, #topical, #top","Who received the apple? "
"Fred","Where? When? How? Why? When? How? Why? When? How? Why?","Who received the milk? "
"Mary","Answer: The next morning, the milk was delivered to the door. The next morning, the milk","Who received the football? "
"apple","Answer: Milk. Question: What did Fred give to Bill? Answer: Milk. Question: What","What did Bill give to Mary? "
"apple","(3 points) Question: What did Fred give to the King? (3 points) Question:","What did Mary give to Fred? "
"apple","Answer: Milk. Tags: #firstname, #lastname, #name, #name, #","What did Fred give to Bill? "
"apple","(And why?) Answer: Fred gave Bill a glass of milk. (And why?) The milk","What did Fred give to Bill? "
"milk","Answer: Milk. Question: What did Jeff give to Fred? Answer: Milk. Question: What","What did Jeff give to Fred? "
"Mary","Answer: The milk was poured for the milk. Mary had to go to the kitchen. Bill went","Who received the milk? "
"Jeff","Answer: Fred gave the football. The answer was already given, but it was not a problem,","Who gave the football? "
