"target","output","question"
"Jeff","Answer: To the children.  Question: What did Fred do with the football?","Who did Fred give the football to? "
"Fred","Answer: The milkman. Question: Who received the milk? Answer: The milkman.","Who received the milk? "
"Jeff","Answer: The cow. Question: Who gave the milk to the cow? Answer: The farmer.","Who gave the milk to Fred? "
"milk","What did Bill give to Mary? What did Bill give to the captain? What did the captain","What did Mary give to Bill? "
"Mary","Answer: The rebels. The </context>  Question: Who received the football? Answer: The","Who received the football? "
"Fred","And the answer was always the same: ""Nobody."" And then the doctor would say, ""But","Who gave the milk to Jeff? "
"milk","Answer: A book. Question: What did Bill give to Jeff? Answer: A book.","What did Jeff give to Bill? "
"Fred","Answer: Adam. Question: Who gave the apple? Answer: Eve. Question: Who ate the","Who received the apple? "
"Fred","Answer: The man who was </context>  Question: What was the name of the man who","Who gave the apple to Mary? "
"Jeff","Answer: Jeff. Question: Who drank it? Answer: Fred. Edwards. Question: Who","Who gave the milk? "
"milk","Answer: A ring. Question: What did Mary give to Fred? Answer: A ring. Question","What did Fred give to Mary? "
"Fred","Answer: The apple was given to Bill by the man who was standing behind the tree. Question","Who gave the apple to Bill? "
"Mary","Answer: Alfred. Question: Who received the football? Answer: Alfred. Question: Who received","Who received the football? "
"apple","Answer: A dollar. Question: What did Bill give to Fred? Answer: A dollar. Question","What did Fred give to Bill? "
"Bill","Answer: Bill. Question: Who gave the football to Bill? Answer: Fred. Question","Who gave the football to Fred? "
"Fred","(1)  Answer: Jeff gave the football to Jeff.  Question: Who gave the football to Jeff","Who gave the football to Jeff? "
"milk","Answer: A kiss. Question: What did Fred give to Mary? Answer: A kiss.","What did Mary give to Fred? "
"Bill","Answer: To the girl who was sitting on the bench. Question: What did Fred say","Who did Fred give the apple to? "
"Fred","Answer: The cow. Question: Who gave the cow? Answer: The farmer. Question:","Who gave the milk? "
"Bill","Answer: The giant. Question: Who played the game? Answer: Hal. Question: Who","Who gave the apple? "
"Mary","Why?  Answer: He gave it to the little girl who was crying. He gave it to her","Who did Jeff give the apple to? "
"Mary","Answer: Mary. Question: What did Mandy say? Answer: ""Why, that is like","Who gave the milk? "
"milk","Answer: A piece of ice-cake. Question: What did Jimmieboy give to the major","What did Fred give to Bill? "
"Bill","Answer: Glenn. Question: Who was the first to get the ball? Answer: Jeff. Question","Who gave the football to Jeff? "
"Mary","Answer: The cow. Question: Who gave the cow the milk? Answer: The cow","Who gave the milk to Jeff? "
