"target","output","question"
"kitchen","Answer: The most recent location of Sandra is kitchen. </context>  Okay, let's see","Where is Sandra? "
"bedroom","Answer: The most recent location of Sandra is the kitchen. Okay, let's tackle this question","Where is Sandra? "
"bathroom","Choices: A. In the castle B. In the hospital C. In the countryside","Where is Sandra? "
"office","Choices: A. In the kitchen B. In the bedroom C. In the garden","Where is Daniel? "
"bathroom","Answer: Sandra is in the kitchen.  Question: What is the main conflict in the story? Answer","Where is Sandra? "
"kitchen","Choices: A. In the kitchen B. In the bedroom C. In the bathroom","Where is Sandra? "
"bedroom","Choices: A. In the kitchen B. In the garden C. In the study","Where is John? "
"bedroom","Options:   A) In the kitchen   B) In the bedroom   C) In the","Where is John? "
"garden","Choices: A. In the kitchen B. In the garden C. In the hallway","Where is Mary? "
"office","Choices: A. In the bathroom B. In the garden C. In the office","Where is Sandra? "
"bathroom","Choices: A. At the hospital B. At the hotel C. At the ranch","Where is Mary? "
"garden","Choices: A. In the kitchen B. In the garden C. In the stable","Where is Sandra? "
"garden","Answer: The most recent location of John is the hospital. Okay, let's see. I","Where is John? "
"bedroom","Answer: The most recent location of Mary is the bedroom. Okay, let's try to figure","Where is Mary? "
"bedroom","Answer: The most recent location of Mary is the bedroom. Okay, let's try to figure","Where is Mary? "
"bathroom","Answer: The most recent location of Sandra is the bathroom. Okay, let's see. I","Where is Sandra? "
"bedroom","Choices: A. In the Green Chamber B. In the kitchen C. In the","Where is Sandra? "
"office","Answer: The most recent location of John is the kitchen. Okay, let's see. I","Where is John? "
"hallway","Answer: The most recent location of Mary is the bedroom. Okay, let's see. I","Where is Mary? "
"bedroom","Choices: A. In the kitchen B. In the bedroom C. In the bathroom","Where is Mary? "
"kitchen","Answer: The most recent location of Sandra is kitchen. </answer> Okay, let's tackle","Where is Sandra? "
"bathroom","Answer: The most recent location of Sandra is bathroom. Okay, let's try to figure out","Where is Sandra? "
"bedroom","Answer: The most recent location of Mary is the kitchen. Okay, let's see. I","Where is Mary? "
"office","Choices: A. In the garden B. In the study C. In the bedroom","Where is John? "
"office","Answer: The most recent location of Daniel is the office. </question> Answer: The most recent","Where is Daniel? "
"hallway","Answer: Mary is in the hospital.   Question: What is the name of the girl who","Where is Mary? "
"bathroom","Choices: A. In the cave B. In the boat C. In the hotel","Where is John? "
"hallway","Answer: Daniel is in the Bible, in the Old Testament, in the Book of Daniel.","Where is Daniel? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Daniel? "
"office","Choices: A. In the workshop B. In the garden C. In the kitchen","Where is Mary? "
"bedroom","Choices: A. In the bathroom B. In the hallway C. In the garden","Where is Daniel? "
"bedroom","Choices: A. In the bedroom B. In the kitchen C. In the hallway","Where is Daniel? "
"bedroom","Choices:   A. In the stable   B. In the house   C. In the","Where is John? "
