"target","output","question"
"kitchen","Answer: In the Everglades. Question: What is the Everglades? Answer: A","Where is Mary? "
"garden","Answer: She is in the house. Question: Where is the house? Answer: It is","Where is Mary? "
"office","Answer: In the Conciergerie.  Question: Where is the Queen? Answer: In the","Where is Daniel? "
"bathroom","What is she doing? What is she thinking?  Answer: Sandra is in the kitchen of the Min","Where is Sandra? "
"kitchen","What is she doing? What is she thinking about?  Answer: Sandra is in the kitchen. She","Where is Sandra? "
"bedroom","Answer: In the bedroom.  Question: What is the name of the bird? Answer: The red","Where is John? "
"bedroom","Answer: In the hospital. Question: Where is the hospital? Answer: On the steamer.","Where is Daniel? "
"garden","Answer: In the next room. Question: What is he doing? Answer: He is working","Where is Daniel? "
"garden","Answer: In the kitchen. Question: Where is the kitchen? Answer: In the house.","Where is Sandra? "
"garden","I can't find her.  Answer: She's in the kitchen, making tea.  Question: What","Where is Sandra? "
"office","Answer: In the house. Question: Where is the house? Answer: In the country.","Where is Mary? "
"bathroom","(p.   1  1  1  1  1","Where is Sandra? "
"hallway","Answer: In the garden. Question: Where is the garden? Answer: In the house.","Where is Daniel? "
"kitchen","Answer: In the lion's den. Question: Where is the lion? Answer: In the","Where is Daniel? "
"bedroom","Answer: She is in the kitchen. Question: Where is the kitchen? Answer: It is","Where is Mary? "
"bedroom","Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel","Where is Daniel? "
"office","Answer: In the Bible. Question: Where is the Bible? Answer: In the British Museum","Where is Daniel? "
"office","Answer: In the cave. Question: What is he doing? Answer: He is talking to the","Where is John? "
"bathroom","Answer: In the library. Question: What is she doing? Answer: Reading. Question: What","Where is Sandra? "
"office","Answer: In the room. Question: Where is the room? Answer: In the house. Question","Where is Sandra? "
"hallway","Answer: In the Apocrypha. Question: Where is the Apocrypha?","Where is Daniel? "
"garden","Answer: He is in the garden. Question: Where is the garden? Answer: It is","Where is John? "
"office","Answer: He is in the kitchen. Question: What is he doing? Answer: He is","Where is John? "
"bedroom","Answer: In the lion's den. Question: Where is the lion? Answer: In the","Where is Daniel? "
"office","Answer: In the house. Question: Where is the house? Answer: In the town.","Where is John? "
