"target","output","question"
"kitchen","Answer: The most recent location of Mary is the kitchen.   Answer: The most recent location of","Where is Mary? "
"office","Choices: A. In the kitchen B. In the office C. In the bathroom","Where is Daniel? "
"kitchen","Choices: A. In the hallway B. In the kitchen C. In the office","Where is Sandra? "
"bedroom","Choices: A. In the hospital B. In the stable C. In the store","Where is Daniel? "
"garden","Choices: A. in the kitchen B. in the bedroom C. in the garden","Where is Sandra? "
"office","Choices: A. In the hotel B. In the woods C. In the Spa","Where is Mary? "
"hallway","Options:   A. In the Astor House   B. In the Fifth Avenue Hotel","Where is Daniel? "
"bedroom","Choices: A. In the bathroom B. In the bedroom C. In the office","Where is Mary? "
"office","Choices: A. In the house B. In the hotel C. In the country","Where is Daniel? "
"bathroom","Answer: The most recent location of Sandra is the bathroom. </context>  Okay, let's","Where is Sandra? "
"hallway","Options:   A. In the hallway   B. In the bathroom   C. In the","Where is Daniel? "
"office","Choices: A. In the kitchen B. In the garden C. In the bedroom","Where is John? "
"office","Answer: The most recent location of John is the office. </answer> Okay, let's","Where is John? "
