"target","output","question"
"Jeff","procedure  for , procedure , procedure for Loss","Who did Fred give the football to? "
"Jeff","re","Who did Fred give the milk to? "
"Fred","procedure  ,","Who received the milk? "
"apple","re","What did Mary give to Jeff? "
"Jeff","re","Who gave the milk to Fred? "
"Jeff","procedure , procedure for ,","Who received the football? "
"milk","procedure ,","What did Mary give to Bill? "
"milk","Loss  ,","What did Mary give to Bill? "
"Mary","none,","Who received the football? "
"Jeff","procedure ,","Who received the apple? "
"Fred","where","Who gave the milk to Jeff? "
"Mary","","Who gave the milk? "
"milk","","What did Jeff give to Bill? "
"Mary","where","Who gave the football? "
"Fred","procedure ,","Who received the apple? "
"milk","","What did Mary give to Jeff? "
"Fred","procedure ,","Who gave the apple to Mary? "
"apple","","What did Fred give to Mary? "
"Jeff","procedure , procedure for Loss  , procedure , procedure for Loss  ,","Who gave the milk? "
"Fred","procedure , procedure,","Who gave the football to Mary? "
"milk","procedure ,","What did Fred give to Mary? "
"Fred","re  for Loss , there, Loss  for Loss ,","Who received the apple? "
"Fred","none","Who gave the apple to Bill? "
"Fred","","Who received the apple? "
"Mary","procedure , procedure for ,","Who received the football? "
"apple","where","What did Mary give to Fred? "
"apple","where","What did Fred give to Bill? "
"Mary","procedure for Loss  ,","Who received the milk? "
"Bill","procedure ,","Who gave the football to Fred? "
"Mary","procedure  for ,","Who gave the football to Fred? "
"Fred","where  procedure , there, there,","Who gave the football to Jeff? "
"Bill","procedure for , procedure for Loss  , procedure for Loss","Who received the milk? "
"milk","none, none, none, none,","What did Mary give to Fred? "
"Jeff","re","Who gave the apple to Bill? "
"Bill","procedure ,","Who did Fred give the apple to? "
"Bill","Loss  for Loss ,","Who gave the milk to Fred? "
"Fred","where","Who gave the milk? "
"Jeff","re","Who received the milk? "
"Bill","procedure for Loss  ,","Who gave the apple? "
"Fred","re","Who received the football? "
"Mary","none, none","Who did Jeff give the apple to? "
"Mary","procedure , procedure for Loss,","Who received the milk? "
"Mary","procedure  for Loss , there  for Loss ,","Who gave the milk? "
"Mary","procedure , procedure for Loss ,","Who received the football? "
"milk","procedure ,","What did Fred give to Bill? "
"Jeff","re","Who gave the apple? "
"Bill","where","Who gave the football to Jeff? "
"milk","procedure","What did Mary give to Bill? "
"Mary","where","Who gave the milk to Jeff? "
"Bill","procedure ,","Who received the milk? "
