"target","output","question"
"kitchen","None of the drinks in which there is alcohol, can give you real strength. Sandra grabbed the","Where is the football? "
"garden","Sandra","Where is the milk? "
"bedroom","","Where is the apple? "
"bedroom","Mary","Where is the apple? "
"kitchen","Mary","Where is the apple? "
"hallway","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"kitchen","John","Where is the milk? "
"garden","in the garden","Where is the milk? "
"bedroom","Daniel Question: What is the purpose of relieving Cawnpore for the second time from","Where is the milk? "
"bathroom","A","Where is the milk? "
"bathroom","John Answer: No Question: What is the name of the movie?","Where is the football? "
"bedroom","Mary Answer: Mary grabbed the milk there. Mary Question: What is the failure of those","Where is the milk? "
"bathroom","""I found it by accident--in a secret compartment of an escritoire at","Where is the apple? "
"kitchen","Mary Answer: Mary Question: What is the most important part of the story? Mary","Where is the football? "
"bedroom","In the garden. Why is the garden? Because it's a garden of Eden. What is the","Where is the apple? "
"garden","None","Where is the apple? "
"bedroom","Sandra Answer: the dipper","Where is the football? "
"bedroom","_She","Where is the apple? "
"garden","A: In the garden B: In the bathroom C: In the kitchen D: In the office","Where is the milk? "
"garden","garden","Where is the milk? "
"office","A","Where is the apple? "
"bedroom","The milk is in the garden. The milk is in the garden. The milk is in the garden","Where is the milk? "
"garden","A: In the garden B: On the hill C: At the office D: In the bathroom","Where is the milk? "
"bathroom","*       *       *       *       *  Question: Where is the milk? *       *","Where is the milk? "
"office","Sandra","Where is the apple? "
"garden","Mary Question: What is the most important thing?","Where is the football? "
"garden","Daniel Answer: milk","Where is the football? "
"bedroom","Question: What is the name of the movie? Question: What is the name of the movie?","Where is the apple? "
"hallway","None","Where is the apple? "
"hallway","A: In the garden. B: In the garden. C: In the garden. D:","Where is the apple? "
"hallway","Garden","Where is the apple? "
"garden","Sandra Answer: Marbles, like limestones, with which they are closely related, are","Where is the football? "
"hallway","""I'm not sure, but I'm not sure, but I'm not sure, but I","Where is the apple? "
"kitchen","Mary Answer: Mary left the football. [Footnote 633: The oaks, the","Where is the football? "
"hallway","A","Where is the milk? "
"kitchen","bathroom","Where is the apple? "
"office","I'll wait a few minutes for Barend. The boys will come by here any way.","Where is the milk? "
"hallway","None","Where is the milk? "
"bathroom","Malone Question: What is the general state of horticulture at this period? Mr. Johnson","Where is the milk? "
"bathroom","Mary","Where is the milk? "
"bathroom","John left the football. Photography may in the next few years do something towards enabling stay-at-home","Where is the football? "
"hallway","Answer: In the hallway","Where is the football? "
"garden","""In the garden"" ""What is the apple?"" ""Where is the apple?"" ""What is","Where is the apple? "
"bedroom","Sandra left the apple. Indeed, the opening attack may be much like an {1027} ordinary","Where is the apple? "
"kitchen","Sandra","Where is the milk? "
"bedroom","John Answer: John Question: Where is the milk? John","Where is the milk? "
"hallway","Mary","Where is the apple? "
"garden","None","Where is the milk? "
"kitchen","Mary discarded the football. The latter part of the volume is much less reminiscent of Yorick","Where is the football? "
"bathroom","The bathroom","Where is the football? "
"garden","In one word, I am mistaken; she who excites my flame is far off; my flame","Where is the milk? "
"bedroom","bathroom","Where is the apple? "
"hallway","Mary","Where is the milk? "
"hallway","I dined with the Archbishop; but my business was to get him to persuade the King to purchase","Where is the milk? "
"office","I don’t know.","Where is the milk? "
"kitchen","garden","Where is the apple? "
"bathroom","Question: What is the price of his freedom? Question: Who is the next day? Question:","Where is the milk? "
"bathroom","John","Where is the milk? "
"office","1","Where is the football? "
"garden","Daniel","Where is the football? "
"kitchen","bathroom","Where is the apple? "
"bathroom","A","Where is the apple? "
"garden","None","Where is the football? "
"bathroom","Mary","Where is the milk? "
"bathroom","bathroom","Where is the milk? "
"hallway","Mary","Where is the milk? "
"bedroom","A","Where is the football? "
"garden","Mary","Where is the football? "
"bedroom","A: In the bathroom","Where is the football? "
"bathroom","A","Where is the apple? "
"garden","John put down the milk there.","Where is the milk? "
"office","Question: What is the milk? Question: How is the milk? Question: Why is the milk","Where is the milk? "
"office","The","Where is the football? "
"hallway","Daniel","Where is the football? "
"garden","Daniel left the garden. She therefore decides the sex of the egg at will, for, without this","Where is the football? "
"office","The milk is in the bathroom. The milk is in the bathroom. The milk is in the bathroom","Where is the milk? "
"kitchen","1. 2. 3. 4. 5. 6. 7","Where is the football? "
"office","A: In the garden. B: In the garden. C: In the garden. D:","Where is the milk? "
"kitchen","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"kitchen","John got the football there. John moved to the hallway. John got the football there. If your","Where is the football? "
"office","B","Where is the football? "
"kitchen","Garden","Where is the apple? "
"office","None","Where is the apple? "
"bathroom","A: B","Where is the football? "
"bathroom","bathroom","Where is the football? "
"office","The milk is in the bathroom.","Where is the milk? "
"bathroom","Garden","Where is the apple? "
"bedroom","John","Where is the milk? "
"hallway","Mary","Where is the apple? "
"bedroom","A","Where is the milk? "
"bedroom","Mary Question: Mary grabbed the apple Question: Mary put down the apple Question: Mary","Where is the apple? "
"bathroom","Answer: In the bathroom","Where is the football? "
"bedroom","A: Bathroom B: Office C: Garden D: Kitchen","Where is the football? "
"bedroom","Sandra Answer: Not only is the average railroad superintendent accustomed to doing his work and running his","Where is the football? "
"bedroom","The first they knew of it was when John called out from the barnyard, ""Jacko,","Where is the apple? "
"kitchen","A","Where is the football? "
"garden","Mary","Where is the milk? "
"office","The milk is in the bathroom. The milk is in the bathroom. The milk is in the bathroom","Where is the milk? "
"bedroom","Daniel","Where is the milk? "
"kitchen","In the garden","Where is the apple? "
