"target","output","question"
"milk","Answer: A box of matches. ""You'll have to go and get matches, Fred,"" she","What did Mary give to Fred? "
"Jeff","(A) Charles. (B) John. (C) Fred. (D) George.","Who did Mary give the football to? "
"Bill","Answer: To her brother. Question: What did Mary give her brother? Answer: A football.","Who did Mary give the football to? "
"Mary","Answer: Santa Claus. Question: Who brought the apple to the house? Answer: Santa Claus.","Who gave the apple to Bill? "
"apple","Answer: A hat. Question: What did Bill give to Fred? Answer: A hat. Question","What did Fred give to Bill? "
"Mary","Answer: The devil. ""You're a fool, Christine,"" said Christine. ""You're a","Who gave the apple? "
"apple","Answer: He gave him a thrush. ""You mustn't give him that,"" the","What did Fred give to Bill? "
"Jeff","Answer: Jeff.  Question: What did the landlord say about the milk? Answer: He said it","Who did Bill give the milk to? "
"apple","Answer: Mary gave the apple to Fred. Question: What does Mary travel to the office? Answer","What did Mary give to Fred? "
"Bill","A. Gerhardt B. Mary C. George D. Fred's mistress. The answer: D","Who did Fred give the milk to? "
"milk","Answer: Her hand. Question: What did Mary call the letter? Answer: A letter of introduction","What did Mary give to Fred? "
"Fred","(A) Aggie (B) Alfred (C) Bill (D) Jinks (E","Who did Bill give the apple to? "
"Fred","Answer: Jack Kirke. Question: Who was the football given to? Answer: Ruby. Question","Who gave the football? "
