"target","output","question"
"bathroom","John, and the Assembly, and the Assembly, and the Assembly, and the Assembly, and the","Where is Mary? "
"kitchen","garden Mary, Mary, Mary","Where is Sandra? "
"kitchen","office.","Where is Mary? "
"kitchen","office.","Where is John? "
"bedroom","'e said, and I'm 'e, and I'm 'e, and 'e,","Where is Sandra? "
"office","office","Where is John? "
"garden","office, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Mary? "
"bathroom","Mary, and a full line of Butter Making Utensils for Dairies and Factories.","Where is Sandra? "
"kitchen","Mary, Mary, Mary, and the poor, and the poor, and the poor, and the","Where is Mary? "
"bedroom","Mary","Where is John? "
"office","office  I have a very good man, EMIL GRELIE","Where is Daniel? "
"office","Mary","Where is Daniel? "
"bathroom","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Mary? "
"bathroom","1. I am a very good, and so far as a mere, and so far as","Where is Sandra? "
"bathroom","office, while she’s running, “I’m a laughing stock,” shouted Alfred, “I’m","Where is Sandra? "
"hallway","Mary","Where is Mary? "
"kitchen","Edith","Where is Sandra? "
"office","Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,","Where is Daniel? "
"kitchen","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Sandra? "
"bedroom","bedroom Mary travelled to the office. Mary went to the bathroom. Mary travelled to the office. Mary","Where is John? "
"hallway","Mary moved to the kitchen. John went back to the kitchen. I put into it a cabbage-","Where is Sandra? "
"bedroom","door","Where is Mary? "
"bedroom","bedroom Daniel, the age, the age, the age, the age, the age, the","Where is John? "
"bedroom","garden Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,","Where is Mary? "
"bedroom","office--and the office--and the office--and the office--and the office--and the","Where is Mary? "
"garden","garden. 'I'm sure, and I'm sure, and I'm sure, and I'm","Where is Mary? "
"bedroom","Mary, and I’m not crying, Miss Ruby, and I’m not crying, Miss Ruby,","Where is Daniel? "
"office","Mary","Where is Sandra? "
"office","office, and I'm sure she's a syllogism and of unreason.","Where is Sandra? "
"garden","office","Where is Sandra? "
"garden","Mary, and the other, and the other, and the other, and the other, and the","Where is Daniel? "
"bathroom","old Mause, and I'll glad and hummed, and I'm a'","Where is Mary? "
"office","office Mary is going to marry Peter, and I'm going to marry him. ""I'm","Where is Mary? "
"kitchen","Mary","Where is Sandra? "
"garden","Fred, and I'll be a cat, and I'll be a dog","Where is Sandra? "
"kitchen","cat, and I’m not sure, and I find a great deal of a man, and","Where is Sandra? "
"kitchen","Mary","Where is Sandra? "
"garden","Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,","Where is John? "
"garden","garden, and it is of the stone, and the more of the regular, and the more of","Where is Sandra? "
"bathroom","office.","Where is Sandra? "
"bedroom","Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,","Where is Mary? "
"kitchen","office, and I'm sure, and I'm sure, and I'm sure, and I'm","Where is Sandra? "
"office","Mary, and I'm sure, and I'm sure, and I'm sure, and I'm","Where is Mary? "
"bedroom","bedroom, and I'm sure, and I'm sure, and I'm sure, and I'm","Where is Mary? "
"office","Fred","Where is Daniel? "
"office","office. ""I'm going to Mary, and Mary, ""I'm going to Mary, and","Where is Sandra? "
"bathroom","garden. Mary went to the garden. John went to the garden. Mary went to the garden.","Where is Sandra? "
"bedroom","garden.","Where is Sandra? "
"office","office.","Where is Daniel? "
"bedroom","Mary, and I have not had the opportunity of seeing him, as he had set off for Hav","Where is Sandra? "
"hallway","Mary","Where is Daniel? "
"bedroom","office.","Where is Sandra? "
"office","office Mary went to the bedroom.","Where is John? "
"garden","garden. Mary","Where is John? "
"kitchen","Mary","Where is Daniel? "
"hallway","Fred, and so was Fred, and so was Fred, and so was Fred, and so was","Where is Mary? "
"hallway","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Sandra? "
"hallway","Mary, Mary, Mary","Where is John? "
"bedroom","office           Bill's breast to me, an' I'm a cat, an' I'm","Where is Mary? "
"bedroom","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Sandra? "
"bedroom","office","Where is Daniel? "
"kitchen","Mary","Where is Sandra? "
"bedroom","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Daniel? "
"garden","garden.","Where is John? "
"bathroom","Mary","Where is Sandra? "
"garden","Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary","Where is Sandra? "
"office","office","Where is Daniel? "
"bedroom","office Mary, office Mary, office Mary, office Mary, office Mary,","Where is Mary? "
"garden","office, and I have not seen, and I have not seen, and I have not seen,","Where is Sandra? "
"bathroom","Mary travelled to the garden. Canst thou, forgetting all thy sex, and Mary travelled to the","Where is Sandra? "
"office","Mary","Where is John? "
"kitchen","Mary went back to the garden.","Where is Daniel? "
"bedroom","Mary","Where is John? "
"office","Mary","Where is Daniel? "
"bathroom","Mary","Where is Sandra? "
"office","office      1. Mary","Where is John? "
"hallway","office. Mary went to the office. Mary went to office. Mary went to office. Mary went","Where is Mary? "
"office","Mary","Where is John? "
"office","office, and Mary, and I, and I, and I, and I, and I,","Where is Sandra? "
"bathroom","Fred","Where is John? "
"hallway","Mary","Where is John? "
"hallway","Mary went to the garden. 9 How to Row, Sail and Build a Boat. Mary went","Where is Daniel? "
"hallway","Mary","Where is Daniel? "
"bathroom","Mary, and I'm sure, and I'm sure, and I'm sure, and I'm","Where is Daniel? "
"bathroom","Mary","Where is John? "
"bathroom","Mary went to the bedroom. she was conducted, amidst a great concourse of the people, to","Where is Daniel? "
"garden","office, and I'm not, and I'm not, and I'm not, and I'm","Where is John? "
"bedroom","Mary","Where is John? "
"office","at the door, and the old, and the old, and the old, and the old,","Where is Mary? "
"garden","_SANDY, _SANDY, _SANDY, _SANDY,","Where is Sandra? "
"office","Mary","Where is John? "
"bedroom","Mary","Where is Daniel? "
"hallway","Mary, and the Squire of MALWOOD at last got off for his well-earned RO","Where is John? "
"kitchen","office.","Where is Daniel? "
"bedroom","Mary","Where is Daniel? "
"hallway","Mary, and Mary, and Mary, and Mary, and Mary, and Mary, and Mary,","Where is Sandra? "
"garden","""I'm going to go back, so that I can go back, so that I can go","Where is Sandra? "
"bedroom","Mary","Where is John? "
"office","office, and the bargain, and the bargain, and the b","Where is John? "
"garden","Mary, Mary, Mary","Where is Sandra? "
