"target","output","question"
"Jeff","Dan","Who did Fred give the football to? "
"Bill","baby  Question: What did Mary milk? cow  Question: What did Mary milk? milk","Who did Mary give the milk to? "
"Jeff","Jeff","Who did Fred give the milk to? "
"milk","apple","What did Mary give to Fred? "
"Fred","Mary","Who received the milk? "
"apple","apple","What did Mary give to Jeff? "
"apple","apple","What did Mary give to Jeff? "
"apple","garden","What did Fred give to Bill? "
"Jeff","Mary","Who gave the milk to Fred? "
"Fred","Bill","Who gave the apple to Mary? "
"Jeff","M. Rodin","Who received the football? "
"Jeff","Mary gave the football to Bill.  Answer: Mary gave the football to Bill.  Question: Who did","Who did Mary give the football to? "
"milk","milk","What did Mary give to Bill? "
"Bill","Jimmie","Who did Mary give the milk to? "
"milk","milk","What did Mary give to Bill? "
"apple","apple","What did Fred give to Mary? "
"Mary","Jeff  Question: Who gave the football? Mary  Question: Who gave the football? Jeff","Who received the football? "
"apple","a ride  Question: What did Jimmie do? he slowed the motors down a trifle in","What did Fred give to Bill? "
"Jeff","M.","Who received the apple? "
"Bill","Bill","Who did Mary give the football to? "
"Fred","Frances","Who gave the milk to Jeff? "
"Mary","Tillie","Who received the milk? "
"Mary","Mary","Who gave the milk? "
"milk","apple  Bill gave Mary an apple.  Bill gave Mary an apple.  Bill gave Mary an apple.","What did Bill give to Mary? "
"milk","milk","What did Jeff give to Bill? "
"football","a book  Question: What did Jeff give to Fred? a book","What did Jeff give to Fred? "
"Mary","Osteopath  Answer: Osteopath","Who gave the football? "
"Mary","Mary","Who gave the apple to Bill? "
"Fred","boy","Who received the apple? "
"Mary","Mary","Who gave the milk to Bill? "
"milk","milk","What did Mary give to Jeff? "
"Mary","Mary","Who gave the milk? "
"Fred","Bill","Who gave the apple to Mary? "
"football","apple","What did Bill give to Mary? "
"apple","apple  Answer: apple","What did Fred give to Mary? "
"apple","parasol  Question: What did Bill do? travelled  Question: What did Mary do? went","What did Fred give to Bill? "
"Jeff","cow  Answer: cow","Who gave the milk? "
"Bill","Bill","Who did Mary give the apple to? "
"Fred","Fred","Who gave the football to Mary? "
"milk","milk","What did Mary give to Fred? "
"milk","milk","What did Fred give to Mary? "
"Mary","a gentleman","Who gave the football? "
"Fred","Fred","Who received the apple? "
"Mary","Mary","Who gave the apple? "
"Fred","Bill's father.  Answer: Bill's father.  Question: What did Bill's father give Bill?","Who gave the apple to Bill? "
"apple","apple Answer: Bill gave Fred an apple.","What did Fred give to Bill? "
"Fred","Fred  Question: Who travelled to the bathroom? Bill  Question: Who went to the bathroom?","Who received the apple? "
"Fred","Mary","Who received the milk? "
"Mary","I","Who received the football? "
"apple","apple","What did Bill give to Mary? "
"apple","milk","What did Mary give to Fred? "
"apple","milk","What did Fred give to Bill? "
"apple","apple  Question: What did Fred give to Bill? apple  Question: What did Fred give to","What did Fred give to Bill? "
"milk","milk  Answer: milk  Question: What did Jeff give to Fred? milk  Answer: milk","What did Jeff give to Fred? "
"Mary","Mary","Who received the milk? "
"Jeff","Bill  Answer: Bill travelled to the bedroom.","Who gave the football? "
"Bill","Fred's father","Who gave the football to Fred? "
"Mary","Bill  Bill received the football.  Bill received the football.  Bill received the football.  Bill received the","Who received the football? "
"Mary","Mary","Who gave the football to Fred? "
"Jeff","Jeff.  Answer: Jeff.  Question: What did Smith say? we've probably got to pay a","Who did Bill give the milk to? "
"Fred","Harry","Who gave the football to Jeff? "
"Jeff","Still  Answer: Still gave the apple to Fred","Who gave the apple to Fred? "
"Bill","The weary youth","Who received the milk? "
"Jeff","Lightfoot","Who did Bill give the apple to? "
"milk","apple  Question: What did Mary give to Bill? apple  Question: What did Mary give to","What did Mary give to Fred? "
"Jeff","Mary","Who received the apple? "
"Jeff","Jeff  Answer: Jeff gave the apple to Bill.  Question: Who gave the apple to Bill?","Who gave the apple to Bill? "
"apple","apple  Answer: apple","What did Mary give to Fred? "
"Bill","Mary","Who did Fred give the apple to? "
"Jeff","Mary","Who gave the apple? "
"Bill","Mary","Who gave the milk to Fred? "
"Bill","Mary  Answer: Mary went to the hallway. If he had not, I don’t believe Mr","Who did Jeff give the football to? "
"Fred","Bill","Who gave the milk? "
"apple","tea","What did Mary give to Bill? "
"Jeff","Mary","Who received the milk? "
"Bill","Mary","Who did Fred give the milk to? "
"Bill","Bill","Who gave the apple? "
"Jeff","Bill","Who gave the apple? "
"Fred","Mary  Answer: Mary gave the football to Fred. Sampan Song     A little breeze blew","Who received the football? "
"football","kitchen","What did Mary give to Fred? "
"Mary","Margaret Louise","Who did Jeff give the apple to? "
"football","apple","What did Jeff give to Mary? "
"Mary","Mary","Who received the milk? "
"milk","apple","What did Mary give to Fred? "
"Mary","Mary  Answer: Mary gave the milk","Who gave the milk? "
"Bill","Mary's mother  Mary's mother gave milk to Mary.  Mary's mother gave milk to Mary.","Who gave the milk to Mary? "
"Mary","Polaris  ## What is the question above about?  This question is about football","Who received the football? "
"Fred","Pomona","Who gave the apple? "
"milk","apple Bill: ""I'm sorry, I'm sorry, I'm sorry, I'm sorry","What did Fred give to Bill? "
"Fred","Fred","Who did Bill give the milk to? "
"Jeff","No. 73","Who gave the apple? "
"Fred","raccoon","Who did Bill give the apple to? "
"Bill","Jeff","Who gave the football to Jeff? "
"Bill","Mary","Who did Jeff give the apple to? "
