"target","output","question"
"Jeff","""I hope he won't be a bad boy, and I hope I won't have to","Who did Fred give the football to? "
"Bill","--Ver. 6. The milk was given to the children of the family. The milk","Who did Mary give the milk to? "
"Jeff","Answer: Fred gave the milk to Jeff.  Question: Who did Fred give the milk to? Answer","Who did Fred give the milk to? "
"milk","A. The milk. B. The milk and the bread. C. The milk and the bread","What did Mary give to Fred? "
"Fred","Am I the one who is the one who is the one who is the one who is the","Who received the milk? "
"apple","A. A Christmas tree. B. A Christmas tree and presents. C. A Christmas tree and","What did Mary give to Jeff? "
"apple","Answer: A apple. Jeff gave to Mary a apple. Jeff gave to Mary a apple.","What did Mary give to Jeff? "
"apple","""The Sioux Indians, who are the Sioux Indians, who are the Sioux Indians, who","What did Fred give to Bill? "
"Jeff","""The milk was given to Fred by his mother."" ""The milk was given to Fred by his","Who gave the milk to Fred? "
"Fred","The Queen of France, who was the Queen of France? The Queen of France, who was","Who gave the apple to Mary? "
"Jeff","Answer: The Three-horned Osmiae. Question: What did the Three-horned","Who received the football? "
"Jeff","Answer: The dog. Question: What did the dog do with the football? Answer: He gave","Who did Mary give the football to? "
"milk","Answer: A gold spoon. Question: What did Bill give to Mary? Answer: A gold spoon","What did Mary give to Bill? "
"Bill","""Aunt Gertrude, who was a suffragette, and who was a","Who did Mary give the milk to? "
"milk","""I have a horse, and I will give it to you if you will help me get my","What did Mary give to Bill? "
"apple","Answer: An apple. The Rockets are fired from a special type of gun, which is","What did Fred give to Mary? "
"Mary","Answer: Jeff.  Question: What is the name of the author of the poem? Answer: God","Who received the football? "
"apple","Answer: A new pair of shoes.  Question: What did Carl and Doran do when they saw","What did Fred give to Bill? "
"Jeff","The Queen of England. The Queen of France. The Queen of England and the Queen of France.","Who received the apple? "
"Bill","Answer: The maid Question: What did she give the maid? Answer: Fruit to eat and","Who did Mary give the football to? "
"Fred","""The milk was given to Jeff by his mother."" The milk was given to Jeff by his mother","Who gave the milk to Jeff? "
"Mary","""I'm glad you're here, K.,"" she said, ""I'm glad you're","Who received the milk? "
"Mary","""The milk was given by the milkman."" ""The milk was given by the milkman.""","Who gave the milk? "
"milk","A. a ring B. a ring of gold C. a ring of gold of gold Answer","What did Bill give to Mary? "
"milk","1. A gold chain, a gold ring, and a gold breastpin. 2.","What did Jeff give to Bill? "
"football","Answer: A cat. The cat is a living being, but it is not a living being","What did Jeff give to Fred? "
"Mary","Answer: The Rover Boys. The Rover Boys are the most famous of the ""Tallul","Who gave the football? "
"Mary","Answer: The apple was given to Bill by his mother. Question: What did Bill eat? Answer","Who gave the apple to Bill? "
"Fred","Answer: The old man. The old man, who had been the only one to notice the","Who received the apple? "
"Mary","Answer: The milk was given to Bill by the milkman.  Question: What did the milkman","Who gave the milk to Bill? "
"milk","12  Question: What did Mary give to Jeff? 12  Question: What did Mary","What did Mary give to Jeff? "
"Mary","The milk was given by the milkman. The milkman was a milkman. The milk","Who gave the milk? "
"Fred","Grandfather Question: What did Grandfather say about the apple? ""I would not touch it","Who gave the apple to Mary? "
"football","Page 6:  <context> The old man, who was a member of the Minnesota Historical Society","What did Bill give to Mary? "
"apple","Answer: An apple. *       *       *       *       *  The Indians were reported to be","What did Fred give to Mary? "
"apple","Answer: Fred gave Fred gave Fred gave Fred gave Fred gave Fred gave Fred gave Fred gave Fred gave","What did Fred give to Bill? "
"Jeff","""She gave it to me."" ""She gave it to me."" ""She gave it to me","Who gave the milk? "
"Bill","Pauline Pauline, who was a little girl, was a little girl, and a little","Who did Mary give the apple to? "
