"target","output","question"
"kitchen","(Mary is a near relative, and the unsolved problem in the case of compromise and law did","Where is Mary? "
"garden","(Mary is a near relative, and the unsolved problem in the case of the Simon estate is","Where is Mary? "
"office","(Daniel is a near relative, and the unsolved problem in the case of the big aerop","Where is Daniel? "
"bathroom","(Sandra is a relative, and the problem in the case of the big girl, she had","Where is Sandra? "
"kitchen","(Sandra is a relative, and the problem in the case of one Sandra, born in","Where is Sandra? "
"bedroom","(John is a relative, and the problem in the case of a relative, and the problem in","Where is John? "
"bedroom","(Daniel is a relative, and the problem in the case of a relative, and the problem in","Where is Daniel? "
"garden","(Daniel is a relative, and the problem in the case of a relative, and the problem in","Where is Daniel? "
"garden","(Sandra is a relative, and the problem in the case of a relative, and the problem","Where is Sandra? "
"garden","(Sandra is a relative, and the problem in the case of a relative, and the problem","Where is Sandra? "
"office","(Mary is a relative, and the problem in the case of a relative, and the problem in","Where is Mary? "
"bathroom","(Sandra is a relative, and the problem in the case of a relative, and the","Where is Sandra? "
"hallway","[OOM]","Where is Daniel? "
"kitchen","[OOM]","Where is Daniel? "
"bedroom","[OOM]","Where is Mary? "
"bedroom","[OOM]","Where is Daniel? "
"office","[OOM]","Where is Daniel? "
"office","[OOM]","Where is John? "
"bathroom","[OOM]","Where is Sandra? "
"office","[OOM]","Where is Sandra? "
"hallway","[OOM]","Where is Daniel? "
"garden","[OOM]","Where is John? "
"office","[OOM]","Where is John? "
"bedroom","[OOM]","Where is Daniel? "
"office","[OOM]","Where is John? "
