target,output,question
kitchen,Mary moved to the bedroom. Mary moved to the garden. Mary moved to the office. Mary moved,Where is the football? 
garden,Mary travelled to the bathroom. Mary put down the milk. Mary went back to the bedroom. Mary,Where is the milk? 
bedroom,Mary took the apple there.,Where is the apple? 
bedroom,Mary took the apple there. Mary left the apple. Mary travelled to the office. Mary took the,Where is the apple? 
kitchen,Mary went to the bathroom. Mary went back to the bedroom. Mary went back to the kitchen.,Where is the apple? 
hallway,Answer: The apple is in the garden.,Where is the apple? 
kitchen,"Mary went to the office. Bill groaned and hid 'is face in his 'ands, and",Where is the milk? 
garden,Answer: The milk is in the bedroom.,Where is the milk? 
bedroom,Mary travelled to the bedroom. Mary got the milk there. Mary discarded the milk. Mary went back,Where is the milk? 
bathroom,Mary went to the office. Mary got the milk there. Mary dropped the milk there. Mary journey,Where is the milk? 
bathroom,Answer: The football is in the bathroom.,Where is the football? 
bedroom,Mary went to the bathroom. Mary picked up the milk there. Mary went back to the bedroom.,Where is the milk? 
bathroom,Mary hallway,Where is the apple? 
kitchen,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is the football? 
bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
garden,Mary went to the kitchen.,Where is the apple? 
bedroom,Answer: The football is in the bedroom.,Where is the football? 
bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
garden,Answer: The milk is in the garden.,Where is the milk? 
garden,Answer: The milk is in the bathroom.,Where is the milk? 
office,"Mary went back to the office. 17, 161-166;
    delay at,",Where is the apple? 
bedroom,Mary went to the bedroom. Mary moved to the bathroom. Mary picked up the milk there. Mary,Where is the milk? 
garden,Mary put down the milk there. Mary went back to the bathroom. Mary went to the bedroom.,Where is the milk? 
bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
office,Mary went back to the office. Mary took the football there. Mary went back to the bedroom.,Where is the apple? 
garden,Mary left the garden. Mary travelled to the bedroom. Mary grabbed the football there. Mary travelled to,Where is the football? 
garden,Mary left the football there. Mary put down the football there. Mary put down the football there.,Where is the football? 
bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
hallway,Mary moved to the hallway. Mary moved to the bedroom. Mary moved to the bathroom. Mary moved,Where is the apple? 
hallway,"Answer: The apple is in the bathroom.
Mary took the football there. Mary was twenty, and",Where is the apple? 
hallway,Answer: The apple is in the bathroom.,Where is the apple? 
garden,Answer: The football is in the garden.,Where is the football? 
hallway,Mary went to the bathroom. Mary left the apple there. Mary went to the bedroom. Mary left,Where is the apple? 
kitchen,Answer: The football is in the hallway.,Where is the football? 
hallway,Mary went to the bedroom.,Where is the milk? 
kitchen,Mary went to the office. Mary took the milk there. Mary put down the milk. Mary went,Where is the apple? 
office,Answer: The milk is in the hallway.,Where is the milk? 
hallway,Mary went back to the office. Mary put down the milk there. Mary left the milk there.,Where is the milk? 
bathroom,Mary left the milk.,Where is the milk? 
bathroom,Mary picked up the milk there.,Where is the milk? 
bathroom,Mary went to the bedroom. Mary moved to the garden. Mary got the football there. Mary dropped,Where is the football? 
hallway,Answer: The football is in the garden.,Where is the football? 
garden,Mary went back to the garden. Daniel went to the bedroom.,Where is the apple? 
bedroom,Mary moved to the bedroom. Mary picked up the milk there. Mary moved to the office. Mary,Where is the apple? 
kitchen,Answer: The milk is in the office.,Where is the milk? 
bedroom,Mary grabbed the milk there. Mary took the milk there. Mary left the milk. Mary picked up,Where is the milk? 
hallway,Mary went to the bedroom. Mary went to the bathroom. Mary went to the hallway. Mary went,Where is the apple? 
garden,Mary moved to the office. Mary picked up the milk there. Mary dropped the milk there. Mary,Where is the milk? 
kitchen,Mary took the football there. Mary travelled to the office. Mary got the football there. Mary moved,Where is the football? 
bathroom,Mary,Where is the football? 
garden,Mary moved to the bedroom. Mary got the milk there. Mary moved to the bathroom. Mary got,Where is the milk? 
bedroom,"Answer: The apple is in the office.
Mary went to the bathroom. Mary got the milk there",Where is the apple? 
hallway,Mary went to the bathroom. Mary went to the bedroom. Mary went to the hallway. Mary went,Where is the milk? 
hallway,Answer: The milk is in the bathroom.,Where is the milk? 
office,Mary went to the bedroom. Mary went to the garden. Mary went to the office. Mary went,Where is the milk? 
kitchen,Mary went to the office. Mary put down the milk. Mary went to the office. Mary put,Where is the apple? 
bathroom,Mary left the football. Mary dropped the milk. Mary grabbed the milk there. Mary left the football,Where is the milk? 
bathroom,Mary moved to the bathroom. Mary grabbed the milk there. Mary left the football. Mary went back,Where is the milk? 
office,Mary moved to the bathroom. Mary travelled to the bedroom. Mary went to the bathroom. Mary travelled,Where is the football? 
garden,Mary got the football there. Mary went back to the office. Mary moved to the bathroom. Mary,Where is the football? 
kitchen,Answer: The milk is in the bathroom.,Where is the milk? 
bathroom,Mary moved to the office. Mary picked up the apple there. Mary put down the milk there.,Where is the apple? 
office,"Mary went back to the bedroom. Mary picked up the milk there. Mary left the milk.
Answer",Where is the football? 
bathroom,Mary went to the garden. Mary went to the garden. Mary went to the garden. Mary went,Where is the milk? 
hallway,Mary moved to the bedroom.,Where is the football? 
hallway,Mary left the milk there. Mary went back to the bathroom. Mary left the milk there. Mary,Where is the milk? 
bathroom,Mary moved to the bedroom. Mary left the apple. Mary went to the bathroom. Mary went to,Where is the apple? 
office,Answer: The apple is in the office.,Where is the apple? 
bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
kitchen,Answer: The football is in the kitchen.,Where is the football? 
office,"Answer: The milk is in the bathroom.
<example>
Mary went to the bathroom. Mary took",Where is the milk? 
garden,Answer: The apple is in the garden.,Where is the apple? 
kitchen,Mary,Where is the football? 
garden,Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary Mary,Where is the football? 
garden,Mary is in the hallway.,Where is the football? 
kitchen,Mary picked up the football.,Where is the apple? 
office,Answer: The football is in the office.,Where is the football? 
office,Mary travelled to the hallway.,Where is the milk? 
hallway,Answer: The football is in the hallway.,Where is the football? 
bathroom,Mary moved to the bedroom. Mary went back to the bathroom. Mary moved to the hallway. Mary,Where is the football? 
office,"Answer: The football is in the office.
Mary travelled to the office. Mary grabbed the football there",Where is the football? 
office,Answer: The apple is in the office.,Where is the apple? 
hallway,Answer: The apple is in the office.,Where is the apple? 
office,Answer: The apple is in the office.,Where is the apple? 
office,Mary is in the office. Mary picked up the milk there. Mary moved to the bathroom. Mary,Where is the milk? 
bathroom,Mary went to the bathroom. Mary picked up the milk there. Mary dropped the milk. Mary went,Where is the apple? 
bathroom,Mary went to the bathroom. Mary travelled to the bedroom. Mary went back to the bathroom. Mary,Where is the football? 
bedroom,Mary moved to the hallway. Mary went to the bathroom. Mary went to the bedroom. Mary went,Where is the milk? 
hallway,Mary got the milk there. Mary put down the milk. Mary put down the milk. Mary put,Where is the milk? 
hallway,Answer: The apple is in the hallway.,Where is the apple? 
garden,Mary moved to the bathroom. Mary left the apple. Mary put down the apple. Mary left the,Where is the milk? 
hallway,Mary went to the bathroom. Mary took the milk there. Mary went to the hallway. Mary went,Where is the football? 
bedroom,Answer: The football is in the bedroom.,Where is the football? 
bedroom,Answer: The football is in the bedroom.,Where is the football? 
kitchen,Answer: The football is in the kitchen.,Where is the football? 
kitchen,Mary moved to the bathroom. Mary got milk. Mary moved to the office. Mary took milk there,Where is the football? 
office,Mary moved to the hallway. Mary picked up the apple there. Mary moved to the bedroom. Mary,Where is the milk? 
bedroom,Mary went to the office. Mary went to the office. Mary went to the office. Mary went,Where is the milk? 
kitchen,Answer: The apple is in the bedroom.,Where is the apple? 
hallway,Mary is in the hallway. Mary is in the hallway. Mary is in the hallway. Mary is,Where is the apple? 
