"target","output","question"
"bathroom","Mary","Where is Mary? "
"kitchen","Answer: She is in the kitchen. The boy is eating the apple. The girl is kissing the","Where is Sandra? "
"kitchen","(43) See note 59 on Chapter II. (44) See note 59 on Chapter","Where is Mary? "
"kitchen","In the","Where is John? "
"bedroom","“Oh, I know where she is,” says Mary, “I know where she is,” says","Where is Sandra? "
"office","garden","Where is John? "
"garden","In the garden","Where is Mary? "
"bathroom","garden","Where is Sandra? "
"kitchen","Answer: Mary","Where is Mary? "
"bedroom","Answer: In the garden","Where is John? "
"office","Answer: What","Where is Daniel? "
"office","In the garden","Where is Daniel? "
"bathroom","garden","Where is Mary? "
"bathroom","bathroom","Where is Sandra? "
"bathroom","garden","Where is Sandra? "
"hallway","Garden","Where is Mary? "
"kitchen","(Answer: She is in the garden of","Where is Sandra? "
"office","Answer:","Where is Daniel? "
"kitchen","In","Where is Sandra? "
"bedroom","Answer: In the garden.","Where is John? "
"hallway","Answer:","Where is Sandra? "
"bedroom","Mary","Where is Mary? "
"bedroom","Answer: In the bedroom","Where is John? "
"bedroom","Mary","Where is Mary? "
"bedroom","Mary","Where is Mary? "
"garden","In the garden","Where is Mary? "
"bedroom","--he is gone, and I am here,","Where is Daniel? "
"office","In the garden","Where is Sandra? "
"office","In the garden","Where is Sandra? "
"garden","In the garden","Where is Sandra? "
"garden","Garden","Where is Daniel? "
"bathroom","In the garden","Where is Mary? "
"office","Answer: She was","Where is Mary? "
"kitchen","“I’m not afraid of being","Where is Sandra? "
"garden","She is","Where is Sandra? "
"kitchen","She was seen","Where is Sandra? "
"kitchen","She was","Where is Sandra? "
"garden","Answer: In the garden.","Where is John? "
"garden","garden","Where is Sandra? "
"bathroom","Garden","Where is Sandra? "
"bedroom","Mary","Where is Mary? "
"kitchen","She was in the kitchen","Where is Sandra? "
"office","Mary","Where is Mary? "
"bedroom","Mary","Where is Mary? "
"office","Garden","Where is Daniel? "
"office","In the garden","Where is Sandra? "
"bathroom","In the garden","Where is Sandra? "
"bedroom","In the garden","Where is Sandra? "
"office","Answer:","Where is Daniel? "
"bedroom","_Reg._","Where is Sandra? "
"hallway","Answer: In the garden.","Where is Daniel? "
"bedroom","Garden","Where is Sandra? "
"office","garden","Where is John? "
"garden","""I'm","Where is John? "
"kitchen","Answer: What is","Where is Daniel? "
"hallway","Mary","Where is Mary? "
"hallway","In the","Where is Sandra? "
"hallway","In the","Where is John? "
"bedroom","Mary","Where is Mary? "
"bedroom","She is","Where is Sandra? "
"bedroom","Answer:","Where is Daniel? "
"kitchen","Answer: In the kitchen","Where is Sandra? "
"bedroom","Daniel","Where is Daniel? "
"garden","He was","Where is John? "
"bathroom","In the garden","Where is Sandra? "
"garden","[Sandra","Where is Sandra? "
"office","Answer:","Where is Daniel? "
"bedroom","Answer: Mary is in the garden.","Where is Mary? "
"garden","Answer: In the kitchen. Question: Where is Mary? Answer: In the garden. Question:","Where is Sandra? "
"bathroom","She was","Where is Sandra? "
"office","Answer:","Where is John? "
"kitchen","In the garden","Where is Daniel? "
"bedroom","Answer:","Where is John? "
"office","Garden","Where is Daniel? "
"bathroom","In the garden","Where is Sandra? "
"office","In the garden","Where is John? "
"hallway","Mary","Where is Mary? "
"office","Answer: In the garden.","Where is John? "
"office","She","Where is Sandra? "
"bathroom","Answer: In the garden.","Where is John? "
"hallway","Answer: In the hallway.","Where is John? "
"hallway","Answer:","Where is Daniel? "
"hallway","In","Where is Daniel? "
"bathroom","In the kitchen","Where is Daniel? "
"bathroom","Garden","Where is John? "
"bathroom","He was","Where is Daniel? "
"garden","In the garden","Where is John? "
"bedroom","In the bedroom. Answer: Where is Mary? In the garden. Question: Where is Fred?","Where is John? "
"office","love","Where is Mary? "
"garden","Where is Mary?","Where is Sandra? "
"office","Answer: In the garden","Where is John? "
"bedroom","Answer:","Where is Daniel? "
"hallway","Answer: He is in the garden.","Where is John? "
"kitchen","In the garden","Where is Daniel? "
"bedroom","Garden","Where is Daniel? "
"hallway","Answer: She is in the kitchen","Where is Sandra? "
"garden","garden","Where is Sandra? "
"bedroom","Answer:","Where is John? "
"office","In the garden","Where is John? "
"garden","In the kitchen","Where is Sandra? "
