"target","output","question"
"kitchen","Answer: In the garden.  Question: What is John doing? Answer: Praying.  Question:","Where is John? "
"bathroom","Answer: She is in the kitchen. Question: What  is she doing? Answer: Making tea","Where is Sandra? "
"office","Answer: He is gone to the city. Question: Where is Mary? Answer: She is","Where is Daniel? "
"hallway","Answer: She is in the garden. Question: What is she doing? Answer: She is","Where is Mary? "
"bedroom","Answer: In the bathroom. Question: Where is the bath? Answer: In the bedroom.","Where is John? "
"bedroom","Answer: She is gone to the garden. Question: Where is the garden? Answer: It is","Where is Mary? "
"office","Answer: She is in the office. Question: What is she doing there? Answer: She is","Where is Sandra? "
"bathroom","Answer: She is in the kitchen. Question: What is Mary doing? Answer: She is","Where is Mary? "
"kitchen","Answer: She is in the kitchen, making chocolate cake. Question: What is Sandra doing","Where is Sandra? "
"bathroom","Answer: She is in the garden. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"bedroom","Answer: She's gone to school. Question: Where is John? Answer: He's gone","Where is Mary? "
"bedroom","Answer: She is in the bathroom. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"bedroom","ANSWER.--We have never heard of Sandra. Question: What is the best way to cultivate blue","Where is Sandra? "
"hallway","Answer: She is in the hallway. Question: Where is Mary? Answer: She is in the","Where is Mary? "
"bedroom","Answer: She is in the office. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"garden","Answer: In the garden, playing cards with Chantel. Question: What is Chant","Where is John? "
"bedroom","Answer: She is in the kitchen, and, I am sorry to say, she is still","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Mary? Answer: In the bedroom. Question:","Where is Daniel? "
"office","Answer: He is in the office. Question: Where is John? Answer: He is in","Where is John? "
"bathroom","Answer: He is in the bathroom. Question: What did he do? Answer: He went","Where is John? "
"bathroom","Answer: In the Bible.  Question: Where is the Bible? Answer: In the Bible.  Question","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: How long has he been there? Answer: Since John","Where is John? "
"bedroom","Answer: In the bathroom. Question: What is he doing there? Answer: Nothing. Question:","Where is Daniel? "
"hallway","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Sandra? "
"garden","Answer: She is in the Street. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
