"target","output","question"
"kitchen","3o0m0lino1.4.0.0.0.0.0","Where is Mary? "
"garden","2-2-2-2-2-2-2-2-2-2-","Where is Mary? "
"office","--3 0 1 4-4-0 3-0 3-0","Where is Daniel? "
"bathroom","4 1 1 1 1 1 1 1 1 1","Where is Sandra? "
"kitchen","*3-1-3-1-1-1-1-1-1-1","Where is Sandra? "
"bedroom","""I--"" 1 1 3 3 3 1 1 1","Where is John? "
"bedroom","1 1 1 1 1 1 1 1 1 1","Where is Daniel? "
"garden","2,5,0,0,0,0,0,0,0,0,","Where is Daniel? "
"garden","""I"" and ""3'3'3'3'3'3'3'3","Where is Sandra? "
"garden","3.3.3.3.3.3.3.3.3.3","Where is Sandra? "
"office","3=3=3=3=3=3=3=3=3=3=","Where is Mary? "
"bathroom","3-3-3-3-3-3-3-3-3-3","Where is Sandra? "
"hallway","""The'ntil-lum, and the'ntil-1'1'1'","Where is Daniel? "
"kitchen","Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway Conway","Where is Daniel? "
"bedroom","3 3 3 3 3 3 3 3 3 3","Where is Mary? "
"bedroom","3 3 2 3 1 3 3 3 3 3","Where is Daniel? "
"office","3_1_1_1_1_1_1_1_1_1","Where is Daniel? "
"office","""’1-1-1-1-1-1-1-1-1-","Where is John? "
"bathroom","3 3 3 3 3 3 3 3 3 3","Where is Sandra? "
"office","3.1.1.1.1.1.1.1.1.1","Where is Sandra? "
"hallway","3.5.5.5.5.5.5.5.5.5","Where is Daniel? "
"garden","""I'1-3, and the three,--or,--and the three,--","Where is John? "
"office","3rd 1 0 3 0 3 0 3 0 3","Where is John? "
"bedroom","----3-1-1-1-1-1-1-1-1-1","Where is Daniel? "
"office","3.1.1.1.1.1.1.1.1.1.","Where is John? "
