"target","output","question"
"bathroom","What is her relationship to Peter? What is her relationship to the Zouaves? What is","Where is Mary? "
"kitchen","Answer: The body of John is in the Cathedral of St. Mark's, Venice.     Context","Where is John? "
"garden","Is she in the club, or is she in the clubhouse?  Is she in","Where is Mary? "
"bedroom","--Answer: He is in the house.--Question: Where is John?--Answer: He","Where is John? "
"bathroom","I can't find her. I'm sure she's here somewhere. I've looked everywhere. I","Where is Mary? "
"hallway","She's not in the room. She's not in the hall. She's not in the","Where is Mary? "
"kitchen","I can't find her. I'm going to question: Where is Sandra? I can't","Where is Sandra? "
"bedroom","What is she doing?  Answer: She is in the kitchen, and she is cooking.  Question:","Where is Mary? "
"bedroom","Sandra looked around the kitchen. She was not there. She was not in the living room.","Where is Mary? "
"office","Answer: The fire was at last gotten under, the remains of those who lost their lives were","Where is Sandra? "
"garden","He, feeling there was no need to be afraid of him, and that he was not a","Where is Daniel? "
"kitchen","I have not seen her since the fire, and I am worried about her. I have","Where is Sandra? "
"kitchen","What is she doing?  Answer: Sandra is in the kitchen. She is preparing the meal.  Question","Where is Sandra? "
"bathroom","I don't see her anywhere.  Answer: She is in the kitchen, making a pie.  Question","Where is Sandra? "
"office","I can't find her. I'm looking for her. I'm looking for her. I'm","Where is Mary? "
"office","She is in the kitchen, and she is serving the guests.  Answer: She is in","Where is Sandra? "
"office","Answer: He was in the cornfield.     Question: What was the result of the surprise?","Where is Daniel? "
"bedroom","I am sure she is not in the death-house, for I have seen her, and she","Where is Sandra? "
"kitchen","*       *       *       *       *  The first hotel fire of any importance was that of the","Where is Daniel? "
"hallway","I have not seen him since the day he left for London. I have heard that he is","Where is John? "
"bedroom","He is in the hospital. He is in the hospital. He is in the hospital. He is","Where is Daniel? "
"garden","""I don't know,"" said Harriet. ""He is not in his room, and he","Where is John? "
"office","_Ku_, Maya _God_, _Bel_ </context> </question> </question>","Where is Daniel? "
"bathroom","What is she doing?  Answer: Sandra went to the bathroom.  Question: What is the meaning of","Where is Sandra? "
"bedroom","Answer: He is in the kitchen.  Question: Where is the mouse? Answer: It is in","Where is John? "
"office","--""I am here, sir, and ready to serve you.""--""I have heard","Where is John? "
"office","She is not in the room. She is not in the house. She is not in the","Where is Sandra? "
"hallway","[Footnote: 1]     [Footnote 1: The answer is ""in the","Where is Daniel? "
"bathroom","He's not here.  Answer: ""He's not here."" is a very common way of saying","Where is John? "
"bedroom","What is he doing?  Answer: John is in the bedroom. He is sleeping.  Question: What","Where is John? "
"office","He is not here. He is not here. He is not here. He is not here.","Where is John? "
"kitchen","Answer: In the Castle.  The     boy went to the hallway.  In the","Where is Daniel? "
"garden","""I'm not a bit afraid of lending to you, but I have lent my money already.""","Where is Sandra? "
"garden","I can't find her. I'm afraid she's gone on without me. I'll go","Where is Sandra? "
