"target","output","question"
"none","Answer: two. Question: What is the name of the first object? Answer: a milk jug","How many objects is Daniel carrying? "
"none","Answer: two. Question: How many objects is Mary carrying? Answer: one. Question: How","How many objects is Daniel carrying? "
"two","(_Shouts._) Answer: Three. (_Shouts._) How many objects is John carrying","How many objects is John carrying? "
"one","Answer: three Question: How many objects is Sandra carrying? Answer: three Question: How","How many objects is Sandra carrying? "
"one","Answer: two </context>  Question: How many objects is Sandra carrying? Answer: one","How many objects is Mary carrying? "
"two","Answer: one Question: How many objects is Sandra carrying? Answer: one Question: How","How many objects is John carrying? "
"none","Answer: one Question: How many objects is Eachin carrying? Answer: one Question:","How many objects is Daniel carrying? "
"one","Answer: one Question: How many objects is John carrying? Answer: one Question: How","How many objects is John carrying? "
"none","Answer: one. Question: What is it? Answer: a key. Question: Where did she","How many objects is Mary carrying? "
"one","A. one B. two C. three D. four  Answer: A  Question: What","How many objects is Daniel carrying? "
"none","How many objects is Daniel carrying? How many objects is John carrying? How many objects is Sandra carrying","How many objects is Mary carrying? "
"one","Answer: 1 Question: How many objects is John carrying? Answer: 2 Question","How many objects is John carrying? "
