"target","output","question"
"Jeff","Answer: Fred gave the football to Fred. Question: Who did Fred give the football to? Answer","Who did Fred give the football to? "
"Bill","Answer: Mary gave the milk to Mary. Mary, who had just entered, stood waiting explanation.","Who did Mary give the milk to? "
"Jeff","Fred. ""What did Fred give the milk to? Fred. ""What did Fred give the milk","Who did Fred give the milk to? "
"milk","Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred.","What did Mary give to Fred? "
"Fred","Answer: The reader. Question: Who received the milk? Answer: The reader. Question:","Who received the milk? "
"apple","Fred","What did Mary give to Jeff? "
"apple","Mary gave Jeff a book.  Question: What did Mary give to Fred? Mary gave Fred a book","What did Mary give to Jeff? "
"apple","Fred","What did Fred give to Bill? "
"Jeff","Answer: What did he do? Answer: What did he do? Answer: What did he do","Who gave the milk to Fred? "
"Fred","Mary. Answer: Mary. Question: Mary. Answer: Mary. Question: Mary. Answer:","Who gave the apple to Mary? "
"Jeff","The miller","Who received the football? "
"Jeff","Answer: Mary gave the football to Bill. Question: Who did Mary give the football to? Answer","Who did Mary give the football to? "
"milk","Mary gave Bill a million pounds.      Mary gave Bill a million pounds.      Mary gave Bill a","What did Mary give to Bill? "
"Bill","Mary.  Answer: Mary.  Question: Who did Mary give the milk to? Mary.  Answer:","Who did Mary give the milk to? "
"milk","Answer: Mary gave Bill a quid. Bill was a carpenter. Mary was a maid.","What did Mary give to Bill? "
"apple","Answer: An apple. Question: What did Fred give to Mary? Answer: A banana. Question","What did Fred give to Mary? "
"Mary","Stephen","Who received the football? "
"apple","Answer: Fred gave Bill a hundred dollars. Question: What did Fred give to Bill? Answer:","What did Fred give to Bill? "
"Jeff","Bill","Who received the apple? "
"Bill","Fred","Who did Mary give the football to? "
"Fred","Answer: Who gave the milk to Jeff?","Who gave the milk to Jeff? "
"Mary","Who was the visitor? Who was the visitor? Who was the visitor? Who was the visitor?","Who received the milk? "
"Mary","Answer: Bode. Question: Who gave the milk? Answer: Bode. Question: Who","Who gave the milk? "
"milk","Mary","What did Bill give to Mary? "
"milk","Answer: What did Bill give to Fred? Answer: What did Fred give to George? Answer:","What did Jeff give to Bill? "
"football","Answer: Fred gave to Jeff. Fred gave to Jeff. Jeff gave to Fred. Fred gave to","What did Jeff give to Fred? "
"Mary","Smith.","Who gave the football? "
"Mary","Answer: Bill. Question: Who gave the apple to Bill? Answer: Bill. Question: Who","Who gave the apple to Bill? "
"Fred","Answer: Fred. Question: Who received the apple? Answer: Fred. Question: Who received the","Who received the apple? "
"Mary","Mary","Who gave the milk to Bill? "
"milk","Answer: Mary gave to Jeff the question: What did Mary give to Fred? Answer: Mary","What did Mary give to Jeff? "
"Mary","Jeff","Who gave the milk? "
"Fred","Mary","Who gave the apple to Mary? "
"football","Answer: Mary gave Bill a kiss.","What did Bill give to Mary? "
"apple","apple. Fred gave Mary the apple. Fred gave Mary the apple. Fred gave Mary the apple.","What did Fred give to Mary? "
"apple","Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred. Fred.","What did Fred give to Bill? "
"Jeff","Fred.  Question: Who wrote the preface? Schummel.  Question: Who wrote the dedication","Who gave the milk? "
"Bill","Mary. ""I'll see ter that,"" said Mary, hoarsely. ""I'll see","Who did Mary give the apple to? "
"Fred","Mary","Who gave the football to Mary? "
"milk","Answer: Milk.","What did Mary give to Fred? "
"milk","Fred gave Mary a letter","What did Fred give to Mary? "
"Mary","Answer: Who was the General?","Who gave the football? "
"Fred","Fergusson. Answer: Who received the apple? Fergusson. Question: Who received the","Who received the apple? "
"Mary","The apple was stolen by the third boy.","Who gave the apple? "
"Fred","Bill","Who gave the apple to Bill? "
"apple","Fred","What did Fred give to Bill? "
"Fred","Answer: Fred. Question: What did Fred receive? Answer: Bill. Question: What did","Who received the apple? "
"Fred","Answer: Who was the milk? Answer: Who was the milk? Answer: Who was the milk","Who received the milk? "
"Mary","Fred","Who received the football? "
"apple","Answer: Apple.","What did Bill give to Mary? "
"apple","Fred","What did Mary give to Fred? "
"apple","Answer: Fred gave Bill a letter","What did Fred give to Bill? "
"apple","Fred","What did Fred give to Bill? "
"milk","Answer: What did Fred give to Jeff? Answer: What did Fred give to Jeff? Answer:","What did Jeff give to Fred? "
"Mary","Answer: The king.","Who received the milk? "
"Jeff","--The Englishman. Question: Who gave the football?--The Englishman. Question: Who","Who gave the football? "
"Bill","Fred","Who gave the football to Fred? "
"Mary","Fred","Who received the football? "
"Mary","Mary","Who gave the football to Fred? "
"Jeff","Answer: Mary","Who did Bill give the milk to? "
"Fred","Answer: Jeff.","Who gave the football to Jeff? "
"Jeff","Fred","Who gave the apple to Fred? "
"Bill","Mary. Answer: Mary. Question: Who received the milk? Mary. Answer: Mary.","Who received the milk? "
"Jeff","Mary.","Who did Bill give the apple to? "
"milk","Answer: $1.35 net. Question: What did Mary give to Fred? Answer: $","What did Mary give to Fred? "
"Jeff","Answer: Who received the apple? Answer: Who received the apple? Answer: Who received the apple","Who received the apple? "
"Jeff","Answer: Jeff. Question: What did Jeff give to Bill? Answer: Apple. Question: What","Who gave the apple to Bill? "
"apple","Answer: Fred gave Mary a rose. Mary gave Fred a rose. Fred gave Mary a rose.","What did Mary give to Fred? "
"Bill","Mary","Who did Fred give the apple to? "
"Jeff","Fred","Who gave the apple? "
"Bill","Fred.","Who gave the milk to Fred? "
"Bill","Answer: Who did Jeff give the football to? Answer: Who did Jeff give the football to?","Who did Jeff give the football to? "
"Fred","Fred. ""I am sure I never want to see him again,"" said Fred, and he was","Who gave the milk? "
"apple","Mary gave Bill a letter. Mary gave Bill a letter. Mary gave Bill a letter. Mary gave","What did Mary give to Bill? "
"Jeff","Answer: Who received the milk? Answer: Who received the milk? Answer: Who received the milk","Who received the milk? "
"Bill","Fred Answer: Fred gave the milk to Fred. Fred was Fred. Fred was Fred. Fred","Who did Fred give the milk to? "
"Bill","The apple-giver.","Who gave the apple? "
"Jeff","Mary","Who gave the apple? "
"Fred","Mary. ""I am not sure if you are going to shoot me, Gage. ""I","Who received the football? "
"football","Fred gave Mary a book. Mary gave Fred a book. Fred gave Mary a book. Mary gave","What did Mary give to Fred? "
"Mary","Fred","Who did Jeff give the apple to? "
