"target","output","question"
"kitchen","Answer: She is in the Everglades. Question: How long has she been there? Answer","Where is Mary? "
"garden","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Mary? "
"office","Answer: He is gone. Question: Where is the Princess? Answer: She is gone. Question","Where is Daniel? "
"bathroom","Answer: She is in the library, reading. Question: What is Sandra reading? Answer: “","Where is Sandra? "
"kitchen","Answer: She is in the garden. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
"bedroom","Answer: In bed. Question: What is John? Answer: A. B. C. Question","Where is John? "
"bedroom","Answer: In the kitchen. Question: What is Daniel doing? Answer: Making coffee. Question:","Where is Daniel? "
"garden","Answer: In the kitchen. Question: Where is the kitchen? Answer: In the garden.","Where is Daniel? "
"garden","Answer: She's gone. Question: Where is Sandra? Answer: She's gone. Question:","Where is Sandra? "
"garden","Answer: She is in the garden, reading the newspaper. Question: What is Sandra","Where is Sandra? "
"office","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Mary? "
"bathroom","Answer: She is in the garden, reading the newspaper. Question: What is the name of the","Where is Sandra? "
"hallway","Answer: In the garden. Question: What is the garden? Answer: It is the garden.","Where is Daniel? "
"kitchen","Answer: In the lion's den. Question: Where is the lion? Answer: In Daniel's","Where is Daniel? "
"bedroom","Answer: She is in the Chinese quarters, in San Francisco. Question: Where is Jesus","Where is Mary? "
"bedroom","Answer: In the land of the Philistines. Question: Where is the Lord Deleware","Where is Daniel? "
"office","Answer: In the Bible. Question: Where is Daniel? Answer: In the Bible. Question","Where is Daniel? "
"office","Answer: He is gone. Question: Where is John? Answer: He is gone. Question:","Where is John? "
"bathroom","Answer: At home, with the secret of my sad misfortune buried in the bosoms of","Where is Sandra? "
"office","Answer: Sandra is in the library. Question: What is Sandra doing? Answer: Sandra is reading","Where is Sandra? "
"hallway","Answer: In the lion's den. Question: Where is Daniel? Answer: In the lion","Where is Daniel? "
"garden","Answer: He is gone. Question: Where is he gone? Answer: He is gone. Question","Where is John? "
"office","Answer: He is in the kitchen. Question: What is he doing? Answer: He is","Where is John? "
"bedroom","Answer: In the Bible. Question: Where is Daniel? Answer: In the Bible. Question","Where is Daniel? "
"office","Answer: He's gone to the kitchen. Question: What did he say? Answer: He","Where is John? "
