"target","output","question"
"kitchen","there","Where is the football? "
"garden","procedure for","Where is the milk? "
"bedroom","procedure,","Where is the apple? "
"bedroom","procedure,","Where is the apple? "
"kitchen","procedure,","Where is the apple? "
"hallway","none.","Where is the apple? "
"kitchen","Where","Where is the milk? "
"garden","procedure for","Where is the milk? "
"bedroom","procedure","Where is the milk? "
"bathroom","procedure for","Where is the milk? "
"bathroom","there  procedure for which, there, there, there, there, there, there, there,","Where is the football? "
"bedroom","hex","Where is the milk? "
"bathroom","procedure for which, there, there.","Where is the apple? "
"kitchen","procedure for","Where is the football? "
"bedroom","procedure for","Where is the apple? "
"garden","procedure for","Where is the apple? "
"bedroom","procedure for","Where is the football? "
"bedroom","procedure for","Where is the apple? "
"garden","procedure,","Where is the milk? "
"garden","Ret where,","Where is the milk? "
"office","procedure for which,","Where is the apple? "
"bedroom","procedure,","Where is the milk? "
"garden","where, there, where, there, where, there, there, where, there, where,","Where is the milk? "
"bathroom","where,","Where is the milk? "
"office","procedure for","Where is the apple? "
"garden","there","Where is the football? "
"garden","there","Where is the football? "
"bedroom","procedure,","Where is the apple? "
"hallway","procedure,","Where is the apple? "
"hallway","and","Where is the apple? "
"hallway","procedure,","Where is the apple? "
"garden","procedure,","Where is the football? "
"hallway","procedure for","Where is the apple? "
"kitchen","procedure,","Where is the football? "
"hallway","where,","Where is the milk? "
"kitchen","procedure for","Where is the apple? "
"office","procedure, procedure.","Where is the milk? "
"hallway","where, there, there, there, there, there, there, there, there, there,","Where is the milk? "
"bathroom","Where","Where is the milk? "
"bathroom","procedure,","Where is the milk? "
"bathroom","there","Where is the football? "
"hallway","there","Where is the football? "
"garden","procedure for","Where is the apple? "
"bedroom","procedure,","Where is the apple? "
"kitchen","procedure for which,","Where is the milk? "
"bedroom","where","Where is the milk? "
"hallway","procedure for which, there, there.","Where is the apple? "
"garden","procedure for which,","Where is the milk? "
"kitchen","procedure,","Where is the football? "
"bathroom","there, there, there.","Where is the football? "
"garden","where","Where is the milk? "
"bedroom","procedure,","Where is the apple? "
"hallway","procedure,","Where is the milk? "
"hallway","procedure  procedure,","Where is the milk? "
"office","procedure,","Where is the milk? "
"kitchen","procedure for","Where is the apple? "
"bathroom","procedure,","Where is the milk? "
"bathroom","where, there, there, there, there, there, there, there, there, there,","Where is the milk? "
"office","there, there, there, there, there, there, there, there, there, there,","Where is the football? "
"garden","procedure,","Where is the football? "
"kitchen","where","Where is the milk? "
"bathroom","procedure,","Where is the apple? "
"office","procedure, procedure for which,","Where is the football? "
"bathroom","procedure for","Where is the milk? "
"hallway","procedure,","Where is the football? "
"hallway","procedure for","Where is the milk? "
"bathroom","procedure for","Where is the apple? "
"office","procedure.","Where is the apple? "
"bedroom","procedure  for which,","Where is the milk? "
"kitchen","procedure for","Where is the football? "
"office","procedure for","Where is the milk? "
"garden","procedure for","Where is the apple? "
"kitchen","hex","Where is the football? "
"garden","procedure for which,","Where is the football? "
"garden","there, there.","Where is the football? "
"kitchen","procedure for which,","Where is the apple? "
"office","procedure for","Where is the football? "
"office","procedure for","Where is the milk? "
"hallway","","Where is the football? "
"bathroom","procedure for","Where is the football? "
"office","there,","Where is the football? "
"office","procedure,","Where is the apple? "
"hallway","procedure for","Where is the apple? "
"office","Not","Where is the apple? "
"office","where,","Where is the milk? "
"bathroom","procedure for which,","Where is the apple? "
"bathroom","procedure,","Where is the football? "
"bedroom","procedure,","Where is the milk? "
"hallway","","Where is the milk? "
"hallway","procedure,","Where is the apple? "
"garden","there","Where is the milk? "
"hallway","there, there.","Where is the football? "
"bedroom","procedure for","Where is the football? "
"bedroom","and","Where is the football? "
"kitchen","procedure for","Where is the football? "
"kitchen","there, hexs for which, there, there, there, there, there, there, there","Where is the football? "
"office","Where","Where is the milk? "
"bedroom","","Where is the milk? "
"kitchen","procedure for","Where is the apple? "
"hallway","procedure,","Where is the apple? "
