"target","output","question"
"kitchen","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is John?","Where is John? "
"bathroom","O' course, I'm goin' ter turn 'em out, an' I'm go","Where is Sandra? "
"office","Answer: He is in the hallway. Question: What is he doing? Answer: He is reading","Where is Daniel? "
"hallway","Is she still alive?  Answer: Yes, she is still alive. She is a well-known writer","Where is Mary? "
"bedroom","A. in the bedroom B. in the carriage C. in the train D. in","Where is John? "
"bedroom","I have not seen her for a long time. I have         not seen her for a long","Where is Mary? "
"office","Sandra is in the hallway. Sandra is in the hallway. Sandra is in the hallway. Sandra is","Where is Sandra? "
"bathroom","What is she doing?  Answer: She is in the kitchen, making the coffee.  Question: What","Where is Mary? "
"kitchen","I can't find her. I'm going to the library to look for her. I'm","Where is Sandra? "
"bathroom","I don't see her.  Answer: She's in the garden, and she's not alone.","Where is Sandra? "
"bedroom","Answer: Mary is in the bedroom.     Question: What is the name of the man who is","Where is Mary? "
"bedroom","I am sure she is in there. I am going to get her out of there. I am","Where is Sandra? "
"bedroom","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"hallway","Answer: In the hallway.  Question: What is the color of Mary's eyes?  Answer","Where is Mary? "
"bedroom","She is in the kitchen.  Answer: She is in the kitchen.  Question: Where is the dog","Where is Sandra? "
"garden","Answer: John moved to the garden. Wooden steps led up to a square front porch, the","Where is John? "
"bedroom","I cannot find her.  Answer: She is in the hall.  Question: Where is John?","Where is Mary? "
"kitchen","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is Mary?","Where is Daniel? "
"office","He is not here.  Answer: He is in the house of Doctor Louis.  Question: What is","Where is John? "
"bathroom","He is in the garden, and he is questioning the caterpillar. He is asking the","Where is John? "
"bathroom","I have not heard from him. I have not heard from him. I have not heard from him","Where is Daniel? "
"bedroom","Is he in the bedroom? Is he in the hammock? Is he in the hammock,","Where is John? "
"bedroom","/Any/ figure bearing an additional weight out of the central line, must throw as the","Where is Daniel? "
"hallway","What is her relation to Harry? What is her character? What is her attitude toward Harry?","Where is Sandra? "
"garden","I can't find her. I can't find her. I can't find her. I can","Where is Sandra? "
