"target","output","question"
"kitchen","She is in the kitchen, making breakfast.  Answer: She is in the kitchen, making breakfast.","Where is Sandra? "
"bedroom","* * * * * * * * * * * * * * * * * * * *","Where is Sandra? "
"bathroom","She's not in the room.  Answer: ""She's not in the room.""  The answer is","Where is Sandra? "
"office","I have not seen him. I have not seen him. I have not seen him. I have","Where is Daniel? "
"bathroom","I can't find her.  Answer: She is in the kitchen.  Explanation: The answer is ""","Where is Sandra? "
"kitchen","I can't find her.  Answer: She's in the kitchen.  </context> </text>","Where is Sandra? "
"bedroom","A. in the kitchen. B. in the bedroom. C. in the living room. D","Where is John? "
"bedroom","I have not seen him for a long time. I have not seen him for a long time","Where is John? "
"garden","She is in the kitchen.  Answer: She is in the kitchen.  <text>   Mary is","Where is Mary? "
"office","I have a    1,000,000,000,000,000,000,","Where is Sandra? "
"bathroom","What is she doing?  Answer: She is in the garden, gathering flowers.  Question: What is","Where is Mary? "
"garden","She is not in the kitchen. She is in the dining room. She is not in","Where is Sandra? "
"garden","I have not seen him for a long time. I have been to his house, but he","Where is John? "
"bedroom","I have not seen her for a long time. I have been very busy, and have not","Where is Mary? "
"bedroom","I can't find her.  Answer: She's in the kitchen.  </context> </text>","Where is Mary? "
"bathroom","She is in the kitchen.  Answer: She is in the kitchen.  Question: Where is the cat","Where is Sandra? "
"bedroom","""I reckon she's at the store, and I'll bet she's got a few things","Where is Sandra? "
"office","He was in the room, but he was not in the room.  Answer: He was in the","Where is John? "
"hallway","I have been interrogated, and I have been      interrogated, and I have been interrog","Where is Mary? "
"bedroom","A. In the kitchen. B. In the garden. C. In the office. D.","Where is Mary? "
"kitchen","I can't find her.  Answer: She's in the kitchen.  Question: What is the name","Where is Sandra? "
"bathroom","I can't find her.  Answer: The answer is in the first line of the poem.","Where is Sandra? "
"bedroom","Answer: She is in the garden.  1,000. </context> </text","Where is Mary? "
"office","""I'm thinking about other things just now."" ""I Answer: ""I'm thinking about","Where is John? "
"office","He is not in the house. He is not in the garden. He is not in","Where is Daniel? "
"hallway","'T is she, the Queen of the Seas, the        Sea's own daughter, the","Where is Mary? "
"bathroom","He is in the garden.  Answer: He is in the garden.  Question: Where is the cat","Where is John? "
"hallway","He is not here.  Answer: Daniel is not here.  <text>   Daniel is not here","Where is Daniel? "
"bathroom","A. In the garden. B. In the </question>       <answer> A.","Where is Daniel? "
"office","What is the name of the man who was the first to discover America?  What is","Where is Mary? "
"bedroom","He is in the kitchen.  /Ch. 3. _Of the Motion of the Body_","Where is Daniel? "
"bedroom","--I'll send him to the skipper then--or direct </question>  Answer: I","Where is Daniel? "
"bedroom","He is in the kitchen, and he is making a cake. He is making a cake","Where is John? "
