"target","output","question"
"apple","Answer: the apple. Question: What did Jeff give to Fred? Answer: the football. Question","What did Fred give to Bill? "
"apple","Answer: the apple. [Illustration: _Plate 12_  Fig. 1","What did Fred give to Mary? "
"milk","Answer: the milk  Bill gave the milk to Mary. Mary handed the milk to Bill. Bill","What did Bill give to Mary? "
"Mary","Answer: Mary. Question: Who gave the milk? Answer: Mary. Question: Who gave the","Who gave the milk? "
"milk","Answer: Mary handed the milk to Fred.","What did Mary give to Fred? "
"Fred","Jeff journeyed to the office. Mary went to the kitchen. Jeff passed the milk to Mary.","Who received the milk? "
"Jeff","Answer: The football was given by the King. Question: Who gave the football to the King","Who gave the football? "
"Jeff","Answer: Fred. Bill gave the apple to Fred. Bill gave the apple to Fred. Bill gave","Who did Bill give the apple to? "
"Bill","Answer: Bill. Question: Who did Bill give the football to? Answer: Jeff. Question:","Who did Jeff give the football to? "
"football","Answer: The football. Mary journeyed to the kitchen. The sudden rise of a moneyed arist","What did Mary give to Fred? "
"Fred","Answer: Fred. Walpole.","Who gave the apple? "
"Mary","Answer: Mary. Question: Who     was the first to use the term ""Osteopathy","Who did Bill give the milk to? "
