"target","output","question"
"Jeff","Answer: </context> Answer: Jeff Answer: Jeff  Okay, let's tackle this","Who did Fred give the milk to? "
"apple","Answer: apple Answer: apple Answer: apple Answer: apple Answer: apple","What did Mary give to Jeff? "
"Jeff","Answer: Mary <context> Bill went back to the kitchen. In the perfect stage the males","Who received the football? "
"milk","Answer: Answer: milk The answer is milk. <context> With his twenty-five men,","What did Mary give to Bill? "
"Jeff","Answer: Answer: Jeff Okay, let's tackle this question. The user provided a context","Who received the apple? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who gave the milk based","Who gave the milk? "
"Mary","Answer: Answer: Fred <context> I am very awfully sorry, but I could not","Who gave the football? "
"milk","Answer: Answer: milk Based on the provided context, the answer is ""milk"".","What did Mary give to Jeff? "
"apple","Answer: apple Okay, let's see. I need to figure out what Fred gave to","What did Fred give to Mary? "
"Fred","Answer: Fred Okay, let's see. The user is asking who gave the football to","Who gave the football to Mary? "
"Fred","Answer: </context> Answer: Fred Answer: Fred  Okay, let's tackle this","Who received the apple? "
"Fred","Answer: Answer: Fred Okay, let's try to figure out who received the apple based","Who received the apple? "
"apple","Answer: apple </answer> Okay, let's tackle this question. The user provided a","What did Mary give to Fred? "
"Mary","Answer: Mary Answer: Mary Answer: Mary Answer: Mary Answer: Mary","Who received the milk? "
"Mary","Answer: Mary Okay, let's try to figure out who gave the football to Fred.","Who gave the football to Fred? "
"Bill","Answer: Answer: Jeff Okay, let's tackle this question. The user provided a context","Who received the milk? "
"Jeff","Answer: Jeff Okay, let's try to figure out who gave the apple to Bill based","Who gave the apple to Bill? "
"Bill","Answer: Bill Okay, let's try to figure out who gave the milk to Fred based","Who gave the milk to Fred? "
"Jeff","Answer: Answer: Jeff Okay, let's tackle this question. The user provided a context","Who received the milk? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer","Who received the football? "
"Mary","Answer: Mary Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"Mary","Answer: Answer: Mary Okay, let's tackle this question. The user provided a context","Who received the football? "
"Jeff","Answer: Fred </context> Okay, let's tackle this question. The user provided a","Who gave the apple? "
"milk","Answer: Answer: milk Okay, let's tackle this question. The user provided a context","What did Mary give to Bill? "
"Bill","Answer: Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer","Who received the milk? "
