"target","output","question"
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who Fred gave the milk to","Who did Fred give the milk to? "
"apple","Answer: Apple <context> But it could not be the same with the _Idea","What did Mary give to Jeff? "
"Jeff","Answer: Jeff Okay, let's try to figure out who gave the milk to Fred.","Who gave the milk to Fred? "
"Jeff","Answer: Answer: Jeff Answer: Jeff Answer: Jeff Answer: Jeff Answer","Who did Mary give the football to? "
"milk","Answer: </context> Answer: milk Answer: milk Answer: milk Answer","What did Mary give to Bill? "
"apple","Answer: apple Okay, let's see. The user provided a context with a lot of","What did Fred give to Bill? "
"Fred","Answer: Fred Okay, let's tackle this question. The user is asking, ""Who","Who gave the milk to Jeff? "
"milk","Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer: Answer","What did Bill give to Mary? "
"Mary","Answer: Answer: Jeff Answer: Mary Answer: Bill Answer: Quilp","Who gave the football? "
"Mary","Answer: Mary Okay, let's tackle this question. The user is asking, ""Who","Who gave the milk to Bill? "
"Fred","Answer: Fred Okay, let's try to figure out who gave the apple to Mary based","Who gave the apple to Mary? "
"apple","Answer: apple <context> There are few      churchyards in Ayrshire, G","What did Fred give to Bill? "
"Fred","Answer: Fred Okay, let's try to figure out who gave the football to Mary based","Who gave the football to Mary? "
"Mary","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who gave the football? "
"Fred","Answer: Answer: Fred Answer: Fred Answer: Fred Answer: Fred Answer","Who gave the apple to Bill? "
"Fred","Answer: Fred  Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"apple","Answer: Answer: apple Answer: apple Answer: apple Answer: apple Answer","What did Mary give to Fred? "
"milk","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Jeff give to Fred? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who gave the football to Fred? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who Bill gave the milk","Who did Bill give the milk to? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who received the milk? "
"Jeff","Answer: Jeff Okay, let's see. The user is asking ""Who received the apple","Who received the apple? "
"Bill","Answer: Answer: Bill Answer: Fred Answer: Mary Answer: Bill Answer","Who did Fred give the apple to? "
"Bill","Answer: Answer: Bill Answer: Bill Answer: Bill Answer: Bill Answer","Who did Jeff give the football to? "
"Jeff","Answer: Answer: Bill Answer: Jeff Answer: Mary Answer: Mary Answer","Who received the milk? "
"Jeff","Answer: Bill Okay, let's try to figure out who gave the apple based on the","Who gave the apple? "
"Mary","Answer: Mary Okay, let's see. The question is asking who Jeff gave the apple","Who did Jeff give the apple to? "
"milk","Answer: Answer: milk Answer: milk Answer: milk Answer: milk Answer","What did Mary give to Fred? "
"Mary","Answer: Mary <context> ""Except if we come to a pinch, and need a man","Who received the football? "
"Fred","Answer: Fred Answer: Fred  Okay, let's tackle this question. The user provided","Who did Bill give the milk to? "
"Bill","Answer: Answer: Bill Answer: Fred Answer: Jeff Answer: Mary Answer","Who gave the football to Jeff? "
"Mary","Answer: Mary Answer: Mary  Question: What did Frank give to Bill? Answer: milk","Who did Bill give the milk to? "
"Bill","Answer:  Assistant:  Assistant: Answer: Jeff  Okay, let's try to figure out who","Who received the milk? "
