"target","output","question"
"Jeff","Answer: Jeff","Who did Fred give the football to? "
"Bill","Answer: Bill","Who did Mary give the milk to? "
"Jeff","Answer: Jeff","Who did Fred give the milk to? "
"milk","(1 point)","What did Mary give to Fred? "
"Fred","Mary","Who received the milk? "
"apple","(1 point)  Mary gave the apple to Jeff.","What did Mary give to Jeff? "
"apple","(1 point)","What did Mary give to Jeff? "
"apple","(1 point)","What did Fred give to Bill? "
"Jeff","Answer: Jeff","Who gave the milk to Fred? "
"Fred","Answer: Fred","Who gave the apple to Mary? "
"Jeff","Answer: Jeff","Who received the football? "
"Jeff","(1 point)","Who did Mary give the football to? "
"milk","(1 point)  Mary gave the milk to Bill.","What did Mary give to Bill? "
"Bill","Answer: Bill","Who did Mary give the milk to? "
"milk","(1 point)  Mary gave the milk to Bill.","What did Mary give to Bill? "
"apple","(1 point)","What did Fred give to Mary? "
"Mary","Mary","Who received the football? "
"apple","(1 point)  Mary journeyed to the bedroom. Jeff took the football there. Bill journeyed","What did Fred give to Bill? "
"Jeff","Mary","Who received the apple? "
"Bill","Bill","Who did Mary give the football to? "
"Fred","Answer: Fred","Who gave the milk to Jeff? "
"Mary","Answer: Mary","Who received the milk? "
"Mary","Answer: Mary","Who gave the milk? "
"milk","(1 point)","What did Bill give to Mary? "
"milk","(1 point)  Mary went to the bedroom. Mary went back to the office. Jeff got the","What did Jeff give to Bill? "
"football","Answer: football","What did Jeff give to Fred? "
"Mary","Answer: Jeff","Who gave the football? "
"Mary","Mary","Who gave the apple to Bill? "
"Fred","Mary","Who received the apple? "
"Mary","Answer: Mary","Who gave the milk to Bill? "
"milk","(1 point)  Mary journeyed to the hallway. Mary travelled to the bathroom. Jeff journeyed","What did Mary give to Jeff? "
"Mary","Answer: Jeff","Who gave the milk? "
"Fred",""")","Who gave the apple to Mary? "
"football","(1 point)","What did Bill give to Mary? "
"apple","(1 point)  Mary picked up the apple there. Mary gave the apple to Fred. Mary moved","What did Fred give to Mary? "
"apple","(1 point)  Mary gave the apple to Bill.","What did Fred give to Bill? "
"Jeff","Answer: Jeff","Who gave the milk? "
"Bill","Bill","Who did Mary give the apple to? "
"Fred","(1 point)","Who gave the football to Mary? "
"milk","(1 point)  Mary gave the milk to Fred.","What did Mary give to Fred? "
"milk","Answer: milk","What did Fred give to Mary? "
"Mary","Answer: Mary","Who gave the football? "
"Fred","Answer: Fred","Who received the apple? "
"Mary","Mary","Who gave the apple? "
"Fred","Mary","Who gave the apple to Bill? "
"apple","(Fred gave Bill a book.)","What did Fred give to Bill? "
"Fred","Answer: Fred","Who received the apple? "
"Fred","Answer: Jeff","Who received the milk? "
"Mary","Mary","Who received the football? "
"apple","Answer: apple","What did Bill give to Mary? "
"apple","(1 point)","What did Mary give to Fred? "
"apple","(1 point)  Mary picked up the apple there. Mary gave the apple to Fred. Mary moved","What did Fred give to Bill? "
"apple","(1 point)  Mary went to the hallway. Fred picked up the football there. Fred picked up","What did Fred give to Bill? "
"milk","(1 point)","What did Jeff give to Fred? "
"Mary","Mary","Who received the milk? "
"Jeff","(1 point)  Mary picked up the apple there. Mary gave the apple to Fred. Mary moved","Who gave the football? "
"Bill","Bill","Who gave the football to Fred? "
"Mary","Mary","Who received the football? "
"Mary","Mary","Who gave the football to Fred? "
"Jeff","Answer: Jeff","Who did Bill give the milk to? "
"Fred","Answer: Fred","Who gave the football to Jeff? "
"Jeff","Mary","Who gave the apple to Fred? "
"Bill","Answer: Jeff","Who received the milk? "
"Jeff","Mary","Who did Bill give the apple to? "
"milk","(1 point)  Mary gave the apple to Fred.","What did Mary give to Fred? "
"Jeff","Mary","Who received the apple? "
"Jeff","Mary","Who gave the apple to Bill? "
"apple","(1 point)  Mary gave the apple to Fred.","What did Mary give to Fred? "
"Bill","Mary","Who did Fred give the apple to? "
"Jeff","Answer: Jeff","Who gave the apple? "
"Bill","Answer: Bill","Who gave the milk to Fred? "
"Bill","Answer: Bill","Who did Jeff give the football to? "
"Fred","Answer: Jeff","Who gave the milk? "
"apple","(1 point)  Mary gave the apple to Bill.","What did Mary give to Bill? "
"Jeff","Answer: Jeff","Who received the milk? "
"Bill","Answer: Bill","Who did Fred give the milk to? "
"Bill","Mary","Who gave the apple? "
"Jeff","Mary","Who gave the apple? "
"Fred","Mary","Who received the football? "
"football","(1 point)","What did Mary give to Fred? "
"Mary","Mary","Who did Jeff give the apple to? "
"football","(1 point)","What did Jeff give to Mary? "
"Mary","Answer: Mary","Who received the milk? "
"milk","(1 point)  Mary gave the apple to Fred.","What did Mary give to Fred? "
"Mary","Mary","Who gave the milk? "
"Bill","Answer: Bill","Who gave the milk to Mary? "
"Mary","Mary","Who received the football? "
"Fred","Mary","Who gave the apple? "
"milk","(1 point)","What did Fred give to Bill? "
"Fred","Answer: Fred","Who did Bill give the milk to? "
"Jeff","(1 point)","Who gave the apple? "
"Fred","Answer: Fred","Who did Bill give the apple to? "
"Bill","Answer: Bill","Who gave the football to Jeff? "
"Bill","Answer: Bill","Who did Jeff give the apple to? "
"milk","Answer: milk","What did Mary give to Bill? "
"Mary","Answer: Mary","Who did Bill give the milk to? "
"Mary","Answer: Mary","Who gave the milk to Jeff? "
"Fred","Mary","Who gave the milk? "
"Bill","Mary","Who received the milk? "
"football","(1 point)","What did Mary give to Bill? "
