"target","output","question"
"kitchen","""I don't know,"" said Frank. ""I am sure she was here in the c","Where is Mary? "
"garden","She is not in the room. She is in the kitchen. She is in the bathroom","Where is Mary? "
"office","The answer is that he was in the Concierie, and that he was to be","Where is Daniel? "
"bathroom","Chapter 9  The answer is: ""It can't be helped. I can't go back","Where is Sandra? "
"kitchen","I can't find her. I can't find her. I can't find her. I can","Where is Sandra? "
"bedroom","Answer: He moved to the bedroom.     Context: ""The New Englander,--the most","Where is John? "
"bedroom","""I'm sure he's dead,"" said Virginia, ""I've heard nothing from him. I","Where is Daniel? "
"garden","Chapter 14  The Forester's, of course. Chapter 15  The house in which","Where is Daniel? "
"garden","""I--I--don't know,""--he looked at the foreman, who was","Where is Sandra? "
"garden","""You have my gratitude, my regard, my friendship,--you have more,--you","Where is Sandra? "
"office","I will have her brought to you.' 'I will have her brought to you,' I said","Where is Mary? "
"bathroom","I cannot find her. I am a stranger, and I am looking for her. I am","Where is Sandra? "
"hallway","""You are not mistaken, sir,"" said Adrienne, ""I am the daughter of M","Where is Daniel? "
"kitchen","I have been looking for him. I have been to the Bible, and I have been to","Where is Daniel? "
"bedroom","I have not seen her. I have not heard her voice. I have not seen her face","Where is Mary? "
"bedroom","I have not seen him for a long time. I suppose he is in the fow","Where is Daniel? "
"office","I have not seen him for a long time. I suppose he has gone to the East","Where is Daniel? "
"office","John is in the cavern, which is the only place where we can find him.     John is","Where is John? "
"bathroom","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"office","I don't see her. She is not in the room. She is not in the house","Where is Sandra? "
"hallway","I think I have seen him before.  I am not sure.  I think I","Where is Daniel? "
"garden","I have not seen him since I left the house. I have not seen him since I was","Where is John? "
"office","*  Answer: He is in the kitchen. *  *  *  *  *","Where is John? "
"bedroom","He is in the house of his father, and is suffering from intestinal obstruction. The","Where is Daniel? "
"office","A stranger might have had some difficulty, notwithstanding the minuteness of the convulsions","Where is John? "
