"target","output","question"
"Jeff","""I will not,"" said Morton, ""that I may not be called a traitor to the","Who did Fred give the football to? "
"Jeff","A. Jeff B. Mary C. Heywood D. Jeff and Mary","Who did Fred give the milk to? "
"Fred","Answer: Maggie. ""Well, Maggie, you are a good girl, and I am going","Who received the milk? "
"apple","""She wove him a wreath of all flowers round:             'All I have found.'","What did Mary give to Jeff? "
"Jeff","Fred's mother. Fred's father. Fred's sister. Fred's brother. Fred's uncle.","Who gave the milk to Fred? "
"Jeff","""The provost,"" he said bitterly to himself, ""is an excellent man; marry, he","Who received the football? "
"milk","""I will give you my ""Good night, my dear,"" said the young man, in","What did Mary give to Bill? "
"milk","A. the milk B. the butter C. the cream D. the cheese  Question: What","What did Mary give to Bill? "
"Mary","[33] The Nana Sahib, who was the man who had been the cause","Who received the football? "
"Jeff","""I am going to stay here a month,"" said Harry, as he dropped asleep.","Who received the apple? "
"Fred","""I'll tell ye, an' ye'll be shamed av ye don't tell the","Who gave the milk to Jeff? "
"Mary","Answer: The mother. Question: Who gave the milk? Answer: The mother. Question: Who","Who gave the milk? "
"milk","A. a book B. a pen C. a pen and a book D. a pen and","What did Jeff give to Bill? "
"Mary","What was the name of the girl who gave the football? What was the name of the girl","Who gave the football? "
"Fred","Adam. What is the difference between a man and a woman? A man is a being that","Who received the apple? "
"milk","1. A wipe in the mouth 2. A wipe in the face 3. A","What did Mary give to Jeff? "
"Fred","Mary's mother, Mary's father, Mary's brother, Mary's sister, Mary's uncle,","Who gave the apple to Mary? "
"apple","Mary took the apple. Mary took the apple. Mary took the apple. Mary took the apple.","What did Fred give to Mary? "
"Jeff","Answer: Fred. Edwards. Question: Who preached at Wotton? Answer: Wotton. Question","Who gave the milk? "
"Fred","Fred handed the football to Mary. Mary handed the football to Fred. Mary handed the football to herself","Who gave the football to Mary? "
"milk","What did he do with it? What did he do with the boat? What did he do with","What did Fred give to Mary? "
"Fred","Answer: The Lady of the House. Question: Who received the apple? Answer: The Lady of","Who received the apple? "
"Fred","A. The King B. The Queen C. The Prince D. The King's brother  Question","Who gave the apple to Bill? "
"Fred","Fred. Bill handed the apple to Fred. Fred went to the bathroom. Fred handed the apple to","Who received the apple? "
"Mary","Burt, Amy, or both? Burt, Amy, or both? Burt, Amy","Who received the football? "
"apple","What did she say to Fred? What did Fred say to Mary? What did Fred do? What","What did Mary give to Fred? "
"apple","What did he give to his mother? What did he give to his father? What did he give","What did Fred give to Bill? "
"Mary","Answer: The Sioux. Question: Who was the Sioux? Answer: The Sioux were the Indians.","Who received the milk? "
"Bill","Answer: Fred gave the football to Fred. Question: Who gave the football to Fred? Answer:","Who gave the football to Fred? "
"Mary","Mary. Mary gave the football to Fred. Mary gave the football to Fred. Mary gave the football","Who gave the football to Fred? "
"Fred","A. Eleanore B. Jeff C. Eleanore's cousin D. Jeff's cousin","Who gave the football to Jeff? "
"Bill","'I will be the herb-woman,' said Lady Everingham. 'I will be the herb","Who received the milk? "
"milk","(American) Answer: a handkerchief Question: What did Mary give to Fred? (","What did Mary give to Fred? "
"Jeff","Answer: Jeff. The population is about 3,000, and the town is famous for","Who gave the apple to Bill? "
"Bill","What did he say to her?  Question: What did Fred give the apple to? What did he","Who did Fred give the apple to? "
"Bill","""I don't know,"" said the girl. ""I don't know,"" said the girl","Who gave the milk to Fred? "
"Fred","Answer: The cow. ""The King, the Queen, the Prince of Wales, the Prince","Who gave the milk? "
"Jeff","Answer: Jennie. Question: What did she do with it? Answer: She took it to","Who received the milk? "
"Bill","Answer: Mary. Question: Who gave the apple? Answer: Mary. Question: Who gave the","Who gave the apple? "
"Fred","What was the name of the girl who was the sister of the girl who was the sister of the","Who received the football? "
"Mary","A. Mary B. John C. George D. Artie  Question: What did Jeff give","Who did Jeff give the apple to? "
"Mary","Answer: The Dean. Question: Who received the milk? Answer: The","Who received the milk? "
"Mary","Mary gave the milk to Fred.  Question: Who was the ""Big Chief""? The Big Chief was","Who gave the milk? "
"Mary","Answer: The ball was given to the King of England. Question: Who received the football?","Who received the football? "
"milk","""I'll give you a hundred dollars if you'll only tell me what you did with him","What did Fred give to Bill? "
"Jeff","1. Alfred, 2. Zoie, 3. Fred, 4. Alfred","Who gave the apple? "
"Bill","Sam.  Question: What did Sam give to Jeff? Football.  Question: What did Sam give to","Who gave the football to Jeff? "
"milk","A. a look B. a smile C. a parting look D. a smile and a","What did Mary give to Bill? "
"Mary","(1) The legal position of the Earl of March, and the legal position of the","Who gave the milk to Jeff? "
"Bill","A. The Arabs. B. The Arabs. C. The Arabs. D. The Arabs.","Who received the milk? "
