"target","output","question"
"bathroom","Answer: She's gone to the movies. Question: What's the matter with Mary? Answer:","Where is Mary? "
"kitchen","Answer: She is in the garden, reading the paper.  Question: What is the name of the","Where is Sandra? "
"kitchen","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Mary? "
"kitchen","Answer: In the rear, and, therefore, out of the range of fire. Question:","Where is John? "
"bedroom","Answer: In the garden. Question: Where is Sandra? Answer: In the garden. Question:","Where is Sandra? "
"office","Answer: In the garden. Question: Where is John? Answer: In the garden. Question","Where is John? "
"garden","Answer: She is in the kitchen. Question: Where is Mary? Answer: She is in","Where is Mary? "
"bathroom","Answer: She is in the kitchen, baking bread. Question: How long will it take her ter","Where is Sandra? "
"kitchen","Answer: In the garden.--Ver. 'In the garden' is the common answer to the","Where is Mary? "
"bedroom","Answer: He is in the trenches, and is, therefore, not in the photograph. [Illustr","Where is John? "
"office","Answer: In the same place that the Lord Jesus Christ is, and in the same condition that","Where is Daniel? "
"office","Answer: In the kitchen. Question: Where is Daniel? Answer: In the kitchen. Question","Where is Daniel? "
"bathroom","Answer: She is in the bathroom. Question: What is she doing there? Answer: She","Where is Mary? "
"bathroom","Answer: She is in the room. Question: What is she doing there? Answer: She is","Where is Sandra? "
"bathroom","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"hallway","Answer: She is in the garden, reading the newspaper. Question: Where is Mary","Where is Mary? "
"kitchen","Answer: She is in the library. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"office","Answer: In the kitchen. Question: Where is Daniel? Answer: In the kitchen. Question","Where is Daniel? "
"kitchen","Answer: In the vicinity of the ruins of the ancient city of Palenque, in","Where is Sandra? "
"bedroom","Answer: In bed. Question: What is the condition of the family? Answer: Dead.","Where is John? "
