target,output,question
bedroom,"(2016, the

The use of the take the take the take the take the take the",What is the bathroom east of?
kitchen,"Answer. The

The take.",What is south of the office?
garden,Answer to the to the to the to the to the to the to be the use and the use,What is north of the office?
garden,Answer the,What is the bedroom north of?
garden,"Answer, the to the to the to the to be, and the to be the take the take",What is the bathroom south of?
office,"(201, the to the to the to the to the to the to the to the to the",What is north of the bedroom?
bathroom,Answer of the to the to the to the to be the to be the take the take the take,What is north of the garden?
bedroom,"Answer. The the























import and the use",What is west of the office?
kitchen,Answer to the to the to the the the take the take the take the take the take the take,What is the garden south of?
bathroom,"Answer of the





















import and the take the take",What is the hallway north of?
bedroom,Answer of the to the,What is south of the hallway?
office,"Answer, the to the to the to the the the the use the use the use the use the",What is east of the bedroom?
hallway,"Answer, the to the the the the the the the the the the the the the the the the",What is north of the garden?
bedroom,"Answer to be

















import and the to be the to be",What is the garden west of?
hallway,Answer. The the.,What is east of the bathroom?
bathroom,Answer of the to the to be the use of the take the take the take the take the take,What is the office west of?
bathroom,Answer of the the the the the the the the the the the take the the take the take the,What is west of the bedroom?
kitchen,"Answer, the to the to the to the to the to the to the to the to the to",What is north of the hallway?
bathroom,"Answer, the to the to the take the take the take the take the take the take the take",What is south of the kitchen?
office,Answer of the to the to be the take the take the take the take the take the take the,What is south of the bedroom?
bedroom,Answer of the to the to the to be the to be the to be the take the take the,What is west of the hallway?
office,"Answer, the the the the the use of the take the take the take the take the use the",What is east of the bedroom?
bedroom,Answer of the to the to the to the to the to the to the to the to the to,What is the hallway south of?
kitchen,"(1



























import and the take",What is west of the bedroom?
bedroom,"Answer, the





















import and the take the take",What is south of the bathroom?
hallway,"Answer, and the to the to the., and the take the take the take the take the",What is west of the bathroom?
office,(2011,What is south of the hallway?
bedroom,Answer to the,What is east of the office?
garden,"Answer, to be, the to be, the to be, the to be the to be the",What is west of the bathroom?
kitchen,Answer of the,What is the garden north of?
office,Answer to the to the to the to the to the the the the the the the the the the,What is east of the garden?
bathroom,(2011. The the the the the the take the take the take the take the take the,What is south of the hallway?
garden,"Answer





























The the, and",What is east of the office?
bedroom,Answer of the the the to the the the the the the the the the the the the take the,What is south of the hallway?
garden,Answer of the to the to the to the to the to the to the to the to the to,What is the hallway east of?
kitchen,Answer to the to the to be a be the to be the take the take the take the take,What is south of the hallway?
bathroom,(201,What is the kitchen west of?
kitchen,"Answer, the to the to be, to be, and the take a be, and the take",What is the bathroom west of?
bathroom,"Answer, the to be, and the take, and the take the take the take the take the",What is the garden south of?
bedroom,Answer to the to be the to be the take the take the take the take the take the take,What is the garden south of?
bedroom,"Answer, the



























The the take",What is west of the bathroom?
garden,"Answer, the









The take, and the take the take the take the take",What is west of the office?
bathroom,"Answer, the









The use, the use the use the use the use the",What is west of the hallway?
hallway,Answer of the the the the the the the the the use the use the use the use the use,What is north of the kitchen?
bathroom,Answer to the to be the to be the take the take the take the take the take the take,What is the hallway north of?
office,"Answer, to the

The

The the to be, and the to be, and the take",What is the bedroom south of?
kitchen,"Answer of the to the to be, and the take the take the take the take the take the",What is west of the office?
bedroom,"Answer to be

The the to be the take the take the take the take the take the take",What is south of the office?
office,"Answer, the to the to the to the to the to the to be the the the the take",What is the kitchen east of?
hallway,Answer of the the the the the the the take the take the take the take the take the take,What is south of the bathroom?
hallway,Answer of the to the to the to the to the the the the the the the the the the,What is east of the bathroom?
bathroom,Answer to the to the to be. 2016. 201. 201. 201,What is the office south of?
office,"(2006, the to the the the the the the the the take the take the take the",What is the hallway east of?
kitchen,"(2016, the to the to the to the to be the to be the to be the",What is the bedroom south of?
kitchen,"(2016, the to the to the to the to the to the to the to the to",What is the hallway west of?
bathroom,"Answer















The use of the to be

import and the take",What is the bedroom east of?
bedroom,"(2016, the to be the take the take the take the take the take the take the",What is the kitchen south of?
office,Answer. The the to the to take.,What is the kitchen west of?
kitchen,Answer of the to the to be the to be the use of the use the use the use the,What is the hallway south of?
office,"Answer, the

























import and the take",What is the bedroom east of?
bathroom,"Answer, the to the to the to be the to be the use the use the use the use",What is east of the kitchen?
kitchen,"(2016, the to be the take the take the take the take the take the take the",What is the bathroom south of?
bedroom,Answer the the the the the the to the the take the take the take the take the take the,What is the kitchen north of?
kitchen,Answer to the to the the the the the the the the the take the take the take the take,What is the garden east of?
kitchen,Answer to the to the to the to the to the to the to be the to be the take,What is south of the hallway?
kitchen,"(201, the take the take the take the take the take the take the take the take the",What is the garden east of?
hallway,(2016. The the. The the. 2016. 2011. 201,What is north of the garden?
garden,(2016,What is the bedroom south of?
garden,"Answer. The the



The the

import and the take the take the take the take the",What is the hallway south of?
office,"(2016, to the",What is west of the kitchen?
bedroom,Answer of the to the to the to the to the to the to the the take the take the,What is east of the office?
hallway,Answer to be the take the take the take the take the take the take the take the take the,What is south of the kitchen?
bedroom,"Answer, the



























The take the",What is east of the garden?
bedroom,"(2016, the the the take the take the take the take the take the take the take",What is west of the kitchen?
kitchen,"(2016, the the the the the the the the the take the take the take the take",What is the office west of?
bathroom,Answer to the to the to the to the to the to the to the to the take the take,What is the bedroom west of?
office,"Answer, to the to the to be, and the to be, and the to be the take",What is the bathroom south of?
hallway,"Answer, the the the the the the the the the the the take the take the take the take",What is north of the garden?
bathroom,"Answer, the





The the to be the to be the to be the to be the",What is west of the bedroom?
kitchen,Answer of the to the to be the to be the to be the to be the use the use,What is the bedroom north of?
bedroom,Answer to be the take the take,What is the kitchen east of?
garden,"Answer, the to the to the to the to the to the to the to the to the to",What is the bathroom east of?
hallway,(2016. The the to be the to be the take the take the take the take the,What is the garden west of?
kitchen,"Answer and the















import and the take the take the take the",What is the office north of?
bedroom,"Answer, the to be the to be the be the use the use the use the use the use",What is east of the bathroom?
kitchen,Answer of the to the to the to be the to be the take the take the take the take,What is the garden east of?
kitchen,"Answer, to be the to be the to be the to be the take the take the take the",What is the hallway west of?
bathroom,"Answer, the take the take the take the take the take the take the take the take the take",What is east of the garden?
hallway,Answer to the to be the to be the to be the take the take the take the take the,What is the office north of?
bathroom,"(2011, the the the the the the the the the the the the the the take the",What is east of the office?
bathroom,"Answer, the to the to the, the, the, and the take the take the take the",What is north of the garden?
hallway,(2016. The case.,What is east of the bedroom?
kitchen,(2016....,What is south of the hallway?
hallway,"Answer, the",What is north of the garden?
kitchen,Answer of the to the to be the to be the to be the to be the take the take,What is the bathroom west of?
bathroom,"(2016, the to be the to be the to be the take the take the take the",What is the garden north of?
bathroom,"(2016.., and the take, and the take, and the take the take the",What is south of the bedroom?
bathroom,"(201, the, the, the, the, the, and the take the take the take",What is west of the bedroom?
bedroom,"(2011































import",What is the hallway south of?
kitchen,"(2011, the",What is north of the bedroom?
