"target","output","question"
"Jeff","Answer: To Jeff. Morton. Question: Who did Fred give the football to? Answer: To","Who did Fred give the football to? "
"Fred","Answer: Miss Maggie Duff. Question: Who received the milk? Answer: Miss Maggie D","Who received the milk? "
"Jeff","Answer: Jeff. Question: Who discarded the football? Answer: Fred. Question: Who carried the","Who gave the milk to Fred? "
"milk","Answer: A pair of stockings. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"Mary","Answer: Mary. FOOTNOTES:  [37] Mess-_khansama_ of the late","Who received the football? "
"Fred","Answer: Jeff gave the milk to Jeff. Question: Who gave the milk to Jeff? Answer:","Who gave the milk to Jeff? "
"milk","Answer: Nothing. Question: What did Bill give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Bill? "
"Fred","Answer: Mary. Why? Because she was the first to see it. Why is the letter","Who received the apple? "
"Fred","Answer: Miss M. E. Ainsworth, of Inverighty House, For","Who gave the apple to Mary? "
"Jeff","Answer: Jeff, the milkman. Question: Who gave the milk? Answer: Jeff, the","Who gave the milk? "
"milk","Answer: A pair of stockings. Question: What did Mary give to Fred? Answer: A pair","What did Fred give to Mary? "
"Fred","Answer: Fred gave the apple to Bill. Question: Who gave the apple to Bill? Answer:","Who gave the apple to Bill? "
"Mary","Answer: Alfred. Question: Who received the football? Answer: Alfred. Question: Who received the","Who received the football? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Bill","Answer: Miss Maggie Duff. Question: Who gave the football to Fred? Answer: Miss Maggie","Who gave the football to Fred? "
"Fred","Answer: Jeff gave the football to Jeff. Question: Who gave the football to Jeff? Answer:","Who gave the football to Jeff? "
"milk","Answer: Nothing. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Bill","Answer: Miss Tabitha Wilcox.","Who did Fred give the apple to? "
"Fred","Answer: Jeff. Question: Who gave the milk? Answer: Jeff. Question: Who gave the","Who gave the milk? "
"Bill","Answer: Mary. Question: Who gave the apple? Answer: Mary. Question: Who gave the","Who gave the apple? "
"Mary","Answer: Jeff. Question: Who did Jeff give the apple to? Answer: Jeff. Question","Who did Jeff give the apple to? "
"Mary","Answer: Mary. Question: Who gave the milk? Answer: Mary. Question: Who gave the","Who gave the milk? "
"milk","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Bill","Answer: Jeff gave the football to Jeff. Question: Who gave the football to Jeff? Answer:","Who gave the football to Jeff? "
"Mary","Answer: Jeff gave the milk to Jeff. Question: Who gave the milk to Jeff? Answer:","Who gave the milk to Jeff? "
