"target","output","question"
"kitchen","--Fig. 2, represents a sub-division of Rocket infantry in line, and","Where is John? "
"bathroom","I can't find her. I'm sure she's not in the room, and I can","Where is Sandra? "
"office","Answer: He is in the kitchen. Question: What is he doing? Answer: He is cooking","Where is Daniel? "
"hallway","I have not found her yet.  Answer: She is in the 'Land's End Times,' using","Where is Mary? "
"bedroom","* * * A child was got at and removed nine hours after the accident, being unin","Where is John? "
"bedroom","I am sure that she is not in the     kitchen. She is not in the dining-room","Where is Mary? "
"office","She is in the garden, and is    reading a book. She is in the garden,","Where is Sandra? "
"bathroom","Answer: She is in the kitchen.     Context: ""I am going to see the doctor,""","Where is Mary? "
"kitchen","I am out of context here, but I am out of context.  Answer: I think it is","Where is Sandra? "
"bathroom","I don't see her. I don't see her. I don't see her. I don","Where is Sandra? "
"bedroom","Answer: She is in the kitchen.     Context: ""I don't ask you to do more","Where is Mary? "
"bedroom","I'm afraid she's in there. I'll go in and get her. I'll go in","Where is Sandra? "
"bedroom","She is not in the store. She is not in the house. She is not in the","Where is Sandra? "
"hallway","Answer: She is in the kitchen. Question:      Where is she? Answer: She is in","Where is Mary? "
"bedroom","She is not in the kitchen. She is not in the living-room. She is not in","Where is Sandra? "
"garden","Answer: He was in the garden. Question: What was the house like? Answer: It was","Where is John? "
"bedroom","I went to the kitchen.  I found her there.  The answer to this question is:","Where is Mary? "
"kitchen","What is he doing?  Answer: He is in the kitchen, and he is eating his breakfast.","Where is Daniel? "
"office","I have not seen him since I left the inn, and I have been here for some time","Where is John? "
"bathroom","He is in the garden, and he is questioning the caterpillar. He is asking the","Where is John? "
"bathroom","I can't find him. I think he's in the library, but I'm not sure","Where is Daniel? "
"bedroom","""I--shouldn't say what I was going to say, because it's--""","Where is John? "
"bedroom","/Chap. LXXXII./--_Of the Equilibrium of a Figure._","Where is Daniel? "
"hallway","What is her interest in Harry? What is her interest in Harry? What is her interest in","Where is Sandra? "
"garden","""I'm not sure,"" said Croyden. ""I'm not sure,"" said Croy","Where is Sandra? "
