target,output,question
bathroom,"bathroom
Powhatan a white dog, which Powhatan fed as himself, but your king",Where is Mary? 
kitchen,"Kitchen. Maybe Uncle Paul's thought isn't such a bad one, after all."" ""Paul always",Where is Sandra? 
kitchen,"kitchen.
Cousin Cæsar
marching in the army of Gen. Sterling
Price",Where is Mary? 
kitchen,"garden
Question: Where is Mary? bedroom
Question: Where is Fred? hallway
Question:",Where is John? 
bedroom,"kitchen
Fred's world seemed solid and persistent and real enough
to him. It was only when",Where is Sandra? 
office,"office. ""Come, come, Ben; don't get mad."" You do what I tell you",Where is John? 
garden,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
bathroom,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Sandra? 
kitchen,"bathroom
Fred: Where is John? bedroom
Fred: Where is John? bedroom
Mary:",Where is Mary? 
bedroom,"bedroom. The last date in it is June 7, 1654. Daniel
Zw",Where is John? 
office,"office.
Fred. office.
Fred. office.
Fred. office.
Fred. office.
Fred.",Where is Daniel? 
office,hallway. Mary went back to the hallway. Grant me yourself as a delightful theme for my verse;,Where is Daniel? 
bathroom,bathroom. Fred went to the bathroom. Mary went to the bathroom. Fred went to the bathroom.,Where is Mary? 
bathroom,"office
Fred? garden
John? house
Fred? garden
John? house
Fred?",Where is Sandra? 
bathroom,"garden
Garden, she is
Garden, she is
Garden, she is",Where is Sandra? 
hallway,"garden
Question: Where is Mary? garden
Question: Where is Mary? garden
Question:",Where is Mary? 
kitchen,"kitchen. Gardener
Lord Cobham seems to have
been occupied in re-modelling the grounds",Where is Sandra? 
office,"garden
Question: Where is Mary? office
Question: Where is Mary? office
Question:",Where is Daniel? 
kitchen,"kitchen. ""Well, if you were I should ask you to keep him away from Mellicent",Where is Sandra? 
bedroom,"bathroom. Oh Jedd, Jedd--and these are what you call
Principles!",Where is John? 
hallway,"hallway
Question: Where is Alfred? bedroom
Question: Where is Zoie? chair
Question",Where is Sandra? 
bedroom,hallway. I think God that he has sent one whom it will be so easy for us all to,Where is Mary? 
bedroom,"bedroom.
She is Mary. kitchen.
I am Fred. garden.
We are Jane. hallway.",Where is John? 
bedroom,"garden
Answer: Mary is garden
Question: Where is Mary? garden
Answer: Mary is",Where is Mary? 
bedroom,"bathroom. Copyright by
Nature Study Pub. Just how many species of Gulls there are has not",Where is Mary? 
garden,"garden
Question: Where is Mary? garden",Where is Mary? 
bedroom,"kitchen
Fred? hallway
Fred? hallway
Fred? hallway
Fred? hallway
Fred?",Where is Daniel? 
office,"Office
Dared to doubt his word? Daniel went to the garden. If they are men of",Where is Sandra? 
office,"bathroom
Question: Where is Mary? kitchen
Question: Where is Mary? kitchen
Question:",Where is Sandra? 
garden,"garden
Garden: Where is Tom? office",Where is Sandra? 
garden,"office
Doe? kitchen
Doe? bathroom
Doe? bedroom
Doe?",Where is Daniel? 
bathroom,"garden
Fred. ""Now"" do you wish to accompany me?"" Leaping forward, she gras",Where is Mary? 
office,"Mary garden
Fred garden
Fred office
Fred kitchen
Fred bedroom
Fred hallway
Fred lobby",Where is Mary? 
kitchen,"kitchen.
Question: Where is the doctor? office.
Question: Where is the doctor? office.",Where is Sandra? 
