"target","output","question"
"kitchen","Answer: In the garden. to call upon the Government for help, and that it would be forthcoming","Where is John? "
"bathroom","What is she doing? What is she thinking? What is she feeling? What is she saying?","Where is Sandra? "
"office","EMIL GRELIEU  I don't know. I don't know. I don't","Where is Daniel? "
"hallway","Answer: In the hallway. Question: Where is Normandy? Answer: In the hallway. Question","Where is Mary? "
"bedroom","Answer: John is in the bedroom. Question: Where is Mary? Answer: Mary is in the","Where is John? "
"bedroom","Answer: She is in the bedroom. She has been there since four o'clock this morning. We","Where is Mary? "
"office","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"bathroom","Where is the mother of Cuddie? Where is the mother of Cuddie? Where is","Where is Mary? "
"kitchen","She's in the kitchen. She's in the kitchen. She's in the kitchen. She's","Where is Sandra? "
"bathroom","Answer: She is in the garden. Question: What is she doing? Answer: She is we","Where is Sandra? "
"bedroom","I don't see her. She's in the bedroom. She's in the bedroom. She's","Where is Mary? "
"bedroom","Answer: Sandra is in the bathroom.","Where is Sandra? "
"bedroom","Answer: Sandra is in the bathroom. Daniel travelled to the bathroom. If what are called the liberal","Where is Sandra? "
"hallway","Answer: In the hallway. Question: Where is Fred? Answer: In the hallway. Question:","Where is Mary? "
"bedroom","Answer: Sandra is in the bedroom. Sandra went to the bedroom. Sandra went to the bedroom.","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is Sandra? Answer: In the kitchen. Question:","Where is John? "
"bedroom","Answer: In the kitchen. Question: Where is John? Answer: In the kitchen. Question:","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Sandra? Answer: In the garden. Question:","Where is Daniel? "
"office","Answer: In the bathroom. Question: Where is Sandra? Answer: In the garden. Question:","Where is John? "
"bathroom","What is he doing? What is he thinking? What is he feeling? What is he seeing?","Where is John? "
"bathroom","Where is the man who has been so long away? Where is the man who has been so","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: Where is John? Answer: In the bedroom. Question:","Where is John? "
"bedroom","Answer: In the bedroom. Question: Where is Mary? Answer: In the bathroom. Question:","Where is Daniel? "
"hallway","What is the name of the file? What is the name of the file? What is the name","Where is Sandra? "
"garden","Answer: Sandra is in the bedroom. Sandra went to the bedroom. Sandra went to the bedroom.","Where is Sandra? "
