"target","output","question"
"Bill","Answer: Bill. Question: Who did Mary give the milk to? Answer: Bill. Question:","Who did Mary give the milk to? "
"milk","Answer: Nothing.  Question: What did Fred give to Mary? Answer: Nothing.  Question: What","What did Mary give to Fred? "
"apple","Answer: A red apple.  Question: What did Margit give to Arne? Answer: A","What did Mary give to Jeff? "
"apple","Answer: A piece of fruit.","What did Fred give to Bill? "
"Fred","Answer: Fred </question> <example> Mary picked up the apple there. Mary gave the","Who gave the apple to Mary? "
"Jeff","Answer: Jeff </question>  The next morning, after breakfast, we went to the Bellows","Who did Mary give the football to? "
"Bill","Answer: The cat. Question: Who did Mary give the milk to? Answer: The cat.","Who did Mary give the milk to? "
"apple","Answer: A gold watch, a gold chain, and a gold ring. Question: What did Mary","What did Fred give to Mary? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Bill","Answer: Mary gave the football to the dog. Question: Who did Mary give the football to?","Who did Mary give the football to? "
"Mary","Answer: Fred.  Question: Who received the apple? Answer: Fred.  Question: Who received the","Who received the milk? "
"milk","Answer: Nothing. Question: What did Mary give to Bill? Answer: Nothing. Question: What","What did Bill give to Mary? "
"football","Answer: Nothing. Question: What did Fred give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Fred? "
"Mary","Answer: Fred </question>  The Mahdi, who had been in power for two years,","Who gave the apple to Bill? "
"Mary","Answer: Mary.","Who gave the milk to Bill? "
"Mary","Answer: Jeff.","Who gave the milk? "
"football","Answer: The apple. Question: What did Mary give to Bill? Answer: The apple. Question","What did Bill give to Mary? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question: What","What did Fred give to Bill? "
"Bill","Answer: Bill. Question: Who did Mary give the apple to? Answer: Bill. Question:","Who did Mary give the apple to? "
"milk","Answer: Milk. Question: What did Fred give to Mary? Answer: Milk. Question: What","What did Mary give to Fred? "
"Mary","Answer: Jeff.  Question: Who gave the apple? Answer: Fred.  Question: Who gave the","Who gave the football? "
"Mary","Answer: Fred.  Question: Who passed the football? Answer: Jeff.  Question: Who got the","Who gave the apple? "
"apple","Answer: A piece of apple pie. Question: What did Bill give to Fred? Answer: A","What did Fred give to Bill? "
"Fred","Answer: Jeff. _____________________________________________________     |          |            |     |   Date. |","Who received the milk? "
"apple","Answer: An apple. THE END          End of Project Gutenberg's Oh, Money! This finding of","What did Bill give to Mary? "
