"target","output","question"
"kitchen","Answer: She is in the kitchen. Question: What is she doing? Answer: She is","Where is Mary? "
"garden","Answer: She is in the orchard, saw four birds destroying some of her best fruit","Where is Mary? "
"office","Answer: He is in the land of Egypt, and he is not there. Question: Where","Where is Daniel? "
"bathroom","Answer: She is in the office. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"kitchen","Answer: Sandra is the name of a town in Yucatan, and of a river in","Where is Sandra? "
"bedroom","Answer: In the bedroom. Question: What is he doing? Answer: Sleeping. Question: How","Where is John? "
"bedroom","Answer: In the library. Question: Where is Daniel? Answer: In the library. Question","Where is Daniel? "
"garden","Answer: In the city of Sous, in the province of Hhaha, and in the city","Where is Daniel? "
"garden","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"garden","Answer: She is gone. Question: Where is Sandra? Answer: She is gone. Question:","Where is Sandra? "
"office","Answer: Where is Mary? Question: Where is Mary? Answer: Where is Mary? Question:","Where is Mary? "
"bathroom","Answer: She is in the office. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
"hallway","Answer: Daniel is Daniel. Question: Where is Daniel? Answer: Daniel is Daniel. Question","Where is Daniel? "
"kitchen","Answer: In the garden, reading the Bible. Question: Where is Daniel? Answer: In the","Where is Daniel? "
"bedroom","Answer: Mary is in the bathroom. Question: Where is Mary? Answer: Mary is in the","Where is Mary? "
"bedroom","Answer: He's gone to the hospital. Question: What is the hospital? Answer: It","Where is Daniel? "
"office","Answer: He is in the library at Abbotsford reading the newspaper. Question: Where is","Where is Daniel? "
"office","Answer: ""I don't know. I'll ask mother. ""I'll ask mother. ""","Where is John? "
"bathroom","Answer: She is in the store. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"office","Answer: In the Spectator. Question: Where is Sandra? Answer: In the Spectator","Where is Sandra? "
"hallway","Answer: At the Wardrobe, where he is. Question: What is the news? Answer","Where is Daniel? "
"garden","Answer: He is in the cornfield. Question: What is he doing? Answer: He","Where is John? "
"office","Answer: He is gone to the country, and will return in the course of the year.","Where is John? "
"bedroom","Answer: In the skipper's cabin. Question: Where is Jacob? Answer: In the skip","Where is Daniel? "
"office","Answer: Where is John? Question: Where is John? Answer: Where is John? Question:","Where is John? "
