"target","output","question"
"bathroom","Answer: She's gone to sleep. Question: Where is Mary? Answer: She's gone to","Where is Mary? "
"bedroom","Answer: She is in the garden. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
"kitchen","Answer: In the Tenth Book of the Metamorphoses, 1. 180.","Where is Mary? "
"bathroom","Answer: She is in the bathroom. Question: What is she doing there? Answer: She","Where is Mary? "
"kitchen","Answer: She is in the library. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"hallway","Answer: She is in the bedroom. CCLIV./--_Of the Colours of the","Where is Sandra? "
"bedroom","Answer: She's in the kitchen. Question: Where is Mary? Answer: She's in","Where is Mary? "
"office","Answer: In the kitchen. Question: Where is Gray? Answer: In the library. Question","Where is Sandra? "
"office","Answer: She is in the stable. Question: Where is the stable? Answer: It is","Where is Mary? "
"kitchen","Answer: She is in the kitchen. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
"bedroom","Answer: She is gone to the Highlands, and, as the Highlanders say, ""she","Where is Mary? "
"office","Answer: In the garden. Question: Where is Mary? Answer: In the garden. Question","Where is Daniel? "
"office","Answer: In the garden, eating a cucumber.  Question: What is the name of the young lady","Where is Daniel? "
"office","Answer: He is in the office. Question: Where is John? Answer: He is in the","Where is John? "
"hallway","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"bedroom","Answer: In the Devil. Question: Where is the Devil? Answer: In Daniel. Question:","Where is Daniel? "
"bathroom","Answer: She is gone to bed. Question: Where is Sandra? Answer: She is gone to","Where is Sandra? "
"garden","Answer: She is in the kitchen. Question: What is Sandra doing? Answer: She is washing","Where is Sandra? "
"bedroom","Answer: At the Court, and,, and, and, and, and, and, and","Where is John? "
"hallway","Answer: She is gone. Question: Where is Mary? Answer: She is gone. Question:","Where is Mary? "
"hallway","Answer: He is in the hallway. Question: How do you manage to lodge your germs inside","Where is John? "
"bathroom","Answer: He is gone to the cottage. Question: Where is the cottage? Answer: It is","Where is John? "
"office","Answer: She is in the kitchen, washing up. Question: Where is Mary's husband? Answer","Where is Mary? "
"hallway","Answer: At Lower Burrow, Scotforth, Lancashire. Question: Where is William? Answer","Where is John? "
"garden","Answer: She is in the garden. Question: What is Sandra doing? Answer: She is","Where is Sandra? "
