"target","output","question"
"garden","answer: In the cup. The milk is in the cup. The milk is in the cup","Where is the milk? "
"hallway","Answer: It is in the apple. Question: Where is the apple? Answer: It is in","Where is the apple? "
"bathroom","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"kitchen","Where is the football? Where is the football? Where is the football? Where is the","Where is the football? "
"bedroom","I can't find it. I","Where is the apple? "
"bedroom","[","Where is the milk? "
"garden","Where is the football? Where is the football? Where is the football? Where is the football","Where is the football? "
"hallway","(","Where is the apple? "
"kitchen","Where is the football? Where is the football? Where is the","Where is the football? "
"hallway","Where is the milk?","Where is the milk? "
"hallway","I can't find it","Where is the football? "
"bedroom","""O, mair than half-a-dozen dragoon fellows that are a' on the spur","Where is the milk? "
"bathroom","I can't see it","Where is the football? "
"hallway","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
"bathroom","Where is the milk?","Where is the milk? "
"bathroom","Where is the apple? Where is the apple? Where is the apple? Where is the apple?","Where is the apple? "
"hallway","""I cannot say. I have not seen it since I left the house this morning."" ""Do","Where is the milk? "
"bathroom","""I was thinking of something else,"" Eleanor said. ""I didn't say I was thinking of","Where is the apple? "
"hallway","""I have taken them red hand; my authority will stretch to instant execution. Yet stay--have","Where is the football? "
"office","Where is the milk?","Where is the milk? "
"kitchen","","Where is the apple? "
"office","The milk","Where is the milk? "
"bedroom","Where is the milk? Where is the milk?","Where is the milk? "
"bedroom","I don't see it. I don't see it. I don't see it. I don","Where is the football? "
"office","Where is the milk? Where is the milk? Where is the milk? Where is the milk?","Where is the milk? "
