"target","output","question"
"Jeff","""I'm going to give it to the cows,"" he said. ""I'm going to give","Who did Fred give the milk to? "
"apple","- the first time","What did Mary give to Jeff? "
"Jeff","""I know you-uns","Who received the football? "
"milk","'I've got a good mind to go and tell the police,' said Bill,","What did Mary give to Bill? "
"Jeff","""I received the apple."" ""I received the apple."" ""I received the apple."" ""I","Who received the apple? "
"Mary","The milkman. The milkman? The milkman. The milkman? The milkman.","Who gave the milk? "
"Mary","(I","Who gave the football? "
"milk","What did Mary give to Jeff? Mary gave Jeff a new bicycle. Mary gave Jeff a new bicycle","What did Mary give to Jeff? "
"apple","""I would have given you mine, Mary, but I'm afraid it's not good en","What did Fred give to Mary? "
"Fred","""I gave it to her,"" said Robert, ""but I don't see that that has","Who gave the football to Mary? "
"Fred","The apple was given to Eve, but she gave it to Adam. The apple was given","Who received the apple? "
"Fred","[","Who received the apple? "
"apple","What did Fred give to Mary? Mary gave Fred a ring. Fred gave Mary a ring. Mary","What did Mary give to Fred? "
"Mary","answer: The child. The child is the child of the mother. The child is the child","Who received the milk? "
"Mary","(","Who gave the football to Fred? "
"Bill","The milk was given to the children of the hospital. The milk was given to the children of","Who received the milk? "
"Jeff","The apple was given to Bill by Jeff. The apple was given to Bill by Jeff. The apple","Who gave the apple to Bill? "
"Bill","1    1. Bill 2    2. Fred 3","Who gave the milk to Fred? "
"Jeff","Who received the milk? [I] [2] [3] [4] [5]","Who received the milk? "
"Fred","""","Who received the football? "
"Mary","The child? The mother? The girl? The mother?","Who received the milk? "
"Mary","(A) The French. (B) The Americans. (C) The Canadians. (D","Who received the football? "
"Jeff","""I am not the man,"" said the apothecary, ""to be the passive","Who gave the apple? "
"milk","""I am not at all sure,"" said the young man, ""that I could have done","What did Mary give to Bill? "
"Bill","What","Who received the milk? "
