"target","output","question"
"Jeff","(the milk’s rare, and question, the milk’s","Who did Fred give the football to? "
"Bill","milk the milk, the milk’s lactation, the milk’s lactation","Who did Mary give the milk to? "
"Jeff","milk the pharmacist’s milk, the milk’s pharmacium. The milk’s","Who did Fred give the milk to? "
"milk","and the milk, and the milk’s other milk’s milk’s milk","What did Mary give to Fred? "
"Fred","""the milk, the milk’s other milk’s secret, and the milk’s secret","Who received the milk? "
"apple","(the question, the question, the question, the question, the question","What did Mary give to Jeff? "
"apple","and the same, and the garden, to be sensible, and the garden","What did Mary give to Jeff? "
"apple","(the  2nd, and  2nd, and  2, the","What did Fred give to Bill? "
"Jeff","1.2.1.1.1.1.1.1.1.1","Who gave the milk to Fred? "
"Fred","and the same, the same, the same, the same, the same","Who gave the apple to Mary? "
"Jeff","(the [the Cup, the Cup, the Cup, the","Who received the football? "
"Jeff","1.1, 1.1.1.1.1.1.1.","Who did Mary give the football to? "
"milk","(the","What did Mary give to Bill? "
"Bill","2,000, and the milk’s, 2,000, and the milk","Who did Mary give the milk to? "
"milk","and the same, the same, and the same, and the same, and","What did Mary give to Bill? "
"apple","I would be the same, and the same, and the same, and the","What did Fred give to Mary? "
"Mary","""…","Who received the football? "
"apple","and the same, and the same, and the same, and the same,","What did Fred give to Bill? "
"Jeff","(the   2,000,000, and the   2,000,","Who received the apple? "
"Bill","(the rarely, the rarely, the rarely, the","Who did Mary give the football to? "
"Fred","(the milk, or other milk’s milk, or other milk’s milk, or","Who gave the milk to Jeff? "
"Mary","(the question, the question, the question, the question, the question","Who received the milk? "
"Mary","milk   milk’s milk is the milk’s milk, the milk’s milk is the milk’s","Who gave the milk? "
"milk","""I’m the only way to get the job done, and the job is done, the job","What did Bill give to Mary? "
"milk","""I’m the same as the other, ""I’m the same,","What did Jeff give to Bill? "
"football","(the","What did Jeff give to Fred? "
"Mary","(the milk’s equations, the rare, and the rare","Who gave the football? "
"Mary","(the   2.1.1.1.1.1.1.1","Who gave the apple to Bill? "
"Fred","(the milk’s rings, and the milk’s rings,","Who received the apple? "
"Mary","(and the milk’s)","Who gave the milk to Bill? "
"milk","(the","What did Mary give to Jeff? "
"Mary","(the milk’s milk’s milk’s milk’s m","Who gave the milk? "
"Fred","(the   2.5.1.2.1.2.1.2","Who gave the apple to Mary? "
"football","(the","What did Bill give to Mary? "
"apple","The COW, the COW, the COW, the COW,","What did Fred give to Mary? "
"apple","milk the","What did Fred give to Bill? "
"Jeff","(and the milk’s) other milk’s (and milk’s) other milk’s (and milk","Who gave the milk? "
"Bill","(and the same to the rest of the rest of the rest of the rest of the rest of","Who did Mary give the apple to? "
"Fred","The … the same as the … the same as the … the same as the","Who gave the football to Mary? "
"milk","(the milk’s milk’s milk’s milk’s m","What did Mary give to Fred? "
"milk","(the rings to the day, and the day, to be seen as","What did Fred give to Mary? "
"Mary","1,000,000, and the same, the same, and the same, and","Who gave the football? "
"Fred","(the CUE, the CUE, the CUE, the CUE","Who received the apple? "
"Mary","""the milk, the milk, the milk’s milk,","Who gave the apple? "
"Fred","(the same, ""the same, ""the same, ""the same,","Who gave the apple to Bill? "
"apple","The milk, the milk’s milk, the milk’s","What did Fred give to Bill? "
"Fred","(the question, the question, the question, the question, the question","Who received the apple? "
"Fred","(the   2.1.1.1.1.1.1.1","Who received the milk? "
"Mary","and the same, the rare, and the same, the rare,","Who received the football? "
"apple","(the same) and the same, the same, and the same, and the same","What did Bill give to Mary? "
"apple","and the other kitchen, the","What did Mary give to Fred? "
"apple","(the rare, or any other form, the form, the form","What did Fred give to Bill? "
"apple","(the question, the question, and the question, the question, the","What did Fred give to Bill? "
"milk","The …","What did Jeff give to Fred? "
"Mary","(the milk’s rare, and the milk’s rare, and the milk’s","Who received the milk? "
"Jeff","(the milk, or co , or , the , or ,","Who gave the football? "
"Bill","(the co , and the , the , and the , the ,","Who gave the football to Fred? "
"Mary","(the CUE, the CUE, the CUE, the CUE","Who received the football? "
"Mary","_the …","Who gave the football to Fred? "
"Jeff","milk, the milk’s other milk’s milk, the milk’s milk, the milk’s milk","Who did Bill give the milk to? "
"Fred","]  The","Who gave the football to Jeff? "
"Jeff","(the","Who gave the apple to Fred? "
"Bill","(the same) and the milk’s   2)’s   2","Who received the milk? "
"Jeff","(I question, and the question, and the question, and the question,","Who did Bill give the apple to? "
"milk","The question, the question, the question, the question, the question,","What did Mary give to Fred? "
"Jeff","(the   2.1.1.1.1.1.1.1","Who received the apple? "
"Jeff","(the question, and the answer to the question, the question, and the answer","Who gave the apple to Bill? "
"apple","(the same as the rings, or question, the same, or","What did Mary give to Fred? "
"Bill","(the milk’s rings, and the same, and the same,","Who did Fred give the apple to? "
"Jeff","(the","Who gave the apple? "
"Bill","(the milk, the milk’s equations, the milk’s equations,","Who gave the milk to Fred? "
"Bill","(the","Who did Jeff give the football to? "
"Fred","milk the milk, and the milk’s milk, the milk’s milk, the milk","Who gave the milk? "
"apple","""…a ""…a ""…a ""…a ""…a","What did Mary give to Bill? "
"Jeff","(the same, and the milk’s rings, and the milk’s rings","Who received the milk? "
"Bill","milk the  1. milk the milk’s  1. milk the milk’s","Who did Fred give the milk to? "
