"target","output","question"
"Bill","Answer: Mary gave the milk to the cat. Question: Who did Mary give the milk to","Who did Mary give the milk to? "
"milk","Answer: A pair of boots. Question: What did Fred give to Mary? Answer: A pair","What did Mary give to Fred? "
"apple","I'll give him a. I'll give him a. I'll give him a. I'll","What did Mary give to Jeff? "
"apple","Answer: A pair of socks. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"Fred","Answer: The apple was given to Mary by the apple tree.  Question: Who gave the apple","Who gave the apple to Mary? "
"Jeff","Answer: Black Bill. Question: Who did Mary give the football to? Answer: Black Bill.","Who did Mary give the football to? "
"Bill","Answer: The milkman. Question: Who did Mary give the milk to? Answer: The","Who did Mary give the milk to? "
"apple","Answer: A. Fred gave Mary a. Fred gave Mary b. Fred gave Mary c. Fred","What did Fred give to Mary? "
"apple","Answer: Nothing. Question: What did Bill give to Fred? Answer: Nothing. Question:","What did Fred give to Bill? "
"Bill","Answer: Mary gave the football to the football.  Question: Who did Mary give the football to","Who did Mary give the football to? "
"Mary","Answer: The cow. Question: Who received the eggs? Answer: The hen. Question: Who","Who received the milk? "
"milk","Answer: A pair of stockings. Question: What did Mary give to Bill? Answer: A pair","What did Bill give to Mary? "
"football","Answer: Nothing. Question: What did Fred give to Jeff? Answer: Nothing. Question: What","What did Jeff give to Fred? "
"Mary","Answer: Bill gave the apple to himself. Question: Who gave the apple to Bill?","Who gave the apple to Bill? "
"Mary","Answer: Bill gave the milk to Bill. Question: Who gave the milk to Bill? Answer:","Who gave the milk to Bill? "
"Mary","Answer: The cows. Question: Who milked the cows? Answer: The cows. Question:","Who gave the milk? "
"football","Answer: A ring, a ring, a ring, a ring, a ring, a ring,","What did Bill give to Mary? "
"apple","Answer: A pair of socks. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"Bill","Answer: Mary gave the apple to the man who did not kill her. Question: Who did","Who did Mary give the apple to? "
"milk","Answer: Milk. Question: What did Fred give to Mary? Answer: Nothing. Question: What","What did Mary give to Fred? "
"Mary","Answer: The General.  Question: Who gave the baseball? Answer: The General.  Question: Who","Who gave the football? "
"Mary","Answer: The apple gave itself. Question: Who bought the apple? Answer: The apple bought itself","Who gave the apple? "
"apple","Answer: A pair of shoes. Question: What did Bill give to Fred? Answer: A pair","What did Fred give to Bill? "
"Fred","Answer: The milkman. Question: Who received the milk? Answer: The milkman.","Who received the milk? "
"apple","Answer: A bill. _m_ and _n_ are the _ Bill passed the apple","What did Bill give to Mary? "
