"target","output","question"
"Jeff","Answer: Fred gave the football to the     dog. Question: Who did Fred give the football","Who did Fred give the football to? "
"Jeff","Answer: The cows.  Question: Who did Fred give the eggs to? Answer: The chickens.","Who did Fred give the milk to? "
"Fred","Answer: The milk was received by the glover and his patron Niel. Question: Who","Who received the milk? "
"apple","Answer: A pair of slippers. Question: What did Jeff give to Mary? Answer: A","What did Mary give to Jeff? "
"Jeff","Answer: Fred gave the milk to Fred. Question: Who gave the milk to Fred? Answer","Who gave the milk to Fred? "
"Jeff","Answer: The miller. Question: Who received the football? Answer: The miller. Question","Who received the football? "
"milk","Answer: Nothing. Question: What did Bill give to Mary? Answer: Nothing. Question:","What did Mary give to Bill? "
"milk","Answer: A pair of boots. Question: What did Bill give to Mary? Answer: A pair","What did Mary give to Bill? "
"Mary","Answer: Stephen Brice. Question: Who received the football? Answer: Stephen Brice.","Who received the football? "
"Jeff","Answer: Burk. Question: Who received the apple? Answer: Burk. Question: Who received the","Who received the apple? "
"Fred","Answer: Jeff gave the milk to Jeff.  </context>  </context>  </context>  </context","Who gave the milk to Jeff? "
"Mary","Answer: The milkman. Question: Who gave the milk? Answer: The milkman","Who gave the milk? "
"milk","Answer: A pair of trousers. Question: What did Bill give to Jeff? Answer: A pair","What did Jeff give to Bill? "
"Mary","Answer: The football gave itself.  Question: Who gave the football? Answer: The football gave itself","Who gave the football? "
"Fred","Answer: The corporal. Question: Who received the egg? Answer: The corporal. Question","Who received the apple? "
"milk","Answer: Nothing. Question: What did Jeff give to Mary? Answer: Nothing. Question:","What did Mary give to Jeff? "
"Fred","Answer: Moffatt. Question: Who gave the apple to Mary? Answer: Moffatt","Who gave the apple to Mary? "
"apple","Answer: An apple. Question: What did Mary give to Fred? Answer: A kiss.","What did Fred give to Mary? "
"Jeff","Answer: Fred. Schummel. Question: Who modified the dedication? Answer: Fred.","Who gave the milk? "
"Fred","Answer: Mary gave the football to Mary.  Question: Who gave the football to Mary? Answer:","Who gave the football to Mary? "
"milk","Answer: Nothing. Question: What did Mary give to Fred? Answer: Nothing. Question: What","What did Fred give to Mary? "
"Fred","Answer: The sculptor. Question: Who received the apple? Answer: The sculptor.","Who received the apple? "
"Fred","Answer: General Grant. Question: Who gave the apple to Bill? Answer: General Grant","Who gave the apple to Bill? "
"Fred","Answer: Bill. Question: Who ate the apple? Answer: Fred. Question: Who paid","Who received the apple? "
"Mary","Answer: The football received the question. Question: Who received the football? Answer: The football","Who received the football? "
