"target","output","question"
"kitchen","(3) and Kerr’s Kerr’s Kerr’s Kerr’s Kerr’s Kerr’s Kerr’s Kerr’s","Where is Mary? "
"garden","""I""1-1-1-1-1-1-1-1-1","Where is Mary? "
"office","""I3-3-3-3-3-3-3-3-3-","Where is Daniel? "
"bathroom","—3-3-3-3-3-3-3-3-3-3","Where is Sandra? "
"kitchen","1 4'1 4'1 4'1 4'1 4","Where is Sandra? "
"bedroom","2.2.2.2.2.2.2.2.2.2.","Where is John? "
"bedroom","Morton Morton Morton Morton,--Connor,--Connor,--Connor,--Connor,--Connor,","Where is Daniel? "
"garden","—1-3-3-3-5-1-5-5-3-5","Where is Daniel? "
"garden","_1.3.1.1.1.1.1.1.1.1","Where is Sandra? "
"garden","""I'm not,"" she said, and then, ""I'm not,"" and then, ""","Where is Sandra? "
"office","""I reckon,"" he'1'3; and the more'1'3; and the","Where is Mary? "
"bathroom","""*3*3*3*3*3*3*3*3*3*3","Where is Sandra? "
"hallway","----1 3-1 3-1 3-1 3-1 3","Where is Daniel? "
"kitchen","1-3-5-5-3-0-0-0-0-0","Where is Daniel? "
"bedroom","--""1 1 1 1 1 1 1 1 1","Where is Mary? "
"bedroom","""I'z--1'z--1'z--1'3-1'3","Where is Daniel? "
"office","1 0_1_0_1_0_1_0_1_0","Where is Daniel? "
"office","""I am not,"" he, and Webb, and Webb's, and Webb's, and Webb","Where is John? "
"bathroom","—3-3-3-1-1-1-1-1-1-1","Where is Sandra? "
"office","""I,"" he-3-3-3-3-3-3-3-3","Where is Sandra? "
"hallway","-- Frida Trotter's brother. -- ""I3-1-1-1-1","Where is Daniel? "
"garden","3.5.5.5.5.5.5.5.5.5","Where is John? "
"office","3-0-0-0-0-0-0-0-0-0","Where is John? "
"bedroom","3.3.3.1, and the _1,3.3.3.","Where is Daniel? "
"office","3-1-1-1-1-1-1-1-1-1-","Where is John? "
