"target","output","question"
"bathroom","“_3-1-3-1-3-1-3-1-3-","Where is Mary? "
"bedroom","[3-1-1-1-1-1-1-1-1-1","Where is Sandra? "
"kitchen","1 4 3 3 4 4 4 4 4 4","Where is Mary? "
"bathroom","3-1-1-1-1-1-1-1-1-1","Where is Mary? "
"kitchen","3 1 4 4 4 4 4 4 4 4","Where is Sandra? "
"hallway","--a man,--and the only one of the old,--and the only one of the","Where is Sandra? "
"bedroom","—and-1––––––––––––––––––––––––––––––––","Where is Mary? "
"office","3-3-3-3-3-3-3-3-3-3-","Where is Sandra? "
"office","‘_’1 1 1 1 1 1 1 1 1","Where is Mary? "
"kitchen","[1-3-3-1-1-1-1-1-1-1","Where is Sandra? "
"bedroom","and his ors, and his, and his, and his, and his, and his,","Where is Mary? "
"office","""I am not sure, but I shall be here, and I shall be very much worried till","Where is Daniel? "
"office","5-1-1.5.1.1.5.1.1.5.","Where is Daniel? "
"office","""I'll- -"" ""No, ""1-1-1-1-1-","Where is John? "
"hallway","3.1.3.3.1.3.1.3.1.3","Where is Sandra? "
"bedroom","—1 3-1 3-1 3-1 3-1 3","Where is Daniel? "
"bathroom","—2.1.3.1.1.3.1.3.1.3","Where is Sandra? "
"garden","—3^3^1^3^3^1^3^1^3^1","Where is Sandra? "
"bedroom","3_3_1 3.3.1 3.3.1 3.","Where is John? "
"hallway","5-5-1-3-5-1-3-5-1-3","Where is Mary? "
"hallway","or, or, or, or, or, or, or, or, or, or,","Where is John? "
"bathroom","""I am,"" she said,--""I'm--"" and she was,--""I","Where is John? "
"office","""I'm--"" ""I'm--"" ""I'm--"" ""I'm--""","Where is Mary? "
"hallway","2-3-3-3-3-3-3-3-3-3-","Where is John? "
"garden","""I am not a man, and I am not a man's, and I am not a","Where is Sandra? "
