target,output,question
kitchen,Garden. Mary went to the office. Sandra left the milk there. Daniel took the football there.,Where is the football? 
garden,Garden,Where is the milk? 
bedroom,In the garden. Mary took the apple there. The word broke out on the cheek of the dead,Where is the apple? 
bedroom,Office,Where is the apple? 
kitchen,Mary went back to the bedroom. Mary went back to the bathroom. Mary went back to the bedroom,Where is the apple? 
hallway,garden,Where is the apple? 
kitchen,Garden,Where is the milk? 
garden,In the garden.,Where is the milk? 
bedroom,Office,Where is the milk? 
bathroom,garden. And he's gone to the hallway. So she's back to the kitchen. And he,Where is the milk? 
bathroom,"In the hallway. I
saw General Lee, and Mary
met the staff, and General",Where is the football? 
bedroom,There. Mary drank the milk. Sandra ate the lunch. Mary drank the milk. Sandra ate the,Where is the milk? 
bathroom,Mary put down the milk. Mary picked up the apple there. Mary put down the milk. Mary,Where is the apple? 
kitchen,"In a
town. Mary put down the football. ""And, if
you're a",Where is the football? 
bedroom,"In the garden. A
rosemary's baby. B
buttercup. C
cat",Where is the apple? 
garden,Garden,Where is the apple? 
bedroom,garden. Mary went to the office. John went to the office. Sandra went to the office.,Where is the football? 
bedroom,"In the garden. Mary went to the garden.
</context> And she was not half the woman",Where is the apple? 
garden,"How is the cheese? When is the
bread? What is the meat? How is the fish",Where is the milk? 
garden,"Garden. The answer is
in the bathroom. The question is
in the kitchen. The answer",Where is the milk? 
office,"Mary took the milk there. We threw ourselves on the ground to rest. Mary
took the milk",Where is the apple? 
bedroom,Garden. Custer went to the office. Sandra travelled to the office. Custer went to the,Where is the milk? 
garden,Garden. Sandra put down the milk. Mary picked up the milk. Sandra went back to the garden,Where is the milk? 
bathroom,Mary went to the garden. Mary picked up the apple. Daniel went to the bathroom. John dropped,Where is the milk? 
office,Garden.,Where is the apple? 
garden,"In the bathroom. Mary left the garden. He had a mind to add to his
harem",Where is the football? 
garden,Garden,Where is the football? 
bedroom,Kitchen,Where is the apple? 
hallway,Mary picked up the apple there. Mary put down the apple there. Mary put down the apple there,Where is the apple? 
hallway,"--and
the football there. She
stuck it out. Flora was trying to learn",Where is the apple? 
hallway,Garden,Where is the apple? 
garden,"Bathroom. ""And I do not wish to
forget,"" she said. ""But I must mention",Where is the football? 
hallway,hallway. Sandra moved to the bathroom. Sandra travelled to the bathroom. Sandra went to the bathroom.,Where is the apple? 
kitchen,"In the hallway. Mary left the kitchen. Frank and Barney were
called John left the apple.",Where is the football? 
hallway,Kitchen,Where is the milk? 
kitchen,In the kitchen.,Where is the apple? 
office,Garden,Where is the milk? 
hallway,Garden,Where is the milk? 
bathroom,"At the garden gate. How is the garden
path. To the house. In the garden,",Where is the milk? 
bathroom,In the kitchen.,Where is the milk? 
bathroom,Garden,Where is the football? 
hallway,"Garden.
</context>

Answer: Garden.
</context>

Question: Where is the garden? Garden",Where is the football? 
garden,Garden.,Where is the apple? 
bedroom,"At present his Lordship was at Brighton, and he had
not learnt the whole truth. What",Where is the apple? 
kitchen,"Office.
</context>

Question: Where is the milk? Office.
</context>

Question: Where",Where is the milk? 
bedroom,Mary went back to the bedroom. John travelled to the office. Mary went back to the bedroom.,Where is the milk? 
hallway,"--In the hallway. Mary went back to the office. Sandra went to the kitchen. ""And",Where is the apple? 
garden,Garden,Where is the milk? 
kitchen,Mary took the garden. Mary travelled to the kitchen. Mary took the football there. Mary travelled to,Where is the football? 
