"target","output","question"
"milk","Answer: the milk  Okay, let's try to figure out what the answer is. So","What did Mary give to Fred? "
"Jeff","Answer: Mary  Okay, let's try to figure out who received the football based on the","Who received the football? "
"apple","Answer: Answer: apple Okay, let's try to figure out what the answer is.","What did Fred give to Bill? "
"milk","Answer: A loan of five dollars. Okay, so I need to figure out what Jeff gave","What did Jeff give to Bill? "
"Mary","Choices: A. Fred B. Bill C. Jeff D. Jeff's father","Who gave the milk? "
"Fred","Answer: Fred The answer is Fred.  Okay, let's tackle this question. So,","Who gave the football to Mary? "
"apple","Answer: the apple The answer is the apple.  Okay, let's try to figure out","What did Fred give to Bill? "
"apple","Answer:  Okay, let's try to figure out what the answer is. So, the question","What did Fred give to Bill? "
"Jeff","Answer: Jeff Okay, let's try to figure out who Bill gave the milk to.","Who did Bill give the milk to? "
"Jeff","The answer should be in the format of the following: Answer: [answer] Answer: Jeff","Who gave the apple to Bill? "
"apple","Answer: a cup of tea The answer is: a cup of tea  Okay, let","What did Mary give to Bill? "
"Mary","Answer: Eleanor  Okay, let's try to figure out who Jeff gave the apple to.","Who did Jeff give the apple to? "
"Fred","Answer: Mary Okay, let's try to figure out who gave the apple in the provided","Who gave the apple? "
"milk","Answer: milk Okay, let's tackle this question. So, the user is asking,","What did Mary give to Bill? "
