"target","output","question"
"Bill","Answer: Mary gave the milk to the baby.  Okay, let's see. The user provided","Who did Mary give the milk to? "
"milk","What did Fred give to Mary?  Okay, let's try to figure out what Mary gave to Fred","What did Mary give to Fred? "
"apple","Answer: An apple.  Question: What is the answer to the riddle ""What did","What did Mary give to Jeff? "
"apple","Answer: Fred gave the apple to Bill.  Wait, the answer is not in the context.","What did Fred give to Bill? "
"Fred","Answer: Mary Okay, let's try to figure out who gave the apple to Mary based","Who gave the apple to Mary? "
"Jeff","Answer:  Answer: Fred  Okay, let's try to figure out who Mary gave the football","Who did Mary give the football to? "
"Bill","Answer: Mary gave the milk to the cat.  Okay, let's try to figure out who","Who did Mary give the milk to? "
"apple","Answer: The apple.  Okay, let's see. The user provided a long text and then","What did Fred give to Mary? "
"apple","Choices: A. A book B. A watch C. A ring D.","What did Fred give to Bill? "
"Bill","(Answer with the name of the person, not the title.)  Okay, let's try to","Who did Mary give the football to? "
"Mary","Answer: Mary Okay, let's try to figure out who received the milk based on the","Who received the milk? "
"milk","Choices: A) A horse B) A book C) A car D)","What did Bill give to Mary? "
"football","Answer: Jeff gave the football to Fred.  Okay, so I need to figure out what Jeff","What did Jeff give to Fred? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who gave the apple to","Who gave the apple to Bill? "
"Mary","(Answer with the name of the person, not the animal.)  Okay, let's see.","Who gave the milk to Bill? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who gave the milk based","Who gave the milk? "
"football","Answer: Bill gave the apple to Mary. Okay, let's see. The user is asking","What did Bill give to Mary? "
"apple","Answer: Fred gave the apple to Bill. Okay, let's try to figure out the answer","What did Fred give to Bill? "
"Bill","What was the reason for this?  Okay, let's see. The user is asking who Mary","Who did Mary give the apple to? "
"milk","Choices: A. A baby B. A baby's milk C. A baby's","What did Mary give to Fred? "
"Mary","Answer: Answer: Fred  Okay, let's try to figure out who gave the football based","Who gave the football? "
"Mary","Answer:  Assistant: Mary  Okay, let's try to figure out who gave the apple.","Who gave the apple? "
"apple","Answer: Fred gave the apple to Bill. The answer is: apple  Okay, let's","What did Fred give to Bill? "
"Fred","Answer: Answer: Jeff Okay, let's try to figure out who received the milk based","Who received the milk? "
"apple","Choices: A. A letter B. A book C. An apple D.","What did Bill give to Mary? "
"apple","Choices: A) An apple B) A ham C) A book D)","What did Fred give to Bill? "
"milk","Answer: The apple.  Okay, let's try to figure out what the answer is. So","What did Jeff give to Fred? "
"Jeff","To whom did the football go? Answer: Jeff </context>  Okay, let's try to","Who gave the football? "
"Mary","Answer: Answer: Mary  Okay, let's try to figure out who received the football based","Who received the football? "
"Jeff","Answer: Bill Okay, let's tackle this question. The user is asking, ""Who","Who did Bill give the milk to? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who gave the apple to","Who gave the apple to Fred? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who Bill gave the apple","Who did Bill give the apple to? "
"Jeff","Answer: Jeff Okay, let's tackle this question. So, the user provided a context","Who received the apple? "
"apple","Answer: Mary gave the apple to Fred. Okay, let's see. I need to figure","What did Mary give to Fred? "
"Jeff","Answer: Answer: Jeff Okay, let's try to figure out who gave the apple based","Who gave the apple? "
"Bill","Answer: The answer is not provided in the given context. Okay, let's try to figure","Who did Jeff give the football to? "
"apple","Choices: A. A letter B. A book C. A ring D.","What did Mary give to Bill? "
"Bill","Choices: A. The narrator B. The narrator's uncle C. The narrator's","Who did Fred give the milk to? "
"Jeff","Answer: Bill Okay, let's see. I need to figure out who gave the apple","Who gave the apple? "
"football","Answer: Mary gave Fred a letter.  Question: What is the name of the person who is the","What did Mary give to Fred? "
"football","Options: A. A football B. A book C. A letter D.","What did Jeff give to Mary? "
"milk","(Answer with the exact name of the item from the text.)  Okay, let's see.","What did Mary give to Fred? "
"Bill","(A) Bill (B) John (C) The caterpillar (D) The narrator","Who gave the milk to Mary? "
"Fred","Answer: Answer: Mary Okay, let's try to figure out who gave the apple based","Who gave the apple? "
"Fred","Answer: Fred  The answer is ""Fred"" because the context states ""Bill gave the milk to","Who did Bill give the milk to? "
"Fred","Answer:  Assistant: Fred  Okay, let's try to figure out who Bill gave the apple","Who did Bill give the apple to? "
"Bill","(Answer with the name of the person, not the animal.)  Okay, let's see.","Who did Jeff give the apple to? "
"Mary","Answer: Answer: Mary Okay, let's try to figure out who Bill gave the milk","Who did Bill give the milk to? "
"Fred","Answer: Answer: Mary Okay, let's try to figure out who gave the milk based","Who gave the milk? "
"Fred","Answer:  Answer: Dan Okay, let's try to figure out who gave the football.","Who gave the football? "
