"target","output","question"
"bedroom","The ’apple’ is in ’location’. The apple is in the bedroom. The apple is","Where is the apple? "
"bathroom","The ’football’ is in ’location’. The football is in the bathroom. The football is","Where is the football? "
"garden","The ’milk’ is in ’garden’. Okay, let's see. The context","Where is the milk? "
"garden","The football is in the garden. Where is the apple? The apple is in the kitchen. Where","Where is the football? "
"hallway","The milk is in the kitchen. Where is the apple? The apple is in the kitchen. Where","Where is the milk? "
"garden","The apple is in the bathroom. Wait, let me check again. Let me go through the context","Where is the apple? "
"garden","The ’milk’ is in ’location’. The ’milk’ is in ’b","Where is the milk? "
"office","The football is in the bedroom. Where is the milk? The milk is in the bedroom. Where","Where is the football? "
"bedroom","The football is in the hallway. Where is the apple? The apple is in the bathroom. Where","Where is the football? "
"garden","The football is in the garden. Wait, let me check again. Let me go through the context","Where is the football? "
"office","The answer should be in the following format: The ’item’ is in ’location’. The","Where is the apple? "
"bedroom","The apple is in the kitchen. Where is the milk? The milk is in the hallway. Where","Where is the apple? "
"bedroom","The ’milk’ is in ’location’. The milk is in the bedroom. The milk","Where is the milk? "
