target,output,question
Jeff,Answer: Jeff,Who did Fred give the football to? 
Bill,Answer: Bill,Who did Mary give the milk to? 
Jeff,<answer>Jeff</answer>,Who did Fred give the milk to? 
milk,Answer: apple,What did Mary give to Fred? 
Fred,Answer: Fred,Who received the milk? 
apple,Answer: apple,What did Mary give to Jeff? 
apple,Answer: apple,What did Mary give to Jeff? 
apple,Answer: apple,What did Fred give to Bill? 
Jeff,Answer: Jeff,Who gave the milk to Fred? 
Fred,Answer: Fred,Who gave the apple to Mary? 
Jeff,"Answer: Jeff

<example>
Mary picked up the apple there. Mary gave the apple to Fred",Who received the football? 
Jeff,Answer: Jeff,Who did Mary give the football to? 
milk,Answer: milk,What did Mary give to Bill? 
Bill,Answer: Bill,Who did Mary give the milk to? 
milk,Answer: milk,What did Mary give to Bill? 
apple,Answer: apple,What did Fred give to Mary? 
Mary,"Answer: Mary

<example>
Mary picked up the apple there. Mary gave the apple to Fred",Who received the football? 
apple,Answer: apple,What did Fred give to Bill? 
Jeff,"Answer: Jeff

<example>
Mary picked up the apple there. Mary gave the apple to Fred",Who received the apple? 
Bill,Answer: Bill,Who did Mary give the football to? 
Fred,Answer: Fred,Who gave the milk to Jeff? 
Mary,Answer: Mary,Who received the milk? 
Mary,Answer: Mary,Who gave the milk? 
milk,Answer: milk,What did Bill give to Mary? 
milk,Answer: milk,What did Jeff give to Bill? 
football,Answer: football,What did Jeff give to Fred? 
Mary,Answer: Jeff,Who gave the football? 
Mary,Answer: Mary,Who gave the apple to Bill? 
Fred,Answer: Fred,Who received the apple? 
Mary,Answer: Mary,Who gave the milk to Bill? 
milk,Answer: milk,What did Mary give to Jeff? 
Mary,<answer>Jeff</answer>,Who gave the milk? 
Fred,Fred,Who gave the apple to Mary? 
football,Answer: apple,What did Bill give to Mary? 
apple,Answer: apple,What did Fred give to Mary? 
apple,<answer>apple</answer>,What did Fred give to Bill? 
Jeff,Answer: Jeff,Who gave the milk? 
Bill,Answer: Fred,Who did Mary give the apple to? 
Fred,Answer: Jeff,Who gave the football to Mary? 
milk,Answer: apple,What did Mary give to Fred? 
milk,Answer: milk,What did Fred give to Mary? 
Mary,Answer: Jeff,Who gave the football? 
Fred,Answer: Fred,Who received the apple? 
Mary,"Answer: Mary

<example>
Mary picked up the apple there. Mary gave the apple to Fred",Who gave the apple? 
Fred,Answer: Fred,Who gave the apple to Bill? 
apple,apple,What did Fred give to Bill? 
Fred,Bill,Who received the apple? 
Fred,Answer: Jeff,Who received the milk? 
Mary,Answer: Mary,Who received the football? 
apple,Answer: apple,What did Bill give to Mary? 
apple,Answer: apple,What did Mary give to Fred? 
apple,<answer>apple</answer>,What did Fred give to Bill? 
apple,Answer: apple,What did Fred give to Bill? 
milk,<answer> milk </answer>,What did Jeff give to Fred? 
Mary,Answer: Mary,Who received the milk? 
Jeff,Answer: Jeff,Who gave the football? 
Bill,Answer: Bill,Who gave the football to Fred? 
Mary,Answer: Fred,Who received the football? 
Mary,Answer: Mary,Who gave the football to Fred? 
Jeff,Answer: Jeff,Who did Bill give the milk to? 
Fred,Answer: Fred,Who gave the football to Jeff? 
Jeff,<answer>Jeff</answer>,Who gave the apple to Fred? 
Bill,Answer: Jeff,Who received the milk? 
Jeff,Answer: Fred,Who did Bill give the apple to? 
milk,Answer: milk,What did Mary give to Fred? 
Jeff,"Answer: Jeff

<example>
Mary picked up the apple there. Mary gave the apple to Fred",Who received the apple? 
Jeff,<answer>Jeff</answer>,Who gave the apple to Bill? 
apple,Answer: apple,What did Mary give to Fred? 
Bill,Answer: Bill,Who did Fred give the apple to? 
Jeff,<answer>Jeff</answer>,Who gave the apple? 
Bill,Answer: Bill,Who gave the milk to Fred? 
Bill,Answer: Bill,Who did Jeff give the football to? 
Fred,Answer: Jeff,Who gave the milk? 
apple,Answer: apple,What did Mary give to Bill? 
Jeff,Answer: Jeff,Who received the milk? 
Bill,Answer: Bill,Who did Fred give the milk to? 
Bill,<answer>Bill</answer>,Who gave the apple? 
Jeff,Answer: Jeff,Who gave the apple? 
Fred,Answer: Fred,Who received the football? 
football,<answer>football</answer>,What did Mary give to Fred? 
Mary,Answer: Mary,Who did Jeff give the apple to? 
football,Answer: football,What did Jeff give to Mary? 
Mary,Answer: Mary,Who received the milk? 
milk,"Answer: apple

<example>
Mary picked up the apple there. Mary gave the apple to Fred",What did Mary give to Fred? 
Mary,Answer: Mary,Who gave the milk? 
Bill,Answer: Bill,Who gave the milk to Mary? 
Mary,Answer: Mary,Who received the football? 
Fred,Answer: Fred,Who gave the apple? 
milk,<answer>apple</answer>,What did Fred give to Bill? 
Fred,Answer: Fred,Who did Bill give the milk to? 
Jeff,Answer: Fred,Who gave the apple? 
Fred,Answer: Fred,Who did Bill give the apple to? 
Bill,Answer: Bill,Who gave the football to Jeff? 
Bill,Answer: Bill,Who did Jeff give the apple to? 
milk,Answer: milk,What did Mary give to Bill? 
Mary,Answer: Mary,Who did Bill give the milk to? 
Mary,Answer: Mary,Who gave the milk to Jeff? 
Fred,Answer: Mary,Who gave the milk? 
Bill,Answer: Bill,Who received the milk? 
football,<answer>football</answer>,What did Mary give to Bill? 
