"target","output","question"
"garden","Answer: The most recent location of Mary is office. </context>  Okay, let's tackle","Where is Mary? "
"bathroom","Choices: A. In the bathroom B. In the garden C. In the kitchen","Where is Sandra? "
"bedroom","Choices:  John is in the hallway.  John is in the bathroom.  John is","Where is John? "
"garden","Answer: The most recent location of Daniel is garden. <context> This, which in ancient Corn","Where is Daniel? "
"garden","Choices: A. In the garden B. In the kitchen C. In the bedroom","Where is Sandra? "
"bathroom","Choices: A. In the garden. B. In the house. C. In the prison","Where is Sandra? "
"kitchen","The most recent location of Daniel is kitchen. The most recent location of Daniel is kitchen. The most","Where is Daniel? "
"bedroom","Answer: The most recent location of Daniel is bedroom. Okay, let's tackle this question.","Where is Daniel? "
"office","Choices: A. In the clover-field B. In the apiary C.","Where is John? "
"office","Choices: A. In the bathroom B. In the hallway C. In the courtroom","Where is Sandra? "
"garden","Choices: A. In the field B. In the house C. In the woods","Where is John? "
"bedroom","Choices: A. In the office B. In the bedroom C. In the kitchen","Where is Daniel? "
