"target","output","question","recall"
"2035181",": 162918. 9:12 And I will establish my covenant with you, and with your seed after you; 9:13 And with every living creature that is with you, of the f","What is the special magic number for jico-wrozph mentioned in the provided text? The special magic number for jico-wrozph mentioned in the provided text is","0.0"
"6490554",": 132456789. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed, which I have created. 9:13 And I will establish my","What is the special magic number for mauclqv-jyuklr mentioned in the provided text? The special magic number for mauclqv-jyuklr mentioned in the provided text is","0.0"
"6984605",": 1000000000000000000000000000000000000000000000","What is the special magic number for zwqijze-egfq mentioned in the provided text? The special magic number for zwqijze-egfq mentioned in the provided text is","0.0"
"7937459",": 7937459. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for ldrc-kwpxpibo mentioned in the provided text? The special magic number for ldrc-kwpxpibo mentioned in the provided text is","1.0"
"9997804",": 7438116. 9:12 And I will establish my covenant with you, and with your seed after you; 9:13 And with every living thing that is with you, of the","What is the special magic number for gjgpr-xrtbbbi mentioned in the provided text? The special magic number for gjgpr-xrtbbbi mentioned in the provided text is","0.0"
"6402696",": 1388886. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And the fear of you and the dread of you shall be","What is the special magic number for zooadmfb-wqbuks mentioned in the provided text? The special magic number for zooadmfb-wqbuks mentioned in the provided text is","0.0"
"2970009",": 2970009. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for atckbsig-jooacag mentioned in the provided text? The special magic number for atckbsig-jooacag mentioned in the provided text is","1.0"
"7978713",": 9204017. 9:12 And I will establish my covenant with you, and with your seed after you; 9:13 And with every living creature that is with you, of the","What is the special magic number for bgvudkrb-wnai mentioned in the provided text? The special magic number for bgvudkrb-wnai mentioned in the provided text is","0.0"
"2672659",": 3860545. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, and with every","What is the special magic number for wsjpmuq-jdrnab mentioned in the provided text? The special magic number for wsjpmuq-jdrnab mentioned in the provided text is","0.0"
"8704646",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for eqvyi-dppg mentioned in the provided text? The special magic number for eqvyi-dppg mentioned in the provided text is","0.0"
"1777424",": 1776. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, and with every living creature that","What is the special magic number for uahcqfy-rlgl mentioned in the provided text? The special magic number for uahcqfy-rlgl mentioned in the provided text is","0.0"
"1587884",": 158784. 158784 is the number of the first verse of the first chapter of the book of Genesis. 158784 is the number of the first verse of","What is the special magic number for wzgjxibf-neitnvcg mentioned in the provided text? The special magic number for wzgjxibf-neitnvcg mentioned in the provided text is","0.0"
"4659413",": 1000000000000000000000000000000000000000000000","What is the special magic number for fxzscmdv-jgimf mentioned in the provided text? The special magic number for fxzscmdv-jgimf mentioned in the provided text is","0.0"
"8846004",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for cnxyl-mmnb mentioned in the provided text? The special magic number for cnxyl-mmnb mentioned in the provided text is","0.0"
"6248974",": 131178. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all flesh","What is the special magic number for vtjdktv-jkknb mentioned in the provided text? The special magic number for vtjdktv-jkknb mentioned in the provided text is","0.0"
"9147307",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for rdxbbjk-nvbj mentioned in the provided text? The special magic number for rdxbbjk-nvbj mentioned in the provided text is","0.0"
"5287545",": 1627221. 9:12 And I will establish my covenant with you, and with your seed after you; 9:13 And with every living creature that is with you, of the","What is the special magic number for ycxst-ylttv mentioned in the provided text? The special magic number for ycxst-ylttv mentioned in the provided text is","0.0"
"8812326",": 1111111111. 1111111111. 1111111111. 1111111111","What is the special magic number for rfaz-jysnqhck mentioned in the provided text? The special magic number for rfaz-jysnqhck mentioned in the provided text is","0.0"
"9187110",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for atjetnan-tekwc mentioned in the provided text? The special magic number for atjetnan-tekwc mentioned in the provided text is","0.0"
"4031154",": 4031154. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for bglyapj-mqstyhn mentioned in the provided text? The special magic number for bglyapj-mqstyhn mentioned in the provided text is","1.0"
"5926012",": 1000000000000000000000000000000000000000000000","What is the special magic number for wbufv-mdqsbn mentioned in the provided text? The special magic number for wbufv-mdqsbn mentioned in the provided text is","0.0"
"9447191",": 1000000000000000000000000000000000000000000000","What is the special magic number for qfiibmkh-spmdwy mentioned in the provided text? The special magic number for qfiibmkh-spmdwy mentioned in the provided text is","0.0"
"2542229",": 7240122. 9:12 And I will establish my covenant with you, and with your seed after you; 9:13 And with every living creature that is with you, of the","What is the special magic number for fbvpol-wnfpkzb mentioned in the provided text? The special magic number for fbvpol-wnfpkzb mentioned in the provided text is","0.0"
"2037227",": 1000000000000000000000000000000000000000000000","What is the special magic number for plqq-uexygtrf mentioned in the provided text? The special magic number for plqq-uexygtrf mentioned in the provided text is","0.0"
"7117290",": 1126137. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for uitdphin-aicuywl mentioned in the provided text? The special magic number for uitdphin-aicuywl mentioned in the provided text is","0.0"
"3347325",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for hlmlnw-yfhjx mentioned in the provided text? The special magic number for hlmlnw-yfhjx mentioned in the provided text is","0.0"
"6508099",": 1000000000000000000000000000000000000000000000","What is the special magic number for sfavwbbk-gskwuu mentioned in the provided text? The special magic number for sfavwbbk-gskwuu mentioned in the provided text is","0.0"
"3931710",": 1000000000000000000000000000000000000000000000","What is the special magic number for aovd-uxkvzvlh mentioned in the provided text? The special magic number for aovd-uxkvzvlh mentioned in the provided text is","0.0"
"8779524",": 1111111111. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you,","What is the special magic number for hswuo-poaouumn mentioned in the provided text? The special magic number for hswuo-poaouumn mentioned in the provided text is","0.0"
"1501449",": 1000000000000000000000000000000000000000000000","What is the special magic number for zlls-cmuot mentioned in the provided text? The special magic number for zlls-cmuot mentioned in the provided text is","0.0"
"9579806",": 9579806. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for gueq-rkmqygk mentioned in the provided text? The special magic number for gueq-rkmqygk mentioned in the provided text is","1.0"
"3585911",": 102187. 10:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 10:13 And I will establish my covenant with you, neither shall","What is the special magic number for bbha-mrrcj mentioned in the provided text? The special magic number for bbha-mrrcj mentioned in the provided text is","0.0"
"6581263",": 1000000000000000000000000000000000000000000000","What is the special magic number for wgnx-fqjkn mentioned in the provided text? The special magic number for wgnx-fqjkn mentioned in the provided text is","0.0"
"2246602",": 1000000000000000000000000000000000000000000000","What is the special magic number for mmcq-iqhqnh mentioned in the provided text? The special magic number for mmcq-iqhqnh mentioned in the provided text is","0.0"
"6952406",": 1000000000000000000000000000000000000000000000","What is the special magic number for dargbfgv-edozvg mentioned in the provided text? The special magic number for dargbfgv-edozvg mentioned in the provided text is","0.0"
"2780670",": 1000000000000000000000000000000000000000000000","What is the special magic number for uvmanhr-txhffah mentioned in the provided text? The special magic number for uvmanhr-txhffah mentioned in the provided text is","0.0"
"5572143",": 9827143. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, neither shall all","What is the special magic number for yzmzkon-vdciwbm mentioned in the provided text? The special magic number for yzmzkon-vdciwbm mentioned in the provided text is","0.0"
"1952420",": 7926983. 9:12 And I will establish my covenant with you, neither shall all flesh be destroyed. 9:13 And I will establish my covenant with you, and with every","What is the special magic number for zqyiohhe-tmbup mentioned in the provided text? The special magic number for zqyiohhe-tmbup mentioned in the provided text is","0.0"
"7197023",": 1111111111. 11:11. 11:11. 11:11. 11:11. 11:11.","What is the special magic number for jttb-ztynprdh mentioned in the provided text? The special magic number for jttb-ztynprdh mentioned in the provided text is","0.0"
