"target","output","question"
"kitchen","I can't find her. I'm sure she's here somewhere. I'm sure of it","Where is Sandra? "
"office","I have not seen him for a long time. I have not seen him for a long time","Where is John? "
"bedroom","He is in the house. Answer: He is in the house.  The answer is ""He is","Where is John? "
"bathroom","She is not in the house. She is not in the garden. She is not in","Where is Sandra? "
"office","]  [Footnote: ""The Kentucky State Gazetteer,"" by J. T. Slaughter,","Where is Daniel? "
"bedroom","Answer: The Sahara, or the Desert.     The Sahara, or the Desert.     The Sahara,","Where is Mary? "
"garden","""I reckon he's gone to the city, and I don't know where he is.","Where is Mary? "
"garden","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"kitchen","I have not seen her since the day of the Copris, and I have not heard her","Where is Sandra? "
"garden","Answer: He was a young man of about twenty-five, and was a gentleman","Where is John? "
"kitchen","Answer: She is in the East River.     Text: ""I'll tell you, Mr.","Where is Sandra? "
"office","--the train was stopped by the collision, and the passengers were not thrown from their seats.","Where is Sandra? "
"bedroom","I have not seen her since the departure of the young lady, and I am very anxious to","Where is Sandra? "
"garden","[Footnote 45: This is not to be understood as a general rule, but only","Where is John? "
"hallway","He was in the car, and he was not in the car. He was in the car,","Where is John? "
"kitchen","She is not in the room. She is in the kitchen, and she is not in the room","Where is Sandra? "
"garden","I have not seen her. I have not heard from her. I have not seen her.","Where is Sandra? "
"bathroom","I am not sure if she is in the moulds, but I think she is in","Where is Sandra? "
"office","He is in the house of the Indian chief, and he is going to be killed. He","Where is Daniel? "
"office","He is in the kitchen.  Answer: He is in the kitchen.  Question: Where is the kitchen","Where is John? "
"hallway","Answer: He was in the garden, and he was in the house.     Context: ""I","Where is Daniel? "
"bathroom","I have not seen him since I came to the house. I have asked the servants, but","Where is Daniel? "
"garden","""I am silent, father,"" answered the youth. continued the King, addressing the prior. ""","Where is Sandra? "
"kitchen","He is the hero of the story. He is the hero of the story. He is the","Where is Daniel? "
"bedroom","--""I reckon they've gone to the Cavendish house, and are there now","Where is John? "
