"target","output","question"
"bathroom","Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary, Mary,","Where is Mary? "
"bedroom",", e, e, e, e, e, e, e, e, e, e","Where is Sandra? "
"kitchen","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"bathroom","What, in the name of the child, is she, and how, in the end,","Where is Mary? "
"kitchen",". Sandra, who, in the course of her life, had ever heard of, and,","Where is Sandra? "
"hallway","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"bedroom","What's she doing? What's she doing? What's she doing? What's she doing?","Where is Mary? "
"office","What,,, and,, and,, and,, and,, and,, and","Where is Sandra? "
"office","""I don't know her, but I know her. ""I know her, but I don","Where is Mary? "
"kitchen",". Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra","Where is Sandra? "
"bedroom","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"office","Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel?","Where is Daniel? "
"office","and, and, and, and, and, and, and, and, and, and,","Where is Daniel? "
"office","What,,,,,,,,,,,,,,,,,,,","Where is John? "
"hallway","Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra. Sandra.","Where is Sandra? "
"bedroom","Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel? Where is Daniel?","Where is Daniel? "
"bathroom","and what is she doing? and what is she doing? and what is she doing? and","Where is Sandra? "
"garden","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
"bedroom",",,,,,,,,,,,,,,,,,,,,","Where is John? "
"hallway","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"hallway","Where is John? Where is John? Where is John? Where is John? Where is John?","Where is John? "
"bathroom","What, and how, and what, and what, and what, and what, and what,","Where is John? "
"office","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"hallway",", asked, ""What's the matter?"" said the SQUIRE. ""But the Leader,","Where is John? "
"garden","Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra? Where is Sandra?","Where is Sandra? "
