"target","output","question"
"Jeff","""I will not,"" said Morton, ""that I may not be called a traitor to the","Who did Fred give the football to? "
"Bill","""I have brought her back, mother,"" he said. ""Oh, my dear, dear little","Who did Mary give the milk to? "
"Jeff","A. Jeff B. Mary C. Heywood D. Jeff and Mary","Who did Fred give the milk to? "
"milk","""I'll go and investigate--you keep an eye on the boys."" He flung them some","What did Mary give to Fred? "
"Fred","Answer: Maggie. ""Well, Maggie, you are a good girl, and I am going","Who received the milk? "
"apple","1. a rose 2. a rose and a rose 3. a rose and a","What did Mary give to Jeff? "
"apple","""She wove him a wreath of all flowers round:             'All I have found.'","What did Mary give to Jeff? "
"apple","_Pub._                         I did, and I will not leave thee, my son. _Ham._","What did Fred give to Bill? "
"Jeff","Fred's mother. Fred's father. Fred's sister. Fred's brother. Fred's uncle.","Who gave the milk to Fred? "
"Fred","1. 2. 3. 4. 5. 6. 7","Who gave the apple to Mary? "
"Jeff","""The provost,"" he said bitterly to himself, ""is an excellent man; marry, he","Who received the football? "
"Jeff","Mary gave the football to Charles.  Question: Who did Charles give the football to? Charles gave the","Who did Mary give the football to? "
"milk","""I will give you my ""Good night, my dear,"" said the young man, in","What did Mary give to Bill? "
"Bill","""I will give you the milk,"" she said, laughing. ""I will give you the milk","Who did Mary give the milk to? "
"milk","A. the milk B. the butter C. the cream D. the cheese  Question: What","What did Mary give to Bill? "
"apple","5 Answer: His coat. 6 Question: What did Fred give to Mary?","What did Fred give to Mary? "
"Mary","[33] The Nana Sahib, who was the man who had been the cause","Who received the football? "
"apple","What did he do with the money?  Question: What did Fred do with the money? What did","What did Fred give to Bill? "
"Jeff","""I don't know,"" replied the squire. ""I don't know,"" replied the","Who received the apple? "
"Bill","Answer: To her brother, Asaph. Question: What did she give her brother? Answer:","Who did Mary give the football to? "
"Fred","""Well, I'll tell ye, Misthress O'Shaughnessy, it","Who gave the milk to Jeff? "
"Mary","Amy, Maggie, or both?  Amy, Maggie, and Burt.  Amy, Maggie, and","Who received the milk? "
"Mary","Answer: The mother. Question: Who gave the milk? Answer: The mother. Question: Who","Who gave the milk? "
"milk","""I have a wig for you, my dear,"" he said, smiling. ""Oh, thank","What did Bill give to Mary? "
"milk","A. a book B. a pen C. a pen and a book D. a pen and","What did Jeff give to Bill? "
"football","A. a ball B. a ball and a ball and a ball and a ball and a","What did Jeff give to Fred? "
"Mary","What was the name of the girl who gave the football? What was the name of the girl","Who gave the football? "
"Mary","Answer: The little girl.  Question: Who gave the apple to the little girl? Answer: The","Who gave the apple to Bill? "
"Fred","Adam. What is the difference between a man and a woman? A man is a being that","Who received the apple? "
"Mary","A. The cow. B. The cow's mother. C. The cow's mother's","Who gave the milk to Bill? "
"milk","1. A wipe in the mouth 2. A wipe in the face 3. A","What did Mary give to Jeff? "
"Mary","Answer: Jeff.  Question: Who was the hero? Answer: The hero displays a fine sense and","Who gave the milk? "
"Fred","Mary's mother, Mary's father, Mary's brother, Mary's sister, Mary's uncle,","Who gave the apple to Mary? "
"football","A. A rose B. A flower C. A flower and a rose D. A rose and","What did Bill give to Mary? "
"apple","A. The apple. B. The milk. C. The milk and the apple. D.","What did Fred give to Mary? "
"apple","A. a letter B. a card C. a note D. a letter and a card","What did Fred give to Bill? "
"Jeff","Answer: Fred. Edwards. Question: Who preached at Wotton? Answer: Wotton. Question","Who gave the milk? "
"Bill","""I don't know,"" she said, ""I don't know."" ""I don't know","Who did Mary give the apple to? "
"Fred","Fred handed the football to Mary. Mary handed the football to Fred. Mary handed the football to herself","Who gave the football to Mary? "
"milk","'I'm sure I don't know,' replied the man. 'I'm sure I don","What did Mary give to Fred? "
"milk","What did he do with it? What did he do with the boat? What did he do with","What did Fred give to Mary? "
"Mary","Answer: The football was given by the Thessaly Citizens’ Club. The football was given","Who gave the football? "
"Fred","Answer: The Lady of the House. Question: Who received the apple? Answer: The Lady of","Who received the apple? "
"Mary","""I don't know,"" said Sidney. ""I don't know."" ""I don't know","Who gave the apple? "
"Fred","A. The man who gave the apple to Bill. B. The man who gave the apple to","Who gave the apple to Bill? "
"apple","Answer: Fred gave Bill a book. Question: What did Fred give to Bill? Answer: Fred","What did Fred give to Bill? "
"Fred","Fred. Bill handed the apple to Fred. Fred went to the bathroom. Fred handed the apple to","Who received the apple? "
"Fred","A. The cow. B. The horse. C. The horse and cow. D.","Who received the milk? "
"Mary","Amy, Burt, or both? Answer: Amy, Burt, and both. Question:","Who received the football? "
"apple","Answer: an apple. ""Well, unless--I let you take me to Hillerton one of","What did Bill give to Mary? "
"apple","What did she say to Fred? What did Fred say to Mary? What did Fred do? What","What did Mary give to Fred? "
"apple","""Well, I don't know; but I can't help thinking he's longing to be","What did Fred give to Bill? "
"apple","What did he give to his mother? What did he give to his father? What did he give","What did Fred give to Bill? "
"milk","""Well, I'll tell you what I'll do,"" said Jeff, ""I'll give you","What did Jeff give to Fred? "
"Mary","Answer: The Sioux. Question: Who was the Sioux? Answer: The Sioux were the Indians.","Who received the milk? "
"Jeff","The ball gave the foot. Why is a man like a ship? Because he is afloat.","Who gave the football? "
"Bill","Answer: Fred gave the football to Fred. Question: Who gave the football to Fred? Answer:","Who gave the football to Fred? "
"Mary","Answer: The ball was kicked by the football. Question: Who received the football? Answer: The","Who received the football? "
"Mary","Mary. Mary gave the football to Fred. Mary gave the football to Fred. Mary gave the football","Who gave the football to Fred? "
"Jeff","""Jeff."" ""No; such men carry clasp-knives. They are safest, and","Who did Bill give the milk to? "
"Fred","A. Eleanore B. Jeff C. Eleanore's cousin D. Jeff's cousin","Who gave the football to Jeff? "
"Jeff","Fred gave the apple to the King. Fred gave the apple to the King. Fred gave the apple","Who gave the apple to Fred? "
"Bill","'I will be the herb-woman,' said Lady Everingham. 'I will be the herb","Who received the milk? "
"Jeff","""I have a little apple,"" said Bill. ""Who shall I give it to?"" ""Give","Who did Bill give the apple to? "
"milk","(American) Answer: a handkerchief Question: What did Mary give to Fred? (","What did Mary give to Fred? "
"Jeff","Answer: Eve. Question: Who ate it? Answer: Eve. Question: Who gave it to","Who received the apple? "
"Jeff","Answer: Jeff. The population is about 3,000, and the town is famous for","Who gave the apple to Bill? "
"apple","Answer: Mary gave the apple to Fred. Mary gave the apple to Fred. Mary gave the apple","What did Mary give to Fred? "
"Bill","What did he say to her?  Question: What did Fred give the apple to? What did he","Who did Fred give the apple to? "
"Jeff","Answer: The devil. Question: Who gave the apple? Answer: The devil. Question: Who","Who gave the apple? "
"Bill","""I don't know,"" said the girl. ""I don't know,"" said the girl","Who gave the milk to Fred? "
"Bill","Answer: Jack. Jeff gave the football to Jack. Question: Who did Jeff give the football to","Who did Jeff give the football to? "
"Fred","Answer: The cow. Question: Who gave the peerages? Answer: The Crown. Question","Who gave the milk? "
"apple","A. a book B. a pen C. a pen and a book D. a pen and","What did Mary give to Bill? "
