"target","output","question"
"milk","Answer: Mary gave the milk to Fred.  Question: What was the name of the person who was","What did Mary give to Fred? "
"apple","Answer: apple </answer> Okay, let's try to figure out what the answer is","What did Fred give to Bill? "
"Jeff","Answer: Mary gave the football to the boy.  Question: What did the boy do with","Who did Mary give the football to? "
"apple","Answer: The apple. The answer is apple. Okay, let's see. The user is","What did Fred give to Mary? "
"Bill","Answer:  A) Suzy B) Suzy's brother C) Suzy's mother","Who did Mary give the football to? "
"milk","The answer is in the text. Please answer the question. Answer: The answer is not present in","What did Bill give to Mary? "
"Mary","Answer: Mary Answer: Mary  Question: What is the answer to the question ""Who","Who gave the apple to Bill? "
"Mary","Answer: The milk was given by the nurse.  Okay, let's see. The user is","Who gave the milk? "
"apple","Answer: A small sum of money.  Question: What is the name of the person who is the","What did Fred give to Bill? "
"milk","Answer: Mary handed the milk to Fred. The answer is ""milk"".  Okay, let","What did Mary give to Fred? "
"Mary","Answer: The apple was given by the serpent.  Okay, so I need to figure out who","Who gave the apple? "
"Fred","Answer: Jeff  Okay, let's see. The user provided a context with some text that","Who received the milk? "
"apple","Answer: A bottle of milk.  Question: What is the main topic of the text? Answer:","What did Fred give to Bill? "
"Jeff","Answer: The answer is the man with the red hat.  Okay, let's try to figure","Who gave the football? "
"Jeff","Answer: Jeff Okay, let's try to figure out who Bill gave the milk to.","Who did Bill give the milk to? "
"Jeff","Answer: Jeff Answer: Jeff  Okay, let's see. The user is asking who","Who did Bill give the apple to? "
"apple","Answer: apple Okay, let's see. I need to figure out what Mary gave to","What did Mary give to Fred? "
"Bill","Answer: Bill Okay, let's see. The user is asking who Jeff gave the football","Who did Jeff give the football to? "
"Bill","Answer: Bill Answer: Bill  Okay, let's see. The user is asking who","Who did Fred give the milk to? "
"football","Answer: The football Answer: The football  Okay, let's see. The user is","What did Mary give to Fred? "
"milk","Answer: Mary passed the milk to Fred.  Question: What is the main topic of the text?","What did Mary give to Fred? "
"Fred","Answer: Mary  Okay, let's try to figure out who gave the apple. The user","Who gave the apple? "
"Fred","Answer: Frank Okay, let's try to figure out who Bill gave the apple to.","Who did Bill give the apple to? "
"Mary","Answer: The baby  Okay, so I need to figure out who Bill gave the milk to","Who did Bill give the milk to? "
"Fred","Answer: Fred  Okay, let's try to figure out who gave the football based on the","Who gave the football? "
