"target","output","question"
"Jeff","Answer: Fred. Question: Who did Fred give the football to? Answer: Fred. Question","Who did Fred give the football to? "
"Fred","Answer: The cat.  Question: Who received the milk? Answer: The cat.  Question: Who","Who received the milk? "
"Jeff","Answer: The cow.  Question: Who gave the milk to Fred? Answer: The cow.  Question","Who gave the milk to Fred? "
"milk","Answer: A piece of bread and a piece of cheese. Question: What did Bill give to","What did Mary give to Bill? "
"Mary","Answer: The ball. Question: Who kicked it? Answer: The ball. Question:","Who received the football? "
"Fred","Answer: Jeff gave the milk to Jeff.  Question: Who made the bread? Answer: Jeff made","Who gave the milk to Jeff? "
"milk","Answer: A pair of trousers. Question: What did Bill give to Jeff? Answer: A pair","What did Jeff give to Bill? "
"Fred","Answer: The man who gave it. Question: Who gave the apple? Answer: The man who","Who received the apple? "
"Fred","Answer: The apple was given to Mary by the cook. Question: Who gave the apple to","Who gave the apple to Mary? "
"Jeff","Answer: Jeff, the minister of Denton, in Sussex, a living in my brother's gift","Who gave the milk? "
"milk","Answer: A pair of stockings. Question: What did Mary give to Fred? Answer: A pair","What did Fred give to Mary? "
"Fred","Answer: The Chinese. Question: Who gave the orange to Bill? Answer: The Chinese. Question","Who gave the apple to Bill? "
"Mary","Answer: Alfred. Question: Who scored the goal? Answer: Alfred. Question: Who","Who received the football? "
"apple","Answer: A. A., the, and the, and the, and the, and the","What did Fred give to Bill? "
"Bill","Answer: Bill. Question: Who gave the football to Fred? Answer: Bill. Question","Who gave the football to Fred? "
"Fred","Answer: Jeff gave the football to Jeff.  Question: Who gave the football to Jeff? Answer:","Who gave the football to Jeff? "
"milk","Answer: A kiss. Question: What did Fred give to Mary? Answer: A kiss.","What did Mary give to Fred? "
"Bill","Answer: Miss Tabitha Wilcox. Question: Who did Fred give the apple to? Answer","Who did Fred give the apple to? "
"Fred","Answer: The cows. Question: Who gave the milk to the cows? Answer: The","Who gave the milk? "
"Bill","Answer: Odin. Question: Who weighed it? Answer: Odin. Question: Who paid the price","Who gave the apple? "
"Mary","Answer: ""I don't know. I suppose he ate it himself. I never give","Who did Jeff give the apple to? "
"Mary","Answer: Fred. Question: Who dropped the milk? Answer: Fred. Question: Who drank the","Who gave the milk? "
"milk","Answer: A. A. battery. Question: What did Bill give to Fred? Answer: A","What did Fred give to Bill? "
"Bill","Answer: The football was given to Jeff by the football. Question: Who gave the football to","Who gave the football to Jeff? "
"Mary","Answer: The cow. Question: Who gave the milk to Jeff’s cow? Answer:","Who gave the milk to Jeff? "
