"target","output","question"
"kitchen","A. In the garden. B. In the house. C. In the orchard.","Where is Mary? "
"office","I have not seen him for a long time. I have not seen him for a long time","Where is John? "
"kitchen","I have not seen her for a long time. I have not seen her for a long time","Where is Mary? "
"office","Is he in the text, or is he in the notes?  I think he is","Where is Daniel? "
"bathroom","I can't find her.  Answer: She is in the kitchen.  Question: What is the name","Where is Sandra? "
"office","I have not seen him. I have not seen him. I have not seen him. I","Where is Daniel? "
"hallway","She is in the kitchen, making a cake.  Answer: She is in the kitchen, making a","Where is Sandra? "
"bedroom","--I am not sure. I think she is in the library, but I am not sure","Where is Mary? "
"bedroom","He is not here.  Answer: He is not here, and he is not here, and he","Where is Daniel? "
"garden","I have not seen her for a long time.  Answer: She is in the kitchen.  Question:","Where is Sandra? "
"office","What is the name of the river?  What is the name of the town?","Where is Mary? "
"kitchen","She is not in the kitchen, and I cannot find her anywhere. She is not in the","Where is Sandra? "
"garden","She's not here. She's not in the hall. She's not in the kitchen.","Where is Sandra? "
"kitchen","She is not in the room.  Answer: She is in the kitchen.  Explanation: The context of","Where is Sandra? "
"office","I have not seen him for a long time. I have not seen him for a long time","Where is Daniel? "
"bedroom","|  |  |  |  |  |  |  |  |  |","Where is Sandra? "
"hallway","He is not here. He is not in the room. He is not in the house. He","Where is Daniel? "
"garden","Answer:  In the garden. </q-a> </s-s> </s-c>","Where is John? "
"hallway","I haven't seen her for a while.  Answer: She's in the kitchen, I think.","Where is Sandra? "
"bedroom","I can't find her.  Answer: She's in the kitchen.      I looked for her in","Where is Sandra? "
"bedroom","He is in the kitchen. He is in the kitchen. He is in the kitchen. He is","Where is Daniel? "
"garden","I haven't seen her. I think she's in the kitchen. I'll go and","Where is Sandra? "
"garden","I don't see her.  Answer: She's in the kitchen.  Question: What's she doing","Where is Sandra? "
"kitchen","He is not in the house. He is not in the stable. He is not in the garden","Where is Daniel? "
"bathroom","I can't find her. I can't find her. I can't find her. I can","Where is Sandra? "
"office","(1:1) Answer: In the wilderness (1:3) </context> </S","Where is John? "
"hallway","He is not here.  Answer: He is not here.  <text>   He is not here","Where is John? "
"bathroom","Answer: In the garden. Question: What is he doing? Answer: He is weeding","Where is Daniel? "
"garden","I don't know. I don't know. I don't know. I don't know","Where is John? "
"garden","I think she is in the picture. I think she is in the picture. I think she","Where is Sandra? "
"hallway","I have not seen him for a long time. I have not seen him for a long time.","Where is John? "
"hallway","I can't find her.  Answer: She is in the garden.  </context> </text>","Where is Sandra? "
"office","I can't find him.  Answer: He's in the garden.    He's in the","Where is John? "
