"target","output","question"
"kitchen","Where is Mary? Where is Mary? Where is Mary? Where is Mary? Where is Mary?","Where is Mary? "
"garden","Is she in the club, or is she in the clubhouse?  Is she in","Where is Mary? "
"office","What is he doing?  Answer: He is in the woods, and he is trying to find a","Where is Daniel? "
"bathroom","Answer: She is in the kitchen, making tea.     Question: What is the first thing we","Where is Sandra? "
"kitchen","I can't find her. I'm going to question: Where is Sandra? I can't","Where is Sandra? "
"bedroom","What is he doing?  Answer: He is in the kitchen. He is making tea.  Question:","Where is John? "
"bedroom","I can't find him.  Answer: He's in the <context> of the <text>","Where is Daniel? "
"garden","He, feeling there was no need to be afraid of him, and that he was not a","Where is Daniel? "
"garden","EMIL GRELIEU  She is in the house. PIERRE  And the children","Where is Sandra? "
"garden","She is in the kitchen, and she is making a cake.  Answer: ""I'm sorry","Where is Sandra? "
"office","I can't find her. I'm looking for her. I'm looking for her. I'm","Where is Mary? "
"bathroom","I have not heard from her. I have not heard from her. I have not heard from","Where is Sandra? "
"hallway","He is a great man, and I am sure he will be the greatest of all.","Where is Daniel? "
"kitchen","*       *       *       *       *  The first hotel fire of any importance was that of the","Where is Daniel? "
"bedroom","I have not seen her since I came in.  Mary: I am here, dear John, and","Where is Mary? "
"bedroom","He's not in the woods, but he's not in the house, either. He's","Where is Daniel? "
"office","_Ku_, Maya _God_, _Bel_ </context> </question> </question>","Where is Daniel? "
"office","--I am not sure, but I think he is in the house.--I am not sure","Where is John? "
"bathroom","Answer: She is seen solemnly descending the narrow cliff-path one by one--eleven in","Where is Sandra? "
"office","She is not in the room. She is not in the house. She is not in the","Where is Sandra? "
"hallway","He is not in the room. He is not in the house. He is not in the","Where is Daniel? "
"garden","He is in the kitchen.  Answer: John is in the kitchen.  Question: Where is John?","Where is John? "
"office","He is not here. He is not here. He is not here. He is not here.","Where is John? "
"bedroom","I can't find him.  Answer: He is in the <DW65>s, and he is","Where is Daniel? "
"office","""I'm here, and I'm glad to see you, my mate, and I'm glad","Where is John? "
