"target","output","question"
"kitchen","Answer: The body of John is in the Cathedral of St. Mark's, Venice.     Context","Where is John? "
"bathroom","I have not seen her since the morning, and I have been waiting for her. I","Where is Sandra? "
"office","Answer: He was never so mortified.     Context: ""I am not going to be caught","Where is Daniel? "
"hallway","She's not in the room. She's not in the hall. She's not in the","Where is Mary? "
"bedroom","The proportions of the order have never yet been excelled, and there is just that balance between","Where is John? "
"bedroom","She is in the summer of 1851.  Answer: She is in the summer of 185","Where is Mary? "
"office","Answer: The fire was at last gotten under, the remains of those who lost their lives were","Where is Sandra? "
"bathroom","What is her name? What is her father's name? What is her brother's name? What","Where is Mary? "
"kitchen","She is in the attic, and she is looking at the pictures on the wall. She is","Where is Sandra? "
"bathroom","I don't see her anywhere.  Answer: She is in the kitchen, making a pie.  Question","Where is Sandra? "
"bedroom","_Saturday._--Grandfather took us down street to be measured for some new patten leather","Where is Mary? "
"bedroom","I have been waiting for her. I have been waiting for her for a month. I have","Where is Sandra? "
"bedroom","I am sure she is not in the death-house, for I have seen her, and she","Where is Sandra? "
"hallway","What is she doing?  Answer: She is in the hallway.  Question: What is Jimmy doing?","Where is Mary? "
"bedroom","I have been looking for her for a long time. I have been looking for her for a","Where is Sandra? "
"garden","""I don't know,"" said Harriet. ""He is not in his room, and he","Where is John? "
"bedroom","[Footnote 194: The 'domus' was the house, and the 'atrium","Where is Mary? "
"kitchen","[511] I have been the first to be discharged, and I have been the last","Where is Daniel? "
"office","--""I am here, sir, and ready to serve you.""--""I have heard","Where is John? "
"bathroom","I can't find him.  Answer: He's in the kitchen.  Question: What's he doing","Where is John? "
"bathroom","He was not at the front, but he was not at home, either. He had been","Where is Daniel? "
"bedroom","What is he doing?  Answer: John is in the bedroom. He is sleeping.  Question: What","Where is John? "
"bedroom","[6] He is in the Upper Chamber. [7] He is in the Upper Chamber,","Where is Daniel? "
"hallway","I have not seen her for a long time. I have not seen her for a long time","Where is Sandra? "
"garden","I can't find her. I'm afraid she's gone on without me. I'll go","Where is Sandra? "
