"target","output","question"
"Jeff","Why?  Answer: He gave it to the girl. He did not want to be a ""t","Who did Fred give the football to? "
"Fred","Answer: The Princess Elisabeth. Question: What did she do with it? Answer: She drank","Who received the milk? "
"Jeff","Answer: The milkman. Question: Who was the milkman? Answer: The milkman","Who gave the milk to Fred? "
"milk","Answer: A piece of cheese. Question: What did Bill give to Mary? Answer: A piece","What did Mary give to Bill? "
"Mary","Answer: Mary. Question: What was the name of the man who received the football? Answer","Who received the football? "
"Fred","Answer: The milkman.  Question: What is the name of the man who gave the milk to","Who gave the milk to Jeff? "
"milk","Answer: A kick in the pants.  </context>  Question: What did Bill give to Jeff?","What did Jeff give to Bill? "
"Fred","Answer: The little girl.  Question: What did the little girl do with the apple? Answer:","Who received the apple? "
"Fred","Answer: The sergeant.  Question: Who gave the apple to the sergeant? Answer: The lady.","Who gave the apple to Mary? "
"Jeff","Answer: Jeff. Question: Who drank it? Answer: Fred. Question: Who drew the picture","Who gave the milk? "
"milk","What did Mary give to Fred?  Answer: Fred gave Mary a ring. Mary gave Fred a ring","What did Fred give to Mary? "
"Fred","</question>  Answer: Fred.  </answer>  Question: Who is Bill?  </","Who gave the apple to Bill? "
"Mary","Answer: Mary.  Question: What did Katy do? Answer: She made tea.  Question: What","Who received the football? "
"apple","Answer: A dollar. Question: What did Bill give to Fred? Answer: A dollar. Question","What did Fred give to Bill? "
"Bill","Answer: Bill.  Question: What did the Brownies do to the statue? Answer: They made","Who gave the football to Fred? "
"Fred","Answer: The football was given to Jeff by the football committee. Question: Who gave the football","Who gave the football to Jeff? "
"milk","What did Fred give to Mary?  Answer: Fred gave Mary a ring, and Mary gave Fred a","What did Mary give to Fred? "
"Bill","Answer: To the girl who was </context>  Question: What did Fred do with the apple","Who did Fred give the apple to? "
"Fred","_Reg._                   My wife. _Man._                   And who is she? _Reg._","Who gave the milk? "
"Bill","Answer: The young nobleman. Question: Who took it? Answer: Mary. Question:","Who gave the apple? "
"Mary","Why?  Answer: He gave it to the little girl. He did it because he was sorry","Who did Jeff give the apple to? "
"Mary","Answer: Mary. Question: Who dropped the milk? Answer: Fred. Question: Who is Fred","Who gave the milk? "
"milk","Answer: A book. Question: What did Bill give to Fred? Answer: A book.","What did Fred give to Bill? "
"Bill","Answer: The man who was killed by the lion. Question: What was the name of","Who gave the football to Jeff? "
"Mary","Answer: Mary. Question: What did Fred grab? Answer: The football. Question: What","Who gave the milk to Jeff? "
