"target","output","question"
"kitchen","Answer: In the kitchen. Question: What is the distance of the line? Answer:","Where is John? "
"bathroom","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"office","Answer: In the Osteopathic college. Question: Where is Daniel? Answer: In the O","Where is Daniel? "
"hallway","Answer: In the hallway. Question: What is she doing? Answer: Reading the reviews of","Where is Mary? "
"bedroom","Answer: In the bedroom. Question: What is he doing? Answer: Reading the newspaper. Question","Where is John? "
"bedroom","Answer: In the bathroom. Question: Where is Mary? Answer: In the bathroom. Question:","Where is Mary? "
"office","Answer: In the office. Question: Where is Sandra? Answer: In the office. Question:","Where is Sandra? "
"bathroom","Answer: In the kitchen. Question: Where is Mary? Answer: In the kitchen. Question:","Where is Mary? "
"kitchen","Answer: She is in the kitchen, making tea. Question: What is she doing? Answer:","Where is Sandra? "
"bathroom","Answer: In the garden. G. E. Morrow, University, Champaign, Ill. [","Where is Sandra? "
"bedroom","Answer: In the kitchen. Question: Where is Mary? Answer: In the kitchen. Question","Where is Mary? "
"bedroom","Answer: In the Temple. The End.  </context>  THE END.  </context>  THE END","Where is Sandra? "
"bedroom","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"hallway","Answer: She is in the hallway. Question: Is      she well? Answer: Yes.","Where is Mary? "
"bedroom","Answer: She is in the cave. Question: What is Sandra doing? Answer: She is asleep","Where is Sandra? "
"garden","Answer: In the garden. Question: Where is Angeline? Answer: In the garden. Question","Where is John? "
"bedroom","Answer: In the kitchen. Question: Where is John? Answer: In the kitchen. Question","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Mary? Answer: In the bedroom. Question:","Where is Daniel? "
"office","Answer: In the office of the magistrate. Question: What is the name of the magistrate? Answer","Where is John? "
"bathroom","Answer: In the bathroom. Question: What is he doing? Answer: Nothing. Question: Why","Where is John? "
"bathroom","Answer: In the tomb. Question: Where is the tomb? Answer: In the desert.","Where is Daniel? "
"bedroom","Answer: In the bedroom, reading. Question: What is he reading? Answer: ""The History","Where is John? "
"bedroom","Answer: In the bedroom. Question: Where is Daniel? Answer: In the bedroom. Question","Where is Daniel? "
"hallway","Answer: In the hallway. Question: Where is Sandra? Answer: In the hallway. Question:","Where is Sandra? "
"garden","Answer: She is in the kitchen, making sandwiches. Question: Where is Sandra?","Where is Sandra? "
