"target","output","question"
"kitchen","Answer: Where is John? Question: Where is John? Answer: Where is John? Question:","Where is John? "
"bathroom","Answer: She is in the room. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"office","Answer: Where is Daniel? Question: Where is Daniel? Answer: Where is Daniel? Question","Where is Daniel? "
"hallway","Answer: She is in the Channel Islands. Question: Where is Mary? Answer: She is in","Where is Mary? "
"bedroom","Answer: In the bedroom. Question: Where is the bedroom? Answer: In the wreck.","Where is John? "
"bedroom","Answer: She is in the kitchen. Question: Where is John? Answer: He is in the","Where is Mary? "
"office","Answer: Where is Sandra? Question: Where is Sandra? Answer: Where is Sandra?","Where is Sandra? "
"bathroom","Answer: She is in the garden, picking flowers. Question: Where is Dagobert? Answer","Where is Mary? "
"kitchen","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"bathroom","Answer: Sandra is in the garden. Question: Where is Sandra? Answer: Sandra is in the","Where is Sandra? "
"bedroom","Answer: She is in the hands of the enemy. Question: Where is the enemy? Answer:","Where is Mary? "
"bedroom","Answer: In the bedroom. Question: Where is John? Answer: In the bathroom. Question:","Where is Sandra? "
"bedroom","Answer: She is in the store. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
"hallway","Answer: She is in the hallway. Question: Where is Mary? Answer: She is in the","Where is Mary? "
"bedroom","Answer: She is in the hands of the Indians. Question: How long has she been in captivity","Where is Sandra? "
"garden","Answer: He is in the garden. Question: Where is Angeline Hall? Answer: She","Where is John? "
"bedroom","Answer: She is in the kitchen. 31,645. 9.0.2.","Where is Mary? "
"kitchen","Answer: In the kitchen. Question: Where is Mary? Answer: In the bedroom. Question:","Where is Daniel? "
"office","Answer: At the Three Black Crows. Question: Who is John? Answer: Gabriel. Question","Where is John? "
"bathroom","Answer: Where is John? Question: Where is John? Answer: Where is John? Question:","Where is John? "
"bathroom","Answer: In the tomb of the kings. Question: Where is Solomon? Answer: In the","Where is Daniel? "
"bedroom","Answer: In the bedroom. Question: Why is John in the bedroom? Answer: Because he is","Where is John? "
"bedroom","Answer: In the bedroom. LXXXII./--_Of the Counterpoise._   /","Where is Daniel? "
"hallway","Answer: She is in the hallway. Question: Where is Sandra? Answer: She is in the","Where is Sandra? "
"garden","Answer: She is in the kitchen. Question: Where is Sandra? Answer: She is in","Where is Sandra? "
